#,2.3,
    9,    0,    0,    0,    0,    0,    0,    0,   99,    5,    2,    4,    0,    1,    0,    0,    0,    0,    2,    0,    0,    0,    0,    5,    0,    0,    0,    0,    1,    1,    0,    0,    0,    0,    0,    0,    1,    0,    0,    0,    0,    0,    0,    2,    0,    0,    0,    0,    0,    0,    0,    2,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
#,GEN,
         1,       1.210000,       0.330000,       0.222000,       0.750000,       0.000000,       0.245000,       0.214500,       0.000000,       9.190000,       0.100000,       0.000000,       0.220000,       6.811333,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         2,       5.255000,       0.727700,       0.468800,       5.255000,       0.727700,       0.468800,       0.577066,       0.000000,       9.220000,       0.052000,       1.000000,       0.052000,       3.196000,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         3,       8.296000,       1.211000,       0.715300,       8.500000,       2.448000,       0.709800,       0.960323,       0.000000,       7.500000,       0.030000,       1.700000,       0.050000,       1.256000,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         4,       1.037000,       0.320000,       0.248000,       0.705000,       0.000000,       0.221000,       0.208000,       0.000000,       9.200000,       0.230000,       0.000000,       0.435000,       9.045877,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         5,       1.037000,       0.320000,       0.248000,       0.705000,       0.000000,       0.221000,       0.208000,       0.000000,       9.200000,       0.230000,       0.000000,       0.435000,      12.044378,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         6,       3.404000,       0.455300,       0.338400,       3.314000,       0.668100,       0.323600,       0.361053,       0.000000,       8.720000,       0.045000,       1.000000,       0.069000,       5.714600,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         7,       1.037000,       0.320000,       0.248000,       0.705000,       0.000000,       0.221000,       0.208000,       0.000000,       9.200000,       0.230000,       0.000000,       0.435000,      15.042878,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         8,       1.210000,       0.330000,       0.222000,       0.750000,       0.000000,       0.245000,       0.214500,       0.000000,       9.190000,       0.100000,       0.000000,       0.220000,      13.478000,       0.900000,       0.000000,       9.000000,       0.000000,'bpagen',
         9,       2.483000,       0.251000,       0.241000,       2.358000,       0.698000,       0.235000,       0.199043,       0.000000,       8.860000,       0.036000,       2.500000,       0.082000,       9.575540,       1.000000,       0.100000,       8.000000,       0.000000,'bpagen',
#,LOAD,
         1,       0.530000,       0.340000,       0.130000,       0.000000,       2.000000,       0.530000,       0.340000,       0.130000,       0.000000,       2.000000,'BPALOD',
         2,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         3,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         4,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         5,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         6,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         7,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         8,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
         9,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        10,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        11,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        12,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        13,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        14,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        15,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        16,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        17,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        18,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        19,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        20,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        21,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        22,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
        23,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,'',
