,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9988,358.8916,0.99974,358.80147,0.99873,358.83393
1,Gen1A-10,0.99974,349.65935,0.9968,349.29806,0.98712,348.7492,1.0017,349.03573
2,Gen1A-11,1.0,349.68644,0.99718,349.34061,0.98794,348.76887,1.0018,349.06191
3,Gen1A-2,1.0,357.97005,0.9986,357.91393,0.9988,357.79484,0.99912,357.8374
4,Gen1A-3,1.0,359.33597,0.9989,359.31643,1.00004,359.24835,0.99858,359.27247
5,Gen1A-4,1.0,49.99998,0.99908,49.99429,1.00094,49.93908,0.99859,49.90003
6,Gen1A-5,1.0,349.94507,0.99701,349.57583,0.98799,348.99378,1.00199,349.34111
7,Gen1A-6,0.99873,349.07845,0.99583,348.7157,0.98577,348.14033,1.00071,348.45243
8,Gen1A-7,1.0,359.47023,0.99889,359.45032,0.99956,359.36925,0.99776,359.40075
9,Gen1A-8,0.99758,353.21166,0.99567,353.06421,0.99156,352.80592,0.99739,352.89472
10,Gen1A-9,0.99611,354.01638,0.99427,353.88346,0.99084,353.64814,0.99574,353.73196
11,Gen1B-1,1.00984,10.37858,1.00853,10.41306,1.00856,13.87993,1.00768,7.63404
12,Gen1B-11,0.99999,7.02756,0.99844,7.0217,0.99584,9.73215,0.99974,4.67554
13,Gen1B-12,0.99778,6.4718,0.99614,6.45859,0.99257,9.15558,0.99779,4.13118
14,Gen1B-13,1.00873,9.93964,1.00733,9.97216,1.00711,13.5165,1.00642,7.1604
15,Gen1B-14,1.01203,10.20758,1.01052,10.2408,1.00992,13.92379,1.00943,7.36264
16,Gen1B-2,1.0082,9.40245,1.00691,9.43001,1.00656,12.67689,1.00632,6.76733
17,Gen1B-3,1.01278,14.30337,1.01181,14.36144,1.01316,18.09687,1.0101,11.40641
