,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99899,358.89254,0.99957,358.81229,0.99915,358.87909
1,Gen1A-10,0.99974,349.65935,0.99743,349.30938,0.98701,348.81999,1.00107,349.33267
2,Gen1A-11,1.0,349.68644,0.99778,349.35194,0.98783,348.8387,1.00119,349.36107
3,Gen1A-2,1.0,357.97005,0.99883,357.91554,0.99863,357.81026,0.99946,357.90369
4,Gen1A-3,1.0,359.33597,0.99907,359.31706,0.99987,359.25635,0.99904,359.30444
5,Gen1A-4,1.0,49.99998,0.99923,49.9934,1.00077,49.94603,0.99907,49.91644
6,Gen1A-5,1.0,349.94507,0.99765,349.58665,0.98785,349.06926,1.00136,349.63281
7,Gen1A-6,0.99873,349.07845,0.99645,348.72788,0.98566,348.21258,1.00007,348.75111
8,Gen1A-7,1.0,359.47023,0.99907,359.45098,0.99942,359.37837,0.99837,359.43676
9,Gen1A-8,0.99758,353.21166,0.99602,353.06974,0.99146,352.83811,0.99753,353.04646
10,Gen1A-9,0.99611,354.01638,0.99459,353.88823,0.99073,353.67793,0.99593,353.8687
11,Gen1B-1,1.00984,10.37858,1.00866,10.41224,1.00804,13.51408,1.0078,8.62232
12,Gen1B-11,0.99999,7.02756,0.99862,7.02111,0.99576,9.44656,0.99909,5.54113
13,Gen1B-12,0.99778,6.4718,0.99634,6.45822,0.99254,8.87197,0.99712,4.99099
14,Gen1B-13,1.00873,9.93964,1.00746,9.97171,1.00649,13.14226,1.00662,8.15854
15,Gen1B-14,1.01203,10.20758,1.01066,10.24063,1.00919,13.53516,1.00976,8.38062
16,Gen1B-2,1.0082,9.40245,1.00704,9.4291,1.00617,12.33381,1.00625,7.72284
17,Gen1B-3,1.01278,14.30337,1.0119,14.35964,1.01264,17.70365,1.01047,12.4432
18,Gen1B-3-1,1.01278,14.30337,1.0119,14.35964,1.01264,17.70365,1.01047,12.4432
19,Gen1B-4,1.00976,10.24269,1.00855,10.27624,1.00784,13.41514,1.00767,8.47274
20,Gen1B-4-1,1.01738,9.32605,1.01618,9.35226,1.01513,12.28899,1.01546,7.63439
21,Gen1B-5,1.00709,9.03109,1.0056,9.05696,1.00363,12.3435,1.00492,7.2096
22,Gen1B-6,1.00616,8.66382,1.00458,8.68669,1.00206,12.0057,1.00385,6.83168
23,Gen1B-6-1,1.0065,8.94898,1.00498,8.97435,1.00291,12.3009,1.00438,7.11242
24,Gen1B-7,1.01203,10.20757,1.01066,10.24062,1.0092,13.53516,1.00976,8.38061
25,Gen2E-17,1.00083,358.47508,0.8812,355.28634,0.79357,336.45506,1.08012,224.84342
26,Gen2E-18,0.99988,358.55603,0.90096,355.99611,0.81181,336.07083,1.07375,225.30352
27,Gen2E-2,0.99958,358.89852,0.90817,356.61023,0.82614,336.39541,1.06851,226.19686
28,Gen2E-30,0.99954,358.06397,0.88267,354.90782,0.79148,336.04852,1.07739,224.47726
29,Gen2E-33,0.99956,357.34113,0.89143,354.34893,0.79575,334.88445,1.07405,224.06533
30,Gen2E-34,0.9996,358.89498,0.90789,356.59965,0.82732,336.37688,1.07008,226.15373
31,Gen2E-35,0.99738,357.34425,0.89781,354.6298,0.80248,334.58266,1.06972,224.33058
32,Gen2E-36,0.99783,357.35576,0.89383,354.49566,0.79736,334.69346,1.07246,224.12529
33,Gen2E-37,0.99961,357.77141,0.92036,355.67532,0.8346,334.99513,1.05809,225.77704
34,Gen2E-5,0.99573,359.39226,0.8567,355.93918,0.78262,337.0989,1.07015,225.7564
35,Gen2E-7,0.99957,359.12245,0.90647,356.831,0.82142,336.55453,1.06876,226.08527
36,Gen2W-1,0.99944,5.30047,0.67999,356.90828,0.71365,353.0052,1.10635,228.84135
37,Gen2W-11,0.99944,5.22766,0.67061,356.36402,0.71338,352.91051,1.10674,228.79324
38,Gen2W-12,0.99945,4.85749,0.69696,356.91978,0.71507,351.94095,1.10629,228.54361
39,Gen2W-21,0.99944,5.07524,0.69116,357.03103,0.71242,352.99534,1.10984,228.63141
40,Gen2W-24,0.99933,4.3638,0.69663,356.24982,0.71505,351.8461,1.11246,228.02902
41,Gen2W-25,0.99849,4.65633,0.67168,355.57171,0.71345,351.75052,1.10488,228.36047
42,Gen2W-5,0.99944,5.19041,0.67691,356.7064,0.71842,352.55953,1.10286,228.77969
43,Gen2W-6,0.99822,4.626,0.68352,356.09542,0.71571,351.31496,1.10225,228.39926
44,Gen3D-10,0.99723,5.21419,0.99297,4.86208,0.97275,351.11742,0.97774,252.36167
45,Gen3D-13,1.00098,5.46362,0.99727,5.15347,0.97881,351.47068,0.98579,252.64269
46,Gen3D-15,0.99715,5.47699,0.99195,5.05613,0.9708,351.20385,0.97799,252.49403
47,Gen3D-17,0.99349,4.7628,0.98942,4.42102,0.96945,350.67106,0.97565,251.9015
48,Gen3D-20,1.00126,6.34186,0.99786,6.07084,0.98019,352.49068,0.98677,253.62624
49,Gen3D-23,0.99638,5.41177,0.99123,4.99359,0.96988,351.14831,0.9774,252.43048
50,Gen3D-25,0.99478,5.48591,0.98893,5.01348,0.96614,351.08742,0.97676,252.3859
51,Gen3D-26,0.99784,5.56485,0.99271,5.14891,0.97157,351.308,0.97952,252.58268
52,Gen3D-29,0.99563,5.62378,0.98967,5.14432,0.96679,351.21235,0.97797,252.50764
53,Gen3D-30,0.98896,5.10097,0.98235,4.56635,0.95747,350.54313,0.97027,251.8833
54,Gen3D-31,0.99536,5.29517,0.99021,4.87587,0.96872,351.02251,0.97642,252.30726
55,Gen3D-32,0.99369,5.15668,0.98843,4.72655,0.96657,350.84763,0.97494,252.14025
56,Gen3D-4,0.99982,5.75322,0.9948,5.34788,0.97342,351.52913,0.97985,252.80535
57,Gen3D-5,0.99832,5.59331,0.99331,5.1859,0.97205,351.35546,0.97935,252.62935
58,Gen3L-10,0.99156,6.37629,0.9864,5.99318,0.96471,352.30423,0.9697,253.47233
