,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9991,358.89963,0.99996,358.76664,0.99944,358.82035
1,Gen1A-10,0.99974,349.65935,0.99747,349.3902,0.98924,348.44174,1.00781,348.82248
2,Gen1A-11,1.0,349.68644,0.99782,349.42859,0.99007,348.46234,1.00793,348.84722
3,Gen1A-2,1.0,357.97005,0.99895,357.92837,0.9991,357.73615,1.00038,357.79935
4,Gen1A-3,1.0,359.33597,0.99918,359.32154,1.00022,359.22543,0.99897,359.2697
5,Gen1A-4,1.0,49.99998,0.99932,50.00017,1.00106,49.94129,0.99838,49.88115
6,Gen1A-5,1.0,349.94507,0.99768,349.66996,0.99003,348.68766,1.00814,349.14368
7,Gen1A-6,0.99873,349.07845,0.99649,348.8083,0.98802,347.82815,1.00688,348.24097
8,Gen1A-7,1.0,359.47023,0.99917,359.45556,0.99978,359.3437,0.99802,359.40181
9,Gen1A-8,0.99758,353.21166,0.99613,353.10225,0.99247,352.65763,1.0004,352.788
10,Gen1A-9,0.99611,354.01638,0.99471,353.91776,0.99163,353.51445,0.99841,353.63721
11,Gen1B-1,1.00984,10.37858,1.00869,10.39899,1.00826,13.68053,1.01139,5.95677
12,Gen1B-11,0.99999,7.02756,0.99873,7.01999,0.99574,9.51992,1.00549,3.26036
13,Gen1B-12,0.99778,6.4718,0.99645,6.45854,0.99252,8.93887,1.00348,2.72936
14,Gen1B-13,1.00873,9.93964,1.00747,9.95749,1.00681,13.31532,1.01012,5.46552
15,Gen1B-14,1.01203,10.20758,1.01066,10.22485,1.00963,13.72174,1.01277,5.62514
16,Gen1B-2,1.0082,9.40245,1.00709,9.41865,1.0063,12.47654,1.0105,5.16371
17,Gen1B-3,1.01278,14.30337,1.0119,14.34301,1.01283,17.90735,1.01198,9.61115
18,Gen1B-3-1,1.01278,14.30337,1.0119,14.34301,1.01283,17.90735,1.01198,9.61115
19,Gen1B-4,1.00976,10.24269,1.00857,10.26243,1.00811,13.58555,1.01119,5.79088
20,Gen1B-4-1,1.01738,9.32605,1.01623,9.34154,1.01529,12.43447,1.0197,5.06141
21,Gen1B-5,1.00709,9.03109,1.00559,9.04127,1.00415,12.52645,1.00838,4.47425
22,Gen1B-6,1.00616,8.66382,1.00457,8.67058,1.00265,12.19144,1.0072,4.08536
23,Gen1B-6-1,1.0065,8.94898,1.00496,8.95813,1.00347,12.48784,1.00784,4.35939
24,Gen1B-7,1.01203,10.20757,1.01066,10.22484,1.00963,13.72174,1.01277,5.62513
25,Gen2E-17,1.00083,358.47508,0.87759,357.62963,0.70218,15.85913,1.09201,350.54317
26,Gen2E-18,0.99988,358.55603,0.89977,357.92856,0.73093,13.91343,1.09307,351.93563
27,Gen2E-2,0.99958,358.89852,0.90886,358.41218,0.74945,12.74738,1.08435,353.90539
28,Gen2E-30,0.99954,358.06397,0.87787,357.17525,0.70022,15.34553,1.08958,350.19574
29,Gen2E-33,0.99956,357.34113,0.88729,356.44615,0.70747,13.22844,1.08536,350.26802
30,Gen2E-34,0.9996,358.89498,0.90858,358.4071,0.75032,12.75413,1.08597,353.90346
31,Gen2E-35,0.99738,357.34425,0.89577,356.57901,0.719,12.03724,1.0814,351.11872
32,Gen2E-36,0.99783,357.35576,0.89086,356.52343,0.71156,12.78024,1.0854,350.49504
33,Gen2E-37,0.99961,357.77141,0.91945,357.20582,0.76223,9.73835,1.07165,354.40101
34,Gen2E-5,0.99573,359.39226,0.86021,358.89057,0.68712,17.04068,1.07056,351.29178
35,Gen2E-7,0.99957,359.12245,0.907,358.66012,0.74399,13.6618,1.08571,353.43037
36,Gen2W-1,0.99944,5.30047,0.67176,4.47935,0.59673,48.52654,1.0628,348.72419
37,Gen2W-11,0.99944,5.22766,0.66386,4.29534,0.59602,48.32836,1.06313,348.71046
38,Gen2W-12,0.99945,4.85749,0.68256,3.89128,0.59638,46.62325,1.0637,348.71657
39,Gen2W-21,0.99944,5.07524,0.66542,4.08311,0.59497,48.69124,1.06385,348.46587
40,Gen2W-24,0.99933,4.3638,0.67165,3.128,0.5999,47.38528,1.06674,347.93904
41,Gen2W-25,0.99849,4.65633,0.64608,3.305,0.59519,46.57575,1.06336,348.45251
42,Gen2W-5,0.99944,5.19041,0.6693,4.37905,0.60178,47.89626,1.06287,348.73957
43,Gen2W-6,0.99822,4.626,0.67431,3.54779,0.59649,45.60035,1.06284,348.67136
44,Gen3D-10,0.99723,5.21419,0.99299,4.97238,0.97548,358.67891,0.99355,49.82446
45,Gen3D-13,1.00098,5.46362,0.99727,5.24819,0.98127,358.96359,1.00065,50.14768
46,Gen3D-15,0.99715,5.47699,0.992,5.19425,0.97273,358.89325,0.99248,49.85143
47,Gen3D-17,0.99349,4.7628,0.98942,4.52706,0.97195,358.22074,0.99114,49.38275
48,Gen3D-20,1.00126,6.34186,0.99786,6.1537,0.98257,359.91561,1.00132,51.15525
49,Gen3D-23,0.99638,5.41177,0.99128,5.13068,0.97188,358.83175,0.99127,49.78973
50,Gen3D-25,0.99478,5.48591,0.98898,5.17289,0.96762,358.8746,0.98761,49.65083
51,Gen3D-26,0.99784,5.56485,0.99275,5.28564,0.97348,358.99321,0.99297,49.93633
52,Gen3D-29,0.99563,5.62378,0.98972,5.30699,0.96817,359.01448,0.98824,49.75579
53,Gen3D-30,0.98896,5.10097,0.98242,4.74957,0.95863,358.4306,0.97865,49.06549
54,Gen3D-31,0.99536,5.29517,0.99025,5.01324,0.97071,358.7102,0.9902,49.66565
55,Gen3D-32,0.99369,5.15668,0.98846,4.86811,0.96844,358.55885,0.98821,49.48196
56,Gen3D-4,0.99982,5.75322,0.99485,5.47992,0.97591,359.19565,0.99407,50.17162
57,Gen3D-5,0.99832,5.59331,0.99334,5.31896,0.97425,359.02935,0.99309,49.99272
58,Gen3L-10,0.99156,6.37629,0.9865,6.11767,0.96781,359.93822,0.98399,51.00106
59,Gen3L-18,0.99793,6.99725,0.9929,6.74436,0.97486,0.58688,0.99057,51.68094
60,Gen3L-2,0.99472,6.78569,0.989,6.50277,0.9692,0.32901,0.98622,51.23187
61,Gen3L-20,0.99962,7.43278,0.99464,7.18411,0.97709,1.04108,0.99266,52.16141
62,Gen3L-21,0.99962,7.80925,0.99471,7.56616,0.97774,1.43358,0.99378,52.60043
63,Gen3L-22,0.99962,7.89976,0.99474,7.65831,0.97787,1.52921,0.99388,52.70751
64,Gen3L-26-1,0.99565,355.64869,0.99143,355.36084,0.9734,347.17794,0.99315,42.10507
65,Gen3L-27,0.99415,353.81379,0.98968,353.50224,0.96923,344.99013,0.99326,40.27283
66,Gen3L-29,0.99961,356.00317,0.99572,355.73857,0.97845,347.24781,1.00091,43.04226
67,Gen3L-3,0.99691,6.99597,0.99151,6.72792,0.97273,0.56435,0.98947,51.56338
68,Gen3L-30,0.99785,355.86609,0.99372,355.58427,0.97605,347.40969,0.99502,42.37263
69,Gen3L-31,0.99985,13.02897,0.995,12.81731,0.99047,7.11045,0.98045,59.3922
70,Gen3L-32,0.99745,9.51904,0.99174,9.25182,0.98243,3.19154,0.98429,54.66487
71,Gen3L-33,0.99982,344.48599,0.98783,343.57673,0.94108,333.82509,1.00481,27.03865
