,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99799,358.88015,0.99947,358.70359,0.99642,358.62101
1,Gen1A-10,0.99974,349.65935,0.99441,349.15697,0.98977,348.02693,0.99795,347.11215
2,Gen1A-11,1.0,349.68644,0.99488,349.20521,0.99046,348.04845,0.99686,347.14593
3,Gen1A-2,1.0,357.97005,0.99764,357.89311,0.99864,357.64534,0.99669,357.48356
4,Gen1A-3,1.0,359.33597,0.99815,359.30927,0.99973,359.17964,0.99637,359.13269
5,Gen1A-4,1.0,49.99998,0.99846,49.99322,1.00063,49.90421,0.99744,49.61941
6,Gen1A-5,1.0,349.94507,0.99457,349.4321,0.9906,348.2523,0.99812,347.35112
7,Gen1A-6,0.99873,349.07845,0.99346,348.57314,0.98865,347.40882,0.99726,346.48876
8,Gen1A-7,1.0,359.47023,0.99814,359.44308,0.99919,359.29134,0.99334,359.2542
9,Gen1A-8,0.99758,353.21166,0.99427,353.00723,0.99217,352.46595,0.99333,352.03023
10,Gen1A-9,0.99611,354.01638,0.99293,353.83243,0.99129,353.33761,0.99182,352.94604
11,Gen1B-1,1.00984,10.37858,1.00818,10.43555,1.00667,15.02013,1.00994,12.99624
12,Gen1B-11,0.99999,7.02756,0.99774,7.02771,0.99343,10.53856,1.00002,8.70744
13,Gen1B-12,0.99778,6.4718,0.9954,6.46239,0.98996,9.94571,0.99633,8.12368
14,Gen1B-13,1.00873,9.93964,1.00699,9.9952,1.00517,14.67482,1.00837,12.64165
15,Gen1B-14,1.01203,10.20758,1.01022,10.26539,1.00794,15.13235,1.01046,13.06654
16,Gen1B-2,1.0082,9.40245,1.00648,9.44893,1.00461,13.72843,1.00855,11.76328
17,Gen1B-3,1.01278,14.30337,1.0116,14.39006,1.0118,19.40516,1.01254,17.27334
18,Gen1B-3-1,1.01278,14.30337,1.0116,14.39006,1.0118,19.40516,1.01254,17.27334
19,Gen1B-4,1.00976,10.24269,1.00808,10.29985,1.00651,14.93732,1.00972,12.90736
20,Gen1B-4-1,1.01738,9.32605,1.01562,9.37219,1.01354,13.69794,1.01749,11.72465
21,Gen1B-5,1.00709,9.03109,1.00513,9.07999,1.00233,13.91416,1.00551,11.86763
22,Gen1B-6,1.00616,8.66382,1.00411,8.70936,1.00074,13.58558,1.00367,11.5376
23,Gen1B-6-1,1.0065,8.94898,1.00452,8.99764,1.00163,13.88865,1.00487,11.83371
24,Gen1B-7,1.01203,10.20757,1.01022,10.26539,1.00794,15.13234,1.01046,13.06653
25,Gen2E-17,1.00083,358.47508,0.78519,354.01636,0.42886,8.75829,0.21104,223.36138
26,Gen2E-18,0.99988,358.55603,0.82216,354.73679,0.48821,7.56681,0.22115,215.29751
27,Gen2E-2,0.99958,358.89852,0.83615,355.15948,0.5254,6.51275,0.22876,211.46956
28,Gen2E-30,0.99954,358.06397,0.78799,353.88706,0.42762,8.10678,0.19434,225.55161
29,Gen2E-33,0.99956,357.34113,0.80387,353.28272,0.4472,5.12509,0.19143,218.98078
30,Gen2E-34,0.9996,358.89498,0.83562,355.1504,0.52607,6.51319,0.22452,209.49836
31,Gen2E-35,0.99738,357.34425,0.81808,353.34785,0.4737,4.17089,0.20029,212.97163
32,Gen2E-36,0.99783,357.35576,0.81015,353.29736,0.45743,4.86651,0.19773,214.86198
33,Gen2E-37,0.99961,357.77141,0.85702,354.65278,0.55588,2.35398,0.15879,207.7089
34,Gen2E-5,0.99573,359.39226,0.74986,352.7654,0.40812,9.59475,0.2491,227.79901
35,Gen2E-7,0.99957,359.12245,0.83293,355.42962,0.51537,7.83836,0.23018,214.26467
36,Gen2W-1,0.99944,5.30047,0.42514,358.37298,0.1692,106.59265,0.32192,257.82673
37,Gen2W-11,0.99944,5.22766,0.4085,357.62002,0.16651,105.79325,0.3254,255.73636
38,Gen2W-12,0.99945,4.85749,0.45419,357.97321,0.16248,98.91181,0.31749,254.17345
39,Gen2W-21,0.99944,5.07524,0.44217,358.45676,0.1703,107.03754,0.32535,254.90361
40,Gen2W-24,0.99933,4.3638,0.45205,357.34989,0.17888,103.06637,0.32581,253.92138
41,Gen2W-25,0.99849,4.65633,0.40721,356.18557,0.16247,99.47606,0.31853,254.82969
42,Gen2W-5,0.99944,5.19041,0.41937,358.11956,0.17555,104.44346,0.33466,256.98201
43,Gen2W-6,0.99822,4.626,0.43172,356.77081,0.1594,94.88782,0.31792,254.59143
44,Gen3D-10,0.99723,5.21419,0.98892,4.77765,0.96793,354.0511,0.968,268.97331
