,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99882,358.89238,1.00024,358.78256,0.99853,358.81195
1,Gen1A-10,0.99974,349.65935,0.99683,349.30733,0.98927,348.59492,1.00538,348.76609
2,Gen1A-11,1.0,349.68644,0.99721,349.34939,0.99009,348.61519,1.00552,348.78345
3,Gen1A-2,1.0,357.97005,0.99863,357.91536,0.9994,357.76372,0.9993,357.78885
4,Gen1A-3,1.0,359.33597,0.99892,359.31692,1.00049,359.23573,0.99816,359.26363
5,Gen1A-4,1.0,49.99998,0.9991,49.99583,1.00128,49.93911,0.99779,49.88612
6,Gen1A-5,1.0,349.94507,0.99704,349.58539,0.99006,348.83873,1.00569,349.08364
7,Gen1A-6,0.99873,349.07845,0.99586,348.72492,0.98803,347.9854,1.00444,348.18215
8,Gen1A-7,1.0,359.47023,0.99891,359.4508,1.00005,359.35496,0.99721,359.39422
9,Gen1A-8,0.99758,353.21166,0.9957,353.06789,0.99276,352.7326,0.99878,352.76146
10,Gen1A-9,0.99611,354.01638,0.99429,353.8868,0.99193,353.58141,0.99688,353.61342
11,Gen1B-1,1.00984,10.37858,1.00854,10.41158,1.00862,13.77755,1.01052,6.26089
12,Gen1B-11,0.99999,7.02756,0.99846,7.02152,0.99608,9.62556,1.00386,3.48846
13,Gen1B-12,0.99778,6.4718,0.99616,6.45858,0.99287,9.04584,1.00188,2.95723
14,Gen1B-13,1.00873,9.93964,1.00733,9.97058,1.00722,13.41061,1.00933,5.77849
15,Gen1B-14,1.01203,10.20758,1.01053,10.23906,1.01006,13.81469,1.0122,5.95126
16,Gen1B-2,1.0082,9.40245,1.00692,9.42881,1.00665,12.57607,1.00943,5.44464
17,Gen1B-3,1.01278,14.30337,1.01181,14.35956,1.01308,18.00497,1.01165,9.93199
18,Gen1B-3-1,1.01278,14.30337,1.01181,14.35956,1.01308,18.00497,1.01165,9.93199
19,Gen1B-4,1.00976,10.24269,1.00842,10.27537,1.00849,13.68171,1.01036,6.0997
20,Gen1B-4-1,1.01738,9.32605,1.01606,9.35185,1.01565,12.53364,1.01865,5.34631
21,Gen1B-5,1.00709,9.03109,1.00546,9.05486,1.00464,12.61832,1.00771,4.80308
22,Gen1B-6,1.00616,8.66382,1.00443,8.68423,1.00317,12.28205,1.00661,4.4185
23,Gen1B-6-1,1.0065,8.94898,1.00483,8.97205,1.00398,12.57892,1.00718,4.69378
24,Gen1B-7,1.01203,10.20757,1.01053,10.23906,1.01007,13.81468,1.0122,5.95125
25,Gen2E-17,1.00083,358.47508,0.86546,356.13249,0.71013,2.78655,1.10166,304.90461
26,Gen2E-18,0.99988,358.55603,0.88907,356.64305,0.73809,1.20543,1.10219,306.08291
27,Gen2E-2,0.99958,358.89852,0.8983,357.1389,0.75747,0.45704,1.09358,307.8871
28,Gen2E-30,0.99954,358.06397,0.86642,355.78112,0.70807,2.29183,1.09879,304.55531
29,Gen2E-33,0.99956,357.34113,0.87657,355.13818,0.71533,0.38293,1.09457,304.5485
30,Gen2E-34,0.9996,358.89498,0.89798,357.13091,0.75846,0.45243,1.0954,307.87159
31,Gen2E-35,0.99738,357.34425,0.88529,355.2946,0.72676,359.41066,1.09075,305.28613
32,Gen2E-36,0.99783,357.35576,0.88022,355.2201,0.71912,359.98648,1.09469,304.73243
33,Gen2E-37,0.99961,357.77141,0.9108,356.18871,0.77043,357.82428,1.07996,308.24817
34,Gen2E-5,0.99573,359.39226,0.84371,356.61628,0.69637,3.92702,1.07972,305.76779
35,Gen2E-7,0.99957,359.12245,0.89631,357.38402,0.75151,1.15202,1.09495,307.41832
36,Gen2W-1,0.99944,5.30047,0.64616,1.05643,0.60001,32.60102,1.07331,304.60265
37,Gen2W-11,0.99944,5.22766,0.63794,0.74376,0.59937,32.42026,1.07372,304.58055
38,Gen2W-12,0.99945,4.85749,0.65747,0.55582,0.60045,30.81181,1.07447,304.51592
39,Gen2W-21,0.99944,5.07524,0.63892,0.55119,0.59781,32.74606,1.07487,304.356
40,Gen2W-24,0.99933,4.3638,0.6458,359.65949,0.60264,31.39625,1.07793,303.79343
41,Gen2W-25,0.99849,4.65633,0.61888,359.41013,0.599,30.7266,1.07387,304.27011
42,Gen2W-5,0.99944,5.19041,0.64364,0.92041,0.60561,31.96702,1.07276,304.5908
43,Gen2W-6,0.99822,4.626,0.64906,0.07287,0.60106,29.83408,1.07312,304.4446
44,Gen3D-10,0.99723,5.21419,0.99231,4.88652,0.97482,355.03426,0.98223,1.67876
45,Gen3D-13,1.00098,5.46362,0.99669,5.17384,0.98076,355.34777,0.98997,2.006
46,Gen3D-15,0.99715,5.47699,0.99115,5.08818,0.97242,355.19777,0.98126,1.69806
47,Gen3D-17,0.99349,4.7628,0.98879,4.44377,0.9714,354.58156,0.98001,1.22962
48,Gen3D-20,1.00126,6.34186,0.99733,6.08895,0.98211,356.32823,0.99103,3.02532
49,Gen3D-23,0.99638,5.41177,0.99043,5.02549,0.97153,355.1393,0.9802,1.63735
50,Gen3D-25,0.99478,5.48591,0.98801,5.05166,0.96748,355.14262,0.97707,1.49562
51,Gen3D-26,0.99784,5.56485,0.99192,5.18066,0.97318,355.30014,0.98207,1.78637
52,Gen3D-29,0.99563,5.62378,0.98873,5.18357,0.96807,355.27688,0.97784,1.60227
53,Gen3D-30,0.98896,5.10097,0.98131,4.61125,0.95858,354.66051,0.96835,0.8997
54,Gen3D-31,0.99536,5.29517,0.98941,4.90761,0.97037,355.01607,0.97914,1.51167
55,Gen3D-32,0.99369,5.15668,0.98761,4.75911,0.96814,354.85555,0.97723,1.32506
56,Gen3D-4,0.99982,5.75322,0.99403,5.37851,0.97535,355.5089,0.98288,2.03041
57,Gen3D-5,0.99832,5.59331,0.99253,5.21649,0.97382,355.34018,0.9821,1.84684
58,Gen3L-10,0.99156,6.37629,0.98566,6.02289,0.96696,356.25538,0.97259,2.86757
59,Gen3L-18,0.99793,6.99725,0.99206,6.65216,0.97398,356.91307,0.97911,3.5568
60,Gen3L-2,0.99472,6.78569,0.98803,6.39526,0.96866,356.61687,0.97528,3.09403
61,Gen3L-20,0.99962,7.43278,0.99379,7.09375,0.97621,357.37406,0.98117,4.0431
62,Gen3L-21,0.99962,7.80925,0.99387,7.47809,0.97693,357.77593,0.98223,4.485
63,Gen3L-22,0.99962,7.89976,0.9939,7.57098,0.97705,357.87403,0.98231,4.59354
64,Gen3L-26-1,0.99565,355.64869,0.99109,355.31236,0.97302,343.5702,0.98256,353.47153
65,Gen3L-27,0.99415,353.81379,0.98938,353.45707,0.96889,341.35685,0.98173,351.5869
66,Gen3L-29,0.99961,356.00317,0.99544,355.70538,0.97787,343.67398,0.98853,354.34896
67,Gen3L-3,0.99691,6.99597,0.99059,6.62773,0.9721,356.87153,0.97828,3.43163
68,Gen3L-30,0.99785,355.86609,0.99339,355.53754,0.97555,343.80847,0.98429,353.74158
69,Gen3L-31,0.99985,13.02897,0.99397,12.74173,0.99061,3.61731,0.97807,11.23048
70,Gen3L-32,0.99745,9.51904,0.99063,9.15218,0.98278,359.54568,0.9792,6.49886
71,Gen3L-33,0.99982,344.48599,0.98743,343.43061,0.94572,329.72145,0.99484,338.32346
72,Gen3L-34,1.00519,344.31499,0.98763,342.42563,0.95113,327.89188,1.00272,338.33787
73,Gen3L-35,1.00017,344.35753,0.9901,343.39308,0.95796,329.12036,0.99715,339.98011
74,Gen3L-36,1.00967,350.7457,1.00342,350.27738,0.99219,336.09734,1.01108,348.52621
75,Gen3L-37,0.9999,358.11844,0.99512,357.77533,0.98065,346.57568,0.98757,355.75913
76,Gen3L-38,1.01988,348.04173,1.01325,347.50119,1.00153,333.33598,1.02114,345.1832
77,Gen3L-38-1,0.98956,344.33005,0.98111,343.56666,0.94913,329.57462,0.98553,340.09872
78,Gen3L-39,0.99124,6.30313,0.98499,5.93099,0.96578,356.14792,0.97218,2.69675
79,Gen3L-40,0.9912,353.17789,0.98636,352.81326,0.9652,340.60055,0.97934,350.93934
80,Gen3L-41,0.99411,358.3133,0.98948,357.97883,0.97659,346.79181,0.98234,356.04543
81,Gen3L-42,0.99075,337.41959,0.98081,336.1751,0.94216,321.13583,1.00182,331.17541
82,Gen3L-49,0.99968,338.49818,0.99017,337.36512,0.95491,322.41644,1.01598,332.18332
83,Gen3L-57,0.99252,344.31218,0.98531,343.66999,0.95514,329.38815,0.99032,340.62113
84,Gen3L-58,0.99545,345.64471,0.98801,345.01041,0.95864,330.75623,0.99305,342.02894
85,Gen3L-59,0.99252,344.31218,0.98531,343.66999,0.95514,329.38815,0.99032,340.62113
86,Gen3L-6,0.99138,6.30404,0.98404,5.8738,0.96327,356.05098,0.97069,2.38619
87,Gen3L-60,0.99252,344.31218,0.98531,343.66999,0.95514,329.38815,0.99032,340.62113
88,Gen3L-61,0.99035,344.19758,0.98233,343.46553,0.95216,329.34704,0.9873,340.18679
89,Gen3L-62,0.99035,344.19758,0.98233,343.46553,0.95216,329.34704,0.9873,340.18679
90,Gen3L-63,0.99825,346.29287,0.99035,345.62547,0.96106,331.37158,0.99567,342.64198
91,Gen3L-64,0.99825,346.29287,0.99035,345.62547,0.96106,331.37158,0.99567,342.64198
92,Gen3L-65,0.99268,344.38733,0.98269,343.42288,0.95079,329.15015,0.98969,340.00991
93,Gen3L-66,0.99268,344.38733,0.98269,343.42288,0.95079,329.15015,0.98969,340.00991
94,Gen3L-67,0.99903,337.8537,0.98914,336.68604,0.94976,321.77585,1.01112,331.44806
95,Gen3L-68,0.99903,337.8537,0.98914,336.68604,0.94976,321.77585,1.01112,331.44806
96,Gen3L-7,0.99145,6.36087,0.98424,5.93804,0.96371,356.12192,0.9711,2.48133
97,Gen3L-8,0.99168,6.55358,0.98456,6.1373,0.96432,356.33131,0.97185,2.71161
98,LCC1受端,0.99956,349.8432,0.99628,349.43168,0.98831,348.62355,1.00499,348.98359
99,LCC1送端,0.99235,0.22174,0.85803,357.17531,0.71409,1.39237,1.05504,306.45857
100,LCC4受端,0.98717,5.31753,0.97832,4.75833,0.95348,354.78028,0.96347,0.87094
101,LCC4送端,0.99959,6.1992,0.88119,2.64266,0.75221,1.87826,1.03377,311.68874
102,LCC5受端,0.99765,344.36769,0.98016,342.46718,0.944,327.92845,0.99518,338.39228
103,LCC5送端,0.99024,2.82864,0.63304,357.59377,0.59254,29.34407,1.06394,302.53159
104,LCC6受端,0.99987,346.89128,0.99225,346.27042,0.96346,332.03511,0.99734,343.35533
105,LCC6送端,1.00606,8.59365,1.00432,8.6134,1.00299,12.21356,1.00649,4.34752
106,LCC7受端,0.9864,5.2673,0.97709,4.71143,0.95175,354.77791,0.96112,0.64735
107,LCC7送端,0.99987,6.38932,0.88056,2.8635,0.75263,2.20164,1.03578,311.88233
108,bus-9001,0.99242,0.24501,0.85807,357.19936,0.71421,1.41397,1.05515,306.48042
109,bus-9003,0.99999,6.41224,0.88064,2.8871,0.75279,2.22305,1.03595,311.90482
110,bus-9004,0.99962,6.22243,0.88118,2.66656,0.7523,1.9,1.03385,311.71164
111,bus-9006,0.99911,2.6094,0.86945,359.42763,0.73237,1.88535,1.0535,308.54373
112,bus-9007,1.00402,5.45588,0.87921,2.10933,0.74988,2.66634,1.04948,311.09779
113,bus-9031,1.0008,7.07498,0.88146,3.5432,0.75571,2.64952,1.03677,312.53996
114,bus-9032,1.00052,6.84165,0.88118,3.3122,0.75469,2.49918,1.03649,312.31635
115,bus-9033,1.0007,6.99723,0.88136,3.46623,0.75537,2.59953,1.03667,312.46545
116,bus-9034,1.00033,6.68599,0.88098,3.15811,0.754,2.39914,1.03629,312.16718
117,bus-9035,1.00029,6.64592,0.88094,3.11842,0.75383,2.3732,1.03624,312.12233
118,bus-9036,1.00023,6.60699,0.88088,3.07989,0.75365,2.34835,1.03619,312.0861
119,bus-9037,1.00029,6.64592,0.88094,3.11842,0.75383,2.3732,1.03624,312.12233
120,bus-9038,1.00023,6.60699,0.88088,3.07989,0.75365,2.34835,1.03619,312.0861
121,bus-9041,1.00067,7.08126,0.88224,3.51584,0.75609,2.45285,1.0349,312.53739
122,bus-9042,0.99999,6.53535,0.88156,2.97599,0.75368,2.10146,1.03423,312.01251
123,bus-9043,1.00005,6.57429,0.88162,3.01449,0.75386,2.12633,1.03429,312.04995
124,bus-9071,1.00461,5.93179,0.87982,2.58346,0.75205,2.97458,1.05007,311.54568
125,bus-9072,1.00435,5.72858,0.87956,2.38101,0.75112,2.843,1.04981,311.35443
126,bus1A-1,0.99855,359.13714,0.99744,359.11452,0.99861,359.01688,0.99619,359.0507
127,bus1A-10,0.99758,353.21167,0.9957,353.0679,0.99275,352.73261,0.99877,352.76147
128,bus1A-11,0.99661,352.93728,0.99469,352.7861,0.9915,352.43745,0.998,352.46452
129,bus1A-12,0.99961,349.8883,0.99661,349.5233,0.98929,348.7803,1.00514,349.0241
130,bus1A-13,0.99963,349.82039,0.99637,349.41401,0.98845,348.6124,1.00507,348.95964
131,bus1A-14,0.9988,349.10288,0.99589,348.74159,0.98806,347.98598,1.00447,348.21595
132,bus1A-15,1.0,349.67117,0.9971,349.3227,0.98951,348.62394,1.00567,348.77202
133,bus1A-16,0.99974,349.65935,0.99683,349.30734,0.98927,348.59492,1.00538,348.7661
134,bus1A-17,0.99941,349.45721,0.99653,349.10585,0.98889,348.38133,1.00508,348.55783
135,bus1A-18,0.99874,349.23554,0.99588,348.88483,0.98814,348.15566,1.00445,348.33566
136,bus1A-19,0.9988,349.00443,0.99591,348.64663,0.98807,347.89335,1.00449,348.11559
137,bus1A-2,0.99691,358.78939,0.99578,358.76415,0.99704,358.661,0.99498,358.69238
138,bus1A-20,0.99923,349.94892,0.99639,349.61834,0.98855,349.00375,1.00502,349.0023
139,bus1A-21,0.99727,349.75485,0.99445,349.42521,0.98625,348.8265,1.00334,348.76629
140,bus1A-22,0.99866,349.15423,0.99581,348.80506,0.988,348.07961,1.0044,348.25028
141,bus1A-3,0.9991,358.85946,0.99793,358.83022,0.99931,358.72157,0.99755,358.75126
142,bus1A-4,0.99789,358.90464,0.99676,358.87924,0.99795,358.78045,0.99588,358.80998
143,bus1A-5,0.99918,358.9039,0.99802,358.87531,0.99936,358.76919,0.99753,358.79861
144,bus1A-6,0.99765,358.78137,0.99651,358.75443,0.99768,358.65755,0.9958,358.68335
145,bus1A-7,0.99595,355.43575,0.99421,355.32453,0.99273,355.06237,0.99616,355.10049
146,bus1A-8,0.99751,358.77806,0.99638,358.75167,0.99756,358.65648,0.99566,358.68178
147,bus1A-9,0.99609,354.01646,0.99427,353.88688,0.99191,353.58149,0.99687,353.6135
148,bus1B-1,0.99911,7.60129,0.99761,7.60513,0.99524,10.46793,1.00217,3.87359
149,bus1B-10,1.00766,9.42716,1.00614,9.4544,1.00565,12.9601,1.00826,5.23046
150,bus1B-11,1.01203,10.20759,1.01053,10.23908,1.01006,13.8147,1.01219,5.95127
151,bus1B-12,1.00616,8.66383,1.00443,8.68424,1.00317,12.28205,1.00661,4.41851
152,bus1B-2,0.99778,6.47181,0.99616,6.45859,0.99286,9.04585,1.00188,2.95725
153,bus1B-3,0.99819,6.56785,0.99658,6.55595,0.99342,9.15186,1.00223,3.04511
154,bus1B-4,1.00977,9.35585,1.00845,9.38165,1.00805,12.56344,1.01102,5.37611
155,bus1B-5,1.00791,9.17917,1.0066,9.2036,1.0061,12.34595,1.00929,5.22841
156,bus1B-6,1.007,8.89637,1.00564,8.91768,1.00484,12.02637,1.00862,4.97385
157,bus1B-7,1.01086,8.93896,1.00937,8.96124,1.00847,12.27882,1.01207,4.8756
158,bus1B-8,1.01266,14.20616,1.01168,14.26186,1.01291,17.90449,1.01157,9.83811
159,bus1B-9,1.00873,9.93965,1.00733,9.97059,1.00721,13.41062,1.00932,5.7785
160,bus2E-1,0.99579,359.55507,0.84933,356.8039,0.70353,3.39076,1.07694,306.08456
161,bus2E-10,0.99942,357.70962,0.90771,356.02664,0.76687,357.50107,1.06132,309.57851
162,bus2E-11,0.99924,358.50051,0.86683,356.14002,0.71298,2.15331,1.09377,305.38096
163,bus2E-12,0.99824,358.56679,0.88757,356.60866,0.74022,0.64188,1.09009,306.88193
164,bus2E-13,0.99819,358.39429,0.89219,356.5089,0.74573,0.06043,1.08854,307.15551
165,bus2E-14,0.9982,358.34183,0.8932,356.47111,0.74689,359.91109,1.08795,307.2199
166,bus2E-15,0.99869,357.95293,0.90064,356.17733,0.75625,358.61896,1.07594,308.18104
167,bus2E-16,0.99892,357.68834,0.90639,355.99487,0.76429,357.66286,1.06602,309.04276
168,bus2E-19,0.99765,358.11503,0.89186,356.21674,0.74313,359.72443,1.0879,306.84845
169,bus2E-2,0.99935,358.71213,0.89623,356.90133,0.75419,0.23916,1.09065,307.76662
170,bus2E-20,0.99979,358.56741,0.83377,355.69824,0.68134,4.87356,1.09565,304.17257
171,bus2E-21,0.99941,357.9882,0.86582,355.64428,0.7073,2.02174,1.0982,304.57017
172,bus2E-22,0.99736,357.71037,0.87764,355.56993,0.71887,0.65424,1.09581,304.91886
173,bus2E-23,0.99783,357.35577,0.88021,355.22011,0.71912,359.98649,1.09469,304.73243
174,bus2E-24,0.99738,357.34426,0.88529,355.2946,0.72676,359.41067,1.09075,305.28613
175,bus2E-25,0.99893,357.60386,0.90798,355.96365,0.76525,357.71687,1.07666,308.1273
176,bus2E-26,0.99905,358.79411,0.82309,355.77559,0.67406,5.86478,1.09361,304.13396
177,bus2E-27,0.99857,357.94162,0.86449,355.59819,0.70565,2.05683,1.09694,304.4865
178,bus2E-28,0.99834,357.88194,0.85569,355.36256,0.69716,2.41954,1.09458,304.26553
179,bus2E-29,0.99856,357.83037,0.8634,355.45072,0.70384,1.9363,1.09624,304.38042
180,bus2E-3,1.00032,357.77215,0.90929,356.10053,0.77003,357.39255,1.0568,310.18776
181,bus2E-31,0.9981,357.20329,0.88262,355.09097,0.72148,359.56029,1.09291,304.81825
182,bus2E-32,0.99845,357.56284,0.86793,355.23862,0.70675,1.23634,1.09523,304.3367
183,bus2E-34,0.99567,356.9533,0.87673,354.76311,0.71245,359.58612,1.0909,304.25082
184,bus2E-35,0.99856,357.50807,0.86753,355.16659,0.70682,1.12537,1.094,304.37593
185,bus2E-36,0.99942,357.31867,0.87654,355.11282,0.71519,0.33035,1.0943,304.5448
186,bus2E-37,0.99753,357.15725,0.89859,355.35049,0.74754,357.90201,1.07995,306.69793
187,bus2E-4,0.9966,359.48748,0.84385,356.71235,0.6975,4.09554,1.08065,305.85782
188,bus2E-5,0.99573,359.39226,0.84371,356.61628,0.69637,3.92702,1.07972,305.76779
189,bus2E-6,0.99018,358.52641,0.87101,356.3535,0.72202,1.02523,1.07939,306.35885
190,bus2E-7,0.99935,359.00336,0.89509,357.23091,0.7498,1.01221,1.09406,307.327
191,bus2E-8,0.99865,358.5302,0.89272,356.65746,0.7473,0.2389,1.0897,307.27684
192,bus2E-9,0.9992,358.75428,0.89651,356.95673,0.75513,0.29615,1.09203,307.76782
193,bus2W-10,0.99817,4.66925,0.64695,0.10085,0.6008,30.07546,1.07295,304.43229
194,bus2W-13,0.99852,4.8703,0.63129,0.06312,0.59945,31.26919,1.07312,304.38463
195,bus2W-14,0.99861,4.8632,0.62876,359.9887,0.60001,31.20165,1.07331,304.40125
196,bus2W-15,0.99773,4.68353,0.63806,359.91509,0.59795,30.58986,1.07258,304.30928
197,bus2W-16,0.99847,4.63253,0.65149,0.10485,0.59945,30.10106,1.0738,304.40082
198,bus2W-17,0.99743,4.43858,0.64063,359.59123,0.59799,29.77339,1.07325,304.23875
199,bus2W-18,0.99842,4.65662,0.61884,359.41042,0.59896,30.72689,1.07379,304.2704
200,bus2W-19,0.99822,4.60182,0.61553,359.2354,0.59874,30.58661,1.07378,304.24151
201,bus2W-2,0.99879,5.07069,0.64031,0.59282,0.6,31.83943,1.07292,304.49121
202,bus2W-20,0.99771,4.27824,0.63038,359.10262,0.59816,29.52018,1.07406,304.10994
203,bus2W-22,0.99871,4.73471,0.63043,359.84309,0.59847,31.59999,1.07456,304.19227
204,bus2W-23,0.99767,4.22812,0.63306,359.11737,0.5979,29.77114,1.07421,303.98605
205,bus2W-25,0.99798,4.23411,0.63989,359.38283,0.59987,30.98716,1.07523,303.74003
206,bus2W-26,0.99366,3.31181,0.63367,358.0761,0.59372,29.21292,1.06843,303.06678
207,bus2W-27,0.99519,3.72388,0.63772,358.73484,0.59693,30.36829,1.07121,303.29975
208,bus2W-28,0.99036,2.85201,0.63313,357.62204,0.59262,29.362,1.06412,302.55326
209,bus2W-3,0.99887,4.98454,0.63909,0.45194,0.60224,31.39542,1.07298,304.49117
210,bus2W-4,0.99822,4.626,0.64906,0.07287,0.60106,29.83408,1.07312,304.4446
211,bus2W-7,0.99824,4.33979,0.66026,359.8288,0.602,28.36707,1.07397,304.48484
212,bus2W-8,0.99872,5.02167,0.63868,0.47801,0.60001,31.68393,1.07293,304.46774
213,bus2W-9,0.99875,4.94383,0.63717,0.33897,0.60153,31.30184,1.07304,304.46713
214,bus31-55,0.99825,346.29288,0.99035,345.62548,0.96105,331.37159,0.99567,342.64198
215,bus3D-1,0.992,5.08215,0.98557,4.66374,0.96522,354.74826,0.97422,1.17048
216,bus3D-10,0.99537,5.03054,0.99036,4.696,0.97264,354.83259,0.98072,1.45513
217,bus3D-11,0.99277,4.6989,0.98796,4.37324,0.97033,354.50476,0.97879,1.14706
218,bus3D-12,0.99276,4.68457,0.98799,4.36132,0.97042,354.49389,0.97896,1.13936
219,bus3D-13,0.99856,5.20367,0.99418,4.90832,0.97779,355.074,0.98685,1.73611
220,bus3D-14,0.99367,5.15676,0.98759,4.75919,0.96812,354.85563,0.97721,1.32514
221,bus3D-15,0.99521,5.2863,0.98914,4.89095,0.96996,354.99152,0.97899,1.47258
222,bus3D-16,0.99536,5.04908,0.99028,4.71061,0.97246,354.84516,0.9806,1.4584
223,bus3D-17,0.99349,4.7628,0.98878,4.44378,0.9714,354.58157,0.98001,1.22962
224,bus3D-18,0.99363,4.76018,0.98897,4.44414,0.97168,354.5837,0.98037,1.23523
225,bus3D-19,0.99492,4.86391,0.99033,4.55305,0.97325,354.69904,0.98204,1.35342
226,bus3D-2,0.99043,4.79291,0.98397,4.36942,0.96319,354.43827,0.97241,0.85218
227,bus3D-20,1.00038,5.58105,0.99623,5.30649,0.98031,355.50355,0.9894,2.1871
228,bus3D-21,0.99991,5.48701,0.99579,5.2131,0.97983,355.40811,0.98899,2.09509
229,bus3D-22,0.99449,5.2383,0.98836,4.839,0.96896,354.93674,0.97806,1.40417
230,bus3D-24,0.99432,5.24707,0.98814,4.84476,0.96861,354.94199,0.97773,1.39864
231,bus3D-27,0.99263,5.21557,0.98598,4.78683,0.96542,354.87217,0.97447,1.26658
232,bus3D-28,0.98765,5.24891,0.97911,4.7096,0.95481,354.74218,0.96471,0.85861
233,bus3D-3,0.98831,4.89103,0.98107,4.42221,0.9589,354.47208,0.96863,0.76911
234,bus3D-6,0.98951,4.81152,0.98297,4.38312,0.96217,354.44915,0.97166,0.85189
235,bus3D-7,0.99261,5.01473,0.98657,4.61781,0.96695,354.71021,0.97597,1.18527
236,bus3D-8,0.99352,5.10696,0.98756,4.71607,0.96823,354.81442,0.9772,1.3006
237,bus3D-9,0.99535,5.29519,0.98941,4.90762,0.97036,355.01609,0.97914,1.51169
238,bus3L-1,0.98719,5.29384,0.97837,4.73912,0.95358,354.76684,0.96353,0.84473
