,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99938,358.89927,0.99861,358.75387,0.99686,358.53476
1,Gen1A-10,0.99974,349.65935,0.99851,349.39165,0.98603,348.32185,0.99993,346.41025
2,Gen1A-11,1.0,349.68644,0.99882,349.43061,0.9869,348.33727,1.00071,346.44927
3,Gen1A-2,1.0,357.97005,0.99928,357.92781,0.99757,357.71589,0.99694,357.3442
4,Gen1A-3,1.0,359.33597,0.99942,359.32125,0.99896,359.21707,0.9967,359.07468
5,Gen1A-4,1.0,49.99998,0.99952,49.99467,0.99999,49.93956,0.99698,49.86658
6,Gen1A-5,1.0,349.94507,0.99875,349.67084,0.98685,348.56607,1.00014,346.75943
7,Gen1A-6,0.99873,349.07845,0.99752,348.8105,0.98479,347.70511,0.99893,345.79535
8,Gen1A-7,1.0,359.47023,0.99942,359.45521,0.99851,359.33388,0.99571,359.18162
9,Gen1A-8,0.99758,353.21166,0.99666,353.10253,0.99029,352.60421,0.99424,351.64287
10,Gen1A-9,0.99611,354.01638,0.99521,353.91771,0.98956,353.46684,0.99254,352.61154
11,Gen1B-1,1.00984,10.37858,1.00898,10.40487,1.00108,13.95572,1.01767,1.30672
12,Gen1B-11,0.99999,7.02756,0.99905,7.02195,0.99091,9.66427,1.01221,359.15843
13,Gen1B-12,0.99778,6.4718,0.99679,6.46063,0.98727,9.08826,1.00981,358.62768
14,Gen1B-13,1.00873,9.93964,1.0078,9.96487,0.99808,13.61932,1.01656,0.73535
15,Gen1B-14,1.01203,10.20758,1.01102,10.23377,0.99914,14.06717,1.0182,0.79188
16,Gen1B-2,1.0082,9.40245,1.00737,9.42307,1.00028,12.70167,1.01681,0.68677
17,Gen1B-3,1.01278,14.30337,1.01213,14.3473,1.0078,18.19058,1.01472,4.89241
18,Gen1B-3-1,1.01278,14.30337,1.01213,14.3473,1.0078,18.19058,1.01472,4.89241
19,Gen1B-4,1.00976,10.24269,1.00887,10.26898,1.00026,13.87465,1.01757,1.09966
20,Gen1B-4-1,1.01738,9.32605,1.01652,9.34637,1.00876,12.67093,1.0261,0.55206
21,Gen1B-5,1.00709,9.03109,1.00599,9.05183,0.99211,12.88443,1.01511,359.59784
22,Gen1B-6,1.00616,8.66382,1.00499,8.68235,0.98929,12.56475,1.01342,359.16964
23,Gen1B-6-1,1.0065,8.94898,1.00537,8.96942,0.99078,12.86039,1.01496,359.43517
24,Gen1B-7,1.01203,10.20757,1.01102,10.23376,0.99914,14.06717,1.0182,0.79187
25,Gen2E-17,1.00083,358.47508,0.90558,349.36363,0.65128,224.28009,0.80855,195.52349
26,Gen2E-18,0.99988,358.55603,0.91999,351.17318,0.64715,228.22966,0.80299,192.90738
27,Gen2E-2,0.99958,358.89852,0.92568,352.24443,0.6314,232.55863,0.77793,190.16966
28,Gen2E-30,0.99954,358.06397,0.9065,349.06185,0.6489,223.94726,0.80932,195.20222
29,Gen2E-33,0.99956,357.34113,0.91341,348.94298,0.64006,224.34868,0.79893,192.96693
30,Gen2E-34,0.9996,358.89498,0.9254,352.22023,0.63291,232.55294,0.77978,190.26428
31,Gen2E-35,0.99738,357.34425,0.91774,349.72462,0.631,226.31332,0.78772,191.13613
32,Gen2E-36,0.99783,357.35576,0.91474,349.33479,0.63801,224.92146,0.7973,192.38131
33,Gen2E-37,0.99961,357.77141,0.93527,351.83062,0.61818,234.01414,0.75576,186.5126
34,Gen2E-5,0.99573,359.39226,0.88957,349.32775,0.64458,223.83449,0.78108,195.77367
35,Gen2E-7,0.99957,359.12245,0.92434,352.37675,0.64311,231.33461,0.78873,192.0694
36,Gen2W-1,0.99944,5.30047,0.77103,339.89278,0.6959,212.72139,0.87126,219.97325
37,Gen2W-11,0.99944,5.22766,0.7681,338.94808,0.69543,212.80224,0.87009,219.78607
38,Gen2W-12,0.99945,4.85749,0.77837,340.43361,0.69267,213.0386,0.86381,218.72362
39,Gen2W-21,0.99944,5.07524,0.77011,339.26971,0.69633,212.55354,0.8711,219.70514
40,Gen2W-24,0.99933,4.3638,0.77455,338.93202,0.6967,211.66919,0.87366,218.65811
41,Gen2W-25,0.99849,4.65633,0.76493,336.83115,0.69159,212.56327,0.86579,218.6566
42,Gen2W-5,0.99944,5.19041,0.77058,339.63828,0.69649,212.64945,0.87307,219.74533
43,Gen2W-6,0.99822,4.626,0.77479,339.36818,0.68974,212.96417,0.86161,218.19821
44,Gen3D-10,0.99723,5.21419,0.99384,4.79305,0.9123,340.63728,1.00089,97.32616
45,Gen3D-13,1.00098,5.46362,0.99802,5.08882,0.9219,341.09987,1.01484,97.33289
46,Gen3D-15,0.99715,5.47699,0.99302,4.97801,0.9036,340.56967,0.99139,97.94052
47,Gen3D-17,0.99349,4.7628,0.99025,4.35341,0.90961,340.17064,0.99993,96.83092
48,Gen3D-20,1.00126,6.34186,0.99853,6.00947,0.92633,342.26115,1.02279,98.01071
49,Gen3D-23,0.99638,5.41177,0.9923,4.91589,0.90289,340.51865,0.99197,97.84077
50,Gen3D-25,0.99478,5.48591,0.99016,4.9286,0.8937,340.32906,0.98638,98.15024
51,Gen3D-26,0.99784,5.56485,0.99378,5.07106,0.90483,340.69189,0.99512,97.99411
52,Gen3D-29,0.99563,5.62378,0.99093,5.05824,0.89366,340.44909,0.98733,98.31853
53,Gen3D-30,0.98896,5.10097,0.98377,4.47473,0.87884,339.5995,0.97215,97.99916
54,Gen3D-31,0.99536,5.29517,0.99128,4.79813,0.90159,340.37787,0.99094,97.7349
55,Gen3D-32,0.99369,5.15668,0.98952,4.64754,0.89831,340.16029,0.98835,97.65483
56,Gen3D-4,0.99982,5.75322,0.99583,5.27152,0.908,340.96553,0.99825,98.146
57,Gen3D-5,0.99832,5.59331,0.99434,5.10919,0.90627,340.7648,0.99708,97.99943
58,Gen3L-10,0.99156,6.37629,0.98735,5.90556,0.89855,342.01399,0.98677,98.84753
59,Gen3L-18,0.99793,6.99725,0.99372,6.53536,0.90644,342.78289,0.99335,99.42318
60,Gen3L-2,0.99472,6.78569,0.98997,6.26367,0.89584,342.23504,0.98531,99.43242
61,Gen3L-20,0.99962,7.43278,0.99543,6.9774,0.90945,343.32324,0.99508,99.82523
62,Gen3L-21,0.99962,7.80925,0.99548,7.36293,0.91118,343.81352,0.99478,100.15529
63,Gen3L-22,0.99962,7.89976,0.99549,7.45628,0.91156,343.93631,0.99494,100.23187
64,Gen3L-26-1,0.99565,355.64869,0.99246,355.26627,0.91513,329.87299,1.01654,87.87655
65,Gen3L-27,0.99415,353.81379,0.99077,353.42138,0.90668,327.57977,1.01385,86.39452
66,Gen3L-29,0.99961,356.00317,0.9966,355.67095,0.92161,330.60259,1.0182,88.17337
67,Gen3L-3,0.99691,6.99597,0.99241,6.50284,0.90183,342.62385,0.98921,99.53777
68,Gen3L-30,0.99785,355.86609,0.99472,355.49189,0.91839,330.17117,1.01838,88.0526
69,Gen3L-31,0.99985,13.02897,0.99542,12.6228,0.94185,351.08471,1.01402,102.74926
70,Gen3L-32,0.99745,9.51904,0.99249,9.01792,0.92177,345.82375,1.01718,101.21548
71,Gen3L-33,0.99982,344.48599,0.99159,343.38726,0.82812,310.30345,0.95501,80.519
72,Gen3L-34,1.00519,344.31499,0.99269,342.70283,0.82844,308.94034,0.96253,80.25408
73,Gen3L-35,1.00017,344.35753,0.99311,343.46547,0.85587,312.21638,0.9948,79.85845
74,Gen3L-36,1.00967,350.7457,1.00518,350.2736,0.92308,322.25645,1.06931,85.39019
75,Gen3L-37,0.9999,358.11844,0.99664,357.70801,0.92565,332.71717,1.024,89.93624
76,Gen3L-38,1.01988,348.04173,1.01515,347.50191,0.93236,318.38063,1.07432,82.51523
77,Gen3L-38-1,0.98956,344.33005,0.98373,343.57531,0.85256,312.77524,0.98855,79.59126
78,Gen3L-39,0.99124,6.30313,0.98679,5.80746,0.89504,341.80967,0.98392,98.86349
79,Gen3L-40,0.9912,353.17789,0.98775,352.78061,0.90155,326.7904,1.01024,85.86292
80,Gen3L-41,0.99411,358.3133,0.99095,357.91269,0.92408,333.00742,1.0213,90.00499
81,Gen3L-42,0.99075,337.41959,0.98405,336.293,0.82928,300.66104,0.9696,73.1555
82,Gen3L-49,0.99968,338.49818,0.99329,337.45163,0.8465,302.13072,0.99003,74.20079
83,Gen3L-57,0.99252,344.31218,0.9875,343.68169,0.86195,313.32028,1.00168,79.75721
84,Gen3L-58,0.99545,345.64471,0.99026,345.02041,0.8654,314.96635,1.00519,81.12913
85,Gen3L-59,0.99252,344.31218,0.9875,343.68169,0.86195,313.32028,1.00168,79.75721
86,Gen3L-6,0.99138,6.30404,0.98622,5.73087,0.88601,341.41173,0.97819,99.13202
87,Gen3L-60,0.99252,344.31218,0.9875,343.68169,0.86195,313.32028,1.00168,79.75721
88,Gen3L-61,0.99035,344.19758,0.98478,343.48075,0.85815,312.81292,0.99586,79.46717
89,Gen3L-62,0.99035,344.19758,0.98478,343.48075,0.85815,312.81292,0.99586,79.46717
90,Gen3L-63,0.99825,346.29287,0.99271,345.64261,0.86656,315.63848,1.00649,81.82237
91,Gen3L-64,0.99825,346.29287,0.99271,345.64261,0.86656,315.63848,1.00649,81.82237
92,Gen3L-65,0.99268,344.38733,0.98567,343.49526,0.84947,312.24618,0.98736,79.88824
93,Gen3L-66,0.99268,344.38733,0.98567,343.49526,0.84947,312.24618,0.98736,79.88824
94,Gen3L-67,0.99903,337.8537,0.99246,336.7656,0.8367,301.14495,0.97698,73.626
95,Gen3L-68,0.99903,337.8537,0.99246,336.7656,0.8367,301.14495,0.97698,73.626
96,Gen3L-7,0.99145,6.36087,0.98638,5.79728,0.88726,341.52578,0.97916,99.15841
97,Gen3L-8,0.99168,6.55358,0.98665,5.99791,0.88855,341.78845,0.98012,99.32985
98,LCC1受端,0.99956,349.8432,0.99821,349.52826,0.98518,348.33477,0.99822,346.53231
99,LCC1送端,0.99235,0.22174,0.89802,352.25193,0.66704,222.54639,0.76925,192.15639
100,LCC4受端,0.98717,5.31753,0.98122,4.60406,0.86688,339.48717,0.96178,98.49023
101,LCC4送端,0.99959,6.1992,0.92098,1.04925,0.722,223.48947,0.77776,191.473
102,LCC5受端,0.99765,344.36769,0.98518,342.74822,0.82216,308.98482,0.95525,80.3061
103,LCC5送端,0.99024,2.82864,0.76666,336.66201,0.68209,210.51696,0.85979,216.57911
104,LCC6受端,0.99987,346.89128,0.99453,346.27796,0.87006,316.51927,1.01003,82.42355
105,LCC6送端,1.00606,8.59365,1.00488,8.61173,0.9889,12.49724,1.01321,359.0939
106,LCC7受端,0.9864,5.2673,0.98001,4.53506,0.86101,339.33486,0.95721,98.69275
107,LCC7送端,0.99987,6.38932,0.92005,1.16373,0.72188,223.80125,0.77949,191.85322
108,bus-9001,0.99242,0.24501,0.89805,352.27524,0.66715,222.56814,0.7694,192.17973
109,bus-9003,0.99999,6.41224,0.92013,1.18665,0.72203,223.82269,0.77968,191.87627
110,bus-9004,0.99962,6.22243,0.92097,1.07246,0.72209,223.51123,0.77787,191.49639
111,bus-9006,0.99911,2.6094,0.90782,355.64249,0.6908,223.21252,0.7781,192.25847
112,bus-9007,1.00402,5.45588,0.9176,359.52845,0.71449,224.16122,0.78536,192.65255
113,bus-9031,1.0008,7.07498,0.92098,1.94824,0.7255,224.26423,0.78212,192.29056
114,bus-9032,1.00052,6.84165,0.9207,1.68006,0.72429,224.10853,0.78127,192.14456
