,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99959,358.9017,0.99821,358.77659,0.99629,358.55761
1,Gen1A-10,0.99974,349.65935,0.99914,349.42303,0.98478,348.45161,1.00674,346.74953
2,Gen1A-11,1.0,349.68644,0.99943,349.46064,0.98564,348.46912,1.0073,346.77137
3,Gen1A-2,1.0,357.97005,0.99953,357.93228,0.99711,357.74796,0.99687,357.38557
4,Gen1A-3,1.0,359.33597,0.99961,359.32275,0.99859,359.23376,0.99597,359.0897
5,Gen1A-4,1.0,49.99998,0.99968,49.99514,0.9997,49.94718,0.99573,49.9113
6,Gen1A-5,1.0,349.94507,0.9994,349.70288,0.98562,348.70059,1.00663,347.11644
7,Gen1A-6,0.99873,349.07845,0.99815,348.84215,0.98346,347.83707,1.006,346.14512
8,Gen1A-7,1.0,359.47023,0.99961,359.4567,0.99814,359.3537,0.99546,359.19659
9,Gen1A-8,0.99758,353.21166,0.99703,353.11491,0.98952,352.66898,0.99701,351.76205
10,Gen1A-9,0.99611,354.01638,0.99556,353.92879,0.98886,353.52674,0.99488,352.71812
11,Gen1B-1,1.00984,10.37858,1.00911,10.4016,1.00162,13.54874,1.01585,359.86526
12,Gen1B-11,0.99999,7.02756,0.99925,7.02154,0.99137,9.36967,1.01106,357.97264
13,Gen1B-12,0.99778,6.4718,0.997,6.46075,0.98781,8.79563,1.00923,357.46418
14,Gen1B-13,1.00873,9.93964,1.00793,9.96177,0.99874,13.20027,1.01471,359.29693
15,Gen1B-14,1.01203,10.20758,1.01115,10.23064,0.99995,13.62688,1.01672,359.31661
16,Gen1B-2,1.0082,9.40245,1.00752,9.42029,1.00074,12.32773,1.01501,359.30264
17,Gen1B-3,1.01278,14.30337,1.01222,14.3424,1.0081,17.74476,1.01368,3.23109
18,Gen1B-3-1,1.01278,14.30337,1.01222,14.3424,1.0081,17.74476,1.01368,3.23109
19,Gen1B-4,1.00976,10.24269,1.00901,10.26575,1.00084,13.4612,1.01571,359.65681
20,Gen1B-4-1,1.01738,9.32605,1.01667,9.34363,1.00927,12.29158,1.02433,359.16533
21,Gen1B-5,1.00709,9.03109,1.00614,9.04928,0.99305,12.44482,1.01329,358.17763
22,Gen1B-6,1.00616,8.66382,1.00514,8.68003,0.99035,12.11938,1.01178,357.75401
23,Gen1B-6-1,1.0065,8.94898,1.00552,8.96692,0.99177,12.4138,1.01306,358.01641
24,Gen1B-7,1.01203,10.20757,1.01116,10.23063,0.99995,13.62687,1.01672,359.3166
25,Gen2E-17,1.00083,358.47508,0.9177,350.47589,0.70425,233.4482,0.93587,159.9215
26,Gen2E-18,0.99988,358.55603,0.93058,352.06579,0.7001,236.85404,0.93251,157.6772
27,Gen2E-2,0.99958,358.89852,0.93579,353.04819,0.6855,240.71826,0.91178,155.28917
28,Gen2E-30,0.99954,358.06397,0.91819,350.15299,0.70221,233.11571,0.93477,159.40329
29,Gen2E-33,0.99956,357.34113,0.92436,349.95668,0.69406,233.44802,0.92565,157.3943
30,Gen2E-34,0.9996,358.89498,0.93555,353.02664,0.68715,240.69472,0.91362,155.23319
31,Gen2E-35,0.99738,357.34425,0.9282,350.64575,0.68539,235.16537,0.91699,155.96516
32,Gen2E-36,0.99783,357.35576,0.92548,350.3045,0.69192,233.92937,0.92498,157.05282
33,Gen2E-37,0.99961,357.77141,0.94395,352.53726,0.67308,242.07519,0.89191,151.13458
34,Gen2E-5,0.99573,359.39226,0.90422,350.61624,0.69592,233.11601,0.91131,161.30014
35,Gen2E-7,0.99957,359.12245,0.93462,353.19312,0.69637,239.57034,0.92108,156.52419
36,Gen2W-1,0.99944,5.30047,0.79494,343.99089,0.74319,224.4764,0.9789,180.53682
37,Gen2W-11,0.99944,5.22766,0.79224,343.29563,0.74278,224.53677,0.97821,180.37699
38,Gen2W-12,0.99945,4.85749,0.80049,344.06221,0.74037,224.68675,0.97379,179.50616
39,Gen2W-21,0.99944,5.07524,0.79015,342.69486,0.74338,224.2682,0.97976,180.30368
40,Gen2W-24,0.99933,4.3638,0.79452,342.31398,0.74368,223.48266,0.98178,179.35115
41,Gen2W-25,0.99849,4.65633,0.78473,340.68069,0.73929,224.26298,0.97428,179.37836
42,Gen2W-5,0.99944,5.19041,0.7947,343.80272,0.7437,224.41823,0.97864,180.27846
43,Gen2W-6,0.99822,4.626,0.79805,343.39261,0.7377,224.60737,0.97083,179.01712
44,Gen3D-10,0.99723,5.21419,0.99452,4.84577,0.91608,341.21609,0.99775,78.37813
45,Gen3D-13,1.00098,5.46362,0.99862,5.13388,0.92547,341.68155,1.01033,78.37596
46,Gen3D-15,0.99715,5.47699,0.99386,5.04331,0.90801,341.13796,0.98951,79.0604
47,Gen3D-17,0.99349,4.7628,0.9909,4.40421,0.91342,340.75275,0.99633,77.87813
48,Gen3D-20,1.00126,6.34186,0.99907,6.04863,0.92965,342.84438,1.01702,79.06725
49,Gen3D-23,0.99638,5.41177,0.99313,4.98081,0.90726,341.08507,0.99022,78.95613
50,Gen3D-25,0.99478,5.48591,0.9911,5.00372,0.8985,340.87864,0.98614,79.31286
51,Gen3D-26,0.99784,5.56485,0.9946,5.1356,0.90917,341.25564,0.99322,79.11089
52,Gen3D-29,0.99563,5.62378,0.99189,5.13473,0.8985,340.99448,0.98729,79.48885
53,Gen3D-30,0.98896,5.10097,0.98484,4.56146,0.88417,340.14045,0.97381,79.20915
54,Gen3D-31,0.99536,5.29518,0.9921,4.86323,0.90597,340.94419,0.98922,78.84896
55,Gen3D-32,0.99369,5.15668,0.99037,4.71459,0.9028,340.72422,0.98691,78.77578
56,Gen3D-4,0.99982,5.75322,0.99663,5.33402,0.91211,341.52713,0.99655,79.23448
57,Gen3D-5,0.99832,5.59331,0.99514,5.17207,0.91047,341.32715,0.9952,79.09673
58,Gen3L-10,0.99156,6.37629,0.98816,5.96439,0.90257,342.56587,0.985,79.82263
59,Gen3L-18,0.99793,6.99725,0.99453,6.59275,0.91034,343.33561,0.99133,80.40468
60,Gen3L-2,0.99472,6.78569,0.99089,6.33089,0.90031,342.77724,0.98431,80.46981
61,Gen3L-20,0.99962,7.43279,0.99623,7.03373,0.91328,343.8776,0.99278,80.81391
62,Gen3L-21,0.99962,7.80925,0.99627,7.41777,0.91496,344.37389,0.99188,81.16061
63,Gen3L-22,0.99962,7.89976,0.99628,7.51065,0.91532,344.49726,0.99196,81.23851
64,Gen3L-26-1,0.99565,355.64869,0.99291,355.30046,0.91968,330.7511,0.9998,66.34888
65,Gen3L-27,0.99415,353.81379,0.99121,353.45353,0.91188,328.49787,0.99633,64.57262
66,Gen3L-29,0.99961,356.00317,0.99698,355.69552,0.92601,331.52575,0.99942,66.26267
67,Gen3L-3,0.99691,6.99597,0.99327,6.56532,0.90607,343.17295,0.9875,80.55679
68,Gen3L-30,0.99785,355.86609,0.99516,355.52503,0.92282,331.04845,1.00175,66.50807
