,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99794,358.88052,0.99924,358.74492,0.99636,358.64418
1,Gen1A-10,0.99974,349.65935,0.99422,349.15923,0.98747,348.37815,0.99766,347.37472
2,Gen1A-11,1.0,349.68644,0.9947,349.20742,0.98824,348.3994,0.99661,347.40955
3,Gen1A-2,1.0,357.97005,0.99758,357.89372,0.99832,357.71283,0.99666,357.52496
4,Gen1A-3,1.0,359.33597,0.9981,359.30952,0.99955,359.20726,0.9963,359.14822
5,Gen1A-4,1.0,49.99998,0.99842,49.99316,1.00047,49.91138,0.99732,49.63608
6,Gen1A-5,1.0,349.94507,0.99438,349.43443,0.98824,348.60882,0.99792,347.60348
7,Gen1A-6,0.99873,349.07845,0.99327,348.57534,0.98631,347.7623,0.99694,346.75398
8,Gen1A-7,1.0,359.47023,0.99809,359.44337,0.99901,359.32267,0.99335,359.27389
9,Gen1A-8,0.99758,353.21166,0.99417,353.00843,0.99141,352.62784,0.99333,352.15375
10,Gen1A-9,0.99611,354.01638,0.99283,353.83356,0.99062,353.48459,0.99184,353.05511
11,Gen1B-1,1.00984,10.37858,1.00814,10.43408,1.0075,14.97535,1.01197,14.05928
12,Gen1B-11,0.99999,7.02756,0.99769,7.02733,0.99402,10.56001,1.00071,9.66937
13,Gen1B-12,0.99778,6.4718,0.99534,6.46205,0.99058,9.97318,0.99697,9.07366
14,Gen1B-13,1.00873,9.93964,1.00695,9.99352,1.00609,14.62867,1.01079,13.69152
15,Gen1B-14,1.01203,10.20758,1.01018,10.26347,1.00895,15.07887,1.01313,14.12406
16,Gen1B-2,1.0082,9.40245,1.00644,9.44777,1.00535,13.69906,1.01019,12.80598
17,Gen1B-3,1.01278,14.30337,1.01157,14.38851,1.0125,19.32466,1.01399,18.47085
18,Gen1B-3-1,1.01278,14.30337,1.01157,14.38851,1.0125,19.32466,1.01399,18.47085
19,Gen1B-4,1.00976,10.24269,1.00804,10.29828,1.00738,14.8911,1.01194,13.9657
20,Gen1B-4-1,1.01738,9.32605,1.01558,9.37097,1.01432,13.66756,1.01923,12.7664
21,Gen1B-5,1.00709,9.03109,1.00508,9.07791,1.00343,13.86855,1.00866,12.88538
22,Gen1B-6,1.00616,8.66382,1.00405,8.70714,1.0019,13.54095,1.00703,12.54454
23,Gen1B-6-1,1.0065,8.94898,1.00446,8.99545,1.00277,13.84182,1.00823,12.84621
24,Gen1B-7,1.01203,10.20757,1.01018,10.26346,1.00896,15.07886,1.01314,14.12405
25,Gen2E-17,1.00083,358.47508,0.78233,349.26278,0.56776,334.48648,0.15219,16.54455
26,Gen2E-18,0.99988,358.55603,0.81836,350.94103,0.60863,333.13239,0.15493,15.89495
27,Gen2E-2,0.99958,358.89852,0.83203,351.71817,0.63802,333.26906,0.13944,15.33598
28,Gen2E-30,0.99954,358.06397,0.78528,349.23976,0.56539,333.86962,0.12973,11.8041
29,Gen2E-33,0.99956,357.34113,0.80117,349.01342,0.57682,331.78265,0.128,6.06376
30,Gen2E-34,0.9996,358.89498,0.83145,351.69797,0.63904,333.2451,0.14446,13.0647
31,Gen2E-35,0.99738,357.34425,0.81495,349.4742,0.59499,331.07128,0.14203,5.03768
32,Gen2E-36,0.99783,357.35576,0.80718,349.21849,0.58314,331.37792,0.14829,5.24515
33,Gen2E-37,0.99961,357.77141,0.85342,351.69421,0.65658,330.51136,0.0781,311.11373
34,Gen2E-5,0.99573,359.39226,0.74913,347.08174,0.5559,336.61169,0.19584,26.73563
35,Gen2E-7,0.99957,359.12245,0.82881,351.92419,0.6295,333.59071,0.15182,19.55161
36,Gen2W-1,0.99944,5.30047,0.44567,338.3132,0.39352,18.05512,0.28113,38.27072
37,Gen2W-11,0.99944,5.22766,0.43441,336.43821,0.39271,17.69657,0.27891,36.65333
38,Gen2W-12,0.99945,4.85749,0.46827,339.59593,0.39662,15.02315,0.273,35.73628
39,Gen2W-21,0.99944,5.07524,0.45162,338.6151,0.39333,17.96975,0.2775,35.01094
40,Gen2W-24,0.99933,4.3638,0.46167,338.26004,0.40522,15.42156,0.27958,34.40366
41,Gen2W-25,0.99849,4.65633,0.42888,333.88459,0.39493,15.0381,0.27409,36.23684
42,Gen2W-5,0.99944,5.19041,0.44187,337.77346,0.40265,17.1301,0.28932,39.59215
43,Gen2W-6,0.99822,4.626,0.45414,337.26027,0.39754,13.61544,0.27444,37.02194
44,Gen3D-10,0.99723,5.21419,0.98826,4.69567,0.96476,345.99633,0.97723,202.12467
45,Gen3D-13,1.00098,5.46362,0.99308,5.01189,0.97163,346.39828,0.99143,202.41233
46,Gen3D-15,0.99715,5.47699,0.98626,4.85218,0.96208,346.01172,0.97313,202.20954
47,Gen3D-17,0.99349,4.7628,0.98488,4.2592,0.96166,345.55488,0.9767,201.67041
48,Gen3D-20,1.00126,6.34186,0.99403,5.95043,0.97359,347.46931,0.99691,203.38615
49,Gen3D-23,0.99638,5.41177,0.98558,4.79096,0.96109,345.9618,0.97239,202.15323
50,Gen3D-25,0.99478,5.48591,0.9825,4.78073,0.9565,345.85037,0.96772,202.08717
