,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99799,358.88009,0.99961,358.70366,0.99636,358.61886
1,Gen1A-10,0.99974,349.65935,0.9944,349.15621,0.99014,348.02504,0.99784,347.09607
2,Gen1A-11,1.0,349.68644,0.99488,349.20448,0.99082,348.0477,0.99675,347.12978
3,Gen1A-2,1.0,357.97005,0.99764,357.893,0.99879,357.64516,0.99663,357.4803
4,Gen1A-3,1.0,359.33597,0.99815,359.30922,0.99986,359.17972,0.99632,359.1312
5,Gen1A-4,1.0,49.99998,0.99846,49.99321,1.00074,49.90376,0.9974,49.61849
6,Gen1A-5,1.0,349.94507,0.99456,349.43132,0.99099,348.25,0.99801,347.33552
7,Gen1A-6,0.99873,349.07845,0.99346,348.57237,0.98901,347.40725,0.99715,346.47246
8,Gen1A-7,1.0,359.47023,0.99814,359.44304,0.99931,359.29158,0.99328,359.2526
9,Gen1A-8,0.99758,353.21166,0.99427,353.00691,0.99237,352.46563,0.99324,352.02233
10,Gen1A-9,0.99611,354.01638,0.99293,353.83215,0.99149,353.33723,0.99174,352.93898
11,Gen1B-1,1.00984,10.37858,1.00818,10.43581,1.00667,15.03244,1.00943,12.94792
12,Gen1B-11,0.99999,7.02756,0.99774,7.02782,0.99349,10.54831,0.99972,8.66418
13,Gen1B-12,0.99778,6.4718,0.9954,6.46249,0.99002,9.95509,0.99601,8.08027
14,Gen1B-13,1.00873,9.93964,1.00699,9.99548,1.00517,14.68738,1.00779,12.59213
15,Gen1B-14,1.01203,10.20758,1.01023,10.26571,1.00792,15.14531,1.00979,13.01627
16,Gen1B-2,1.0082,9.40245,1.00648,9.44914,1.00463,13.74012,1.00813,11.71625
17,Gen1B-3,1.01278,14.30337,1.0116,14.39031,1.0118,19.41822,1.01212,17.22654
18,Gen1B-3-1,1.01278,14.30337,1.0116,14.39031,1.0118,19.41822,1.01212,17.22654
19,Gen1B-4,1.00976,10.24269,1.00808,10.30012,1.00652,14.94978,1.00918,12.85849
20,Gen1B-4-1,1.01738,9.32605,1.01562,9.37241,1.01356,13.70969,1.01704,11.67726
21,Gen1B-5,1.00709,9.03109,1.00514,9.08033,1.00231,13.92709,1.00476,11.81579
22,Gen1B-6,1.00616,8.66382,1.00411,8.70971,1.00072,13.5986,1.00287,11.48492
23,Gen1B-6-1,1.0065,8.94898,1.00452,8.99799,1.00161,13.90171,1.00409,11.78125
24,Gen1B-7,1.01203,10.20757,1.01023,10.2657,1.00792,15.1453,1.00979,13.01626
25,Gen2E-17,1.00083,358.47508,0.7843,354.08357,0.4252,9.11862,0.19142,229.68864
26,Gen2E-18,0.99988,358.55603,0.82156,354.79356,0.48484,7.99726,0.1982,219.09475
27,Gen2E-2,0.99958,358.89852,0.83572,355.21324,0.52224,6.94481,0.20107,214.80309
28,Gen2E-30,0.99954,358.06397,0.78703,353.95124,0.42392,8.46765,0.17793,232.1409
29,Gen2E-33,0.99956,357.34113,0.80301,353.3417,0.44368,5.48082,0.173,224.75143
30,Gen2E-34,0.9996,358.89498,0.83518,355.20429,0.52291,6.94591,0.19594,212.88303
31,Gen2E-35,0.99738,357.34425,0.81742,353.40396,0.47034,4.55073,0.17773,217.74395
32,Gen2E-36,0.99783,357.35576,0.8094,353.35513,0.45397,5.23967,0.17668,219.89886
33,Gen2E-37,0.99961,357.77141,0.85655,354.6973,0.55293,2.76602,0.13424,212.83727
34,Gen2E-5,0.99573,359.39226,0.74942,352.85895,0.40466,9.87892,0.22611,237.33048
35,Gen2E-7,0.99957,359.12245,0.83249,355.48473,0.51216,8.28974,0.20518,217.72419
36,Gen2W-1,0.99944,5.30047,0.42592,358.7761,0.16364,109.28517,0.31135,270.03665
37,Gen2W-11,0.99944,5.22766,0.40989,358.07336,0.16088,108.4858,0.31488,267.85622
38,Gen2W-12,0.99945,4.85749,0.45304,358.28241,0.15623,101.42027,0.30641,266.23664
39,Gen2W-21,0.99944,5.07524,0.43805,358.70023,0.16429,109.83761,0.31493,266.97071
40,Gen2W-24,0.99933,4.3638,0.44814,357.58142,0.17276,105.73734,0.31527,265.99204
41,Gen2W-25,0.99849,4.65633,0.40367,356.47393,0.15633,102.00301,0.30752,266.92278
42,Gen2W-5,0.99944,5.19041,0.42041,358.53914,0.16981,107.04755,0.32406,269.12831
43,Gen2W-6,0.99822,4.626,0.43223,357.1606,0.15304,97.23483,0.3065,266.69522
44,Gen3D-10,0.99723,5.21419,0.98891,4.77836,0.96781,354.19691,0.96695,269.61188
45,Gen3D-13,1.00098,5.46362,0.99367,5.08464,0.97449,354.55559,0.97937,269.96179
46,Gen3D-15,0.99715,5.47699,0.98704,4.95147,0.9642,354.29389,0.96263,269.62593
47,Gen3D-17,0.99349,4.7628,0.98551,4.33939,0.96456,353.75047,0.96562,269.16205
48,Gen3D-20,1.00126,6.34186,0.99458,6.01545,0.97641,355.57902,0.98395,271.0043
49,Gen3D-23,0.99638,5.41177,0.98635,4.88969,0.9633,354.2395,0.96182,269.56374
50,Gen3D-25,0.99478,5.48591,0.98337,4.89285,0.95814,354.19327,0.95667,269.41106
51,Gen3D-26,0.99784,5.56485,0.98785,5.04617,0.96501,354.40291,0.9647,269.71602
52,Gen3D-29,0.99563,5.62378,0.98401,5.02212,0.95859,354.32265,0.95758,269.51935
53,Gen3D-30,0.98896,5.10097,0.97607,4.42462,0.94793,353.65142,0.94314,268.78949
54,Gen3D-31,0.99536,5.29517,0.98533,4.77104,0.96212,354.11347,0.96062,269.43453
55,Gen3D-32,0.99369,5.15668,0.98344,4.61758,0.95969,353.9403,0.95814,269.24147
56,Gen3D-4,0.99982,5.75322,0.99006,5.24865,0.96735,354.62273,0.96551,269.95617
57,Gen3D-5,0.99832,5.59331,0.98855,5.08553,0.96581,354.45009,0.96508,269.77269
58,Gen3L-10,0.99156,6.37629,0.98173,5.90008,0.95841,355.39757,0.9536,270.90377
59,Gen3L-18,0.99793,6.99725,0.98816,6.53418,0.96559,356.06934,0.96082,271.60724
60,Gen3L-2,0.99472,6.78569,0.98357,6.25474,0.95916,355.72474,0.95463,271.14747
61,Gen3L-20,0.99962,7.43278,0.98992,6.97927,0.96796,356.54004,0.96333,272.10317
62,Gen3L-21,0.99962,7.80925,0.99006,7.36801,0.9689,356.95185,0.96474,272.5544
63,Gen3L-22,0.99962,7.89976,0.9901,7.46218,0.96907,357.05302,0.96491,272.66468
64,Gen3L-26-1,0.99565,355.64869,0.98918,355.17018,0.96609,342.05407,0.96574,258.96876
65,Gen3L-27,0.99415,353.81379,0.9877,353.29884,0.96158,339.74444,0.9575,256.75577
66,Gen3L-29,0.99961,356.00317,0.99398,355.5806,0.97135,342.0659,0.96559,259.4687
67,Gen3L-3,0.99691,6.99597,0.98639,6.49846,0.96316,356.0037,0.95884,271.48854
68,Gen3L-30,0.99785,355.86609,0.99152,355.39998,0.96875,342.29915,0.9678,259.23727
69,Gen3L-31,0.99985,13.02897,0.99014,12.65516,0.98542,2.8888,0.99357,278.58169
70,Gen3L-32,0.99745,9.51904,0.98613,9.02493,0.97568,358.67644,0.98821,274.17058
71,Gen3L-33,0.99982,344.48599,0.98492,342.86198,0.93036,327.31705,0.90873,242.10689
72,Gen3L-34,1.00519,344.31499,0.98847,341.42231,0.95158,324.90793,0.93168,239.61028
73,Gen3L-35,1.00017,344.35753,0.98947,342.88669,0.95067,326.73824,0.93799,242.73274
74,Gen3L-36,1.00967,350.7457,1.00251,350.02922,0.98556,333.87885,0.99862,251.37006
75,Gen3L-37,0.9999,358.11844,0.99258,357.63735,0.97382,345.18757,0.9824,261.78253
76,Gen3L-38,1.01988,348.04173,1.01212,347.23277,0.99447,331.10384,1.00881,248.12929
77,Gen3L-38-1,0.98956,344.33005,0.97986,343.17212,0.93909,327.35302,0.92752,243.45283
78,Gen3L-39,0.99124,6.30313,0.98082,5.79892,0.95675,355.26965,0.95205,270.73601
79,Gen3L-40,0.9912,353.17789,0.98475,352.64951,0.95776,338.95465,0.95262,255.99827
80,Gen3L-41,0.99411,358.3133,0.98702,357.8458,0.97021,345.40388,0.98085,262.03285
81,Gen3L-42,0.99075,337.41959,0.98088,335.56818,0.93315,318.65571,0.92216,232.83676
82,Gen3L-49,0.99968,338.49818,0.98986,336.80933,0.9445,320.04548,0.94355,234.14676
83,Gen3L-57,0.99252,344.31218,0.98451,343.3355,0.94612,327.20354,0.93692,243.74642
84,Gen3L-58,0.99545,345.64471,0.98721,344.67142,0.94989,328.57249,0.94142,245.19576
85,Gen3L-59,0.99252,344.31218,0.98451,343.3355,0.94612,327.20354,0.93692,243.74642
86,Gen3L-6,0.99138,6.30404,0.97915,5.71291,0.95281,355.11343,0.94789,270.43065
87,Gen3L-60,0.99252,344.31218,0.98451,343.3355,0.94612,327.20354,0.93692,243.74642
88,Gen3L-61,0.99035,344.19758,0.98126,343.08906,0.94281,327.12112,0.93345,243.38917
89,Gen3L-62,0.99035,344.19758,0.98126,343.08906,0.94281,327.12112,0.93345,243.38917
90,Gen3L-63,0.99825,346.29287,0.98957,345.26364,0.95267,329.16345,0.94401,245.77083
91,Gen3L-64,0.99825,346.29287,0.98957,345.26364,0.95267,329.16345,0.94401,245.77083
92,Gen3L-65,0.99268,344.38733,0.98207,342.91649,0.94355,326.76804,0.93097,242.76254
93,Gen3L-66,0.99268,344.38733,0.98207,342.91649,0.94355,326.76804,0.93097,242.76254
94,Gen3L-67,0.99903,337.8537,0.98869,336.11176,0.93862,319.34414,0.92915,233.42345
95,Gen3L-68,0.99903,337.8537,0.98869,336.11176,0.93862,319.34414,0.92915,233.42345
96,Gen3L-7,0.99145,6.36087,0.97944,5.78093,0.95343,355.19247,0.94876,270.52717
97,Gen3L-8,0.99168,6.55358,0.97981,5.98371,0.9542,355.41035,0.94996,270.76237
98,LCC1受端,0.99956,349.8432,0.99351,349.25565,0.99001,347.97146,0.99992,346.98455
99,LCC1送端,0.99235,0.22174,0.7749,348.72729,0.47873,10.16197,0.34674,250.76764
100,LCC4受端,0.98717,5.31753,0.97228,4.53856,0.9413,353.70355,0.93404,268.7275
101,LCC4送端,0.99959,6.1992,0.81448,347.10958,0.59428,13.8096,0.54087,259.73182
102,LCC5受端,0.99765,344.36769,0.98103,341.45809,0.94465,324.93773,0.92489,239.64008
103,LCC5送端,0.99024,2.82864,0.4332,355.0187,0.16199,101.66026,0.3081,265.46121
104,LCC6受端,0.99987,346.89128,0.99145,345.92961,0.95491,329.85516,0.94703,246.56055
105,LCC6送端,1.00606,8.59365,1.004,8.63884,1.00051,13.53011,1.00262,11.41668
106,LCC7受端,0.9864,5.2673,0.97085,4.48703,0.93839,353.71073,0.92907,268.70233
107,LCC7送端,0.99987,6.38932,0.81372,347.55579,0.59222,14.06786,0.53562,259.83835
108,bus-9001,0.99242,0.24501,0.77495,348.75296,0.4788,10.18339,0.34668,250.76766
109,bus-9003,0.99999,6.41224,0.81381,347.58077,0.59234,14.08978,0.5357,259.85631
110,bus-9004,0.99962,6.22243,0.81449,347.13488,0.59435,13.83185,0.54089,259.74973
111,bus-9006,0.99911,2.6094,0.7929,348.54253,0.52194,11.9519,0.41458,255.08339
112,bus-9007,1.00402,5.45588,0.80895,348.67155,0.56795,13.87862,0.48908,258.65742
113,bus-9031,1.0008,7.07498,0.81543,348.01211,0.59786,14.61457,0.54315,260.41221
114,bus-9032,1.00052,6.84165,0.81486,347.86018,0.59594,14.4293,0.54056,260.21567
115,bus-9033,1.0007,6.99723,0.81523,347.96153,0.59722,14.55311,0.54228,260.34712
116,bus-9034,1.00033,6.68599,0.81447,347.75893,0.59464,14.30636,0.5388,260.08558
117,bus-9035,1.00029,6.64592,0.81438,347.73278,0.59431,14.27422,0.53836,260.05135
118,bus-9036,1.00023,6.60699,0.81428,347.70753,0.59398,14.24391,0.53791,260.0195
119,bus-9037,1.00029,6.64592,0.81438,347.73278,0.59431,14.27422,0.53836,260.05135
120,bus-9038,1.00023,6.60699,0.81428,347.70753,0.59398,14.24391,0.53791,260.0195
121,bus-9041,1.00067,7.08126,0.81657,347.69326,0.60142,14.51003,0.55032,260.46495
122,bus-9042,0.99999,6.53535,0.81524,347.33837,0.59695,14.07899,0.54437,260.0103
123,bus-9043,1.00005,6.57429,0.81534,347.3636,0.59728,14.10923,0.5448,260.04195
124,bus-9071,1.00461,5.93179,0.81017,348.98409,0.57228,14.27044,0.49528,259.08827
125,bus-9072,1.00435,5.72858,0.80964,348.85066,0.57044,14.10323,0.49265,258.90444
126,bus1A-1,0.99855,359.13714,0.99665,359.10537,0.99791,358.9499,0.99288,358.89462
127,bus1A-10,0.99758,353.21167,0.99427,353.00692,0.99237,352.46564,0.99324,352.02233
128,bus1A-11,0.99661,352.93728,0.99323,352.7219,0.99114,352.1594,0.9923,351.69416
129,bus1A-12,0.99961,349.8883,0.9941,349.36694,0.99034,348.18866,0.99809,347.26125
130,bus1A-13,0.99963,349.82039,0.99363,349.24018,0.99007,347.96642,0.99977,346.98455
131,bus1A-14,0.9988,349.10288,0.99344,348.58577,0.98915,347.39599,0.99753,346.45659
132,bus1A-15,1.0,349.67117,0.99469,349.17312,0.99032,348.0617,0.99801,347.13395
133,bus1A-16,0.99974,349.65935,0.9944,349.15622,0.99014,348.02504,0.99783,347.09608
134,bus1A-17,0.99941,349.45721,0.99412,348.95471,0.98979,347.80816,0.99745,346.87525
135,bus1A-18,0.99874,349.23554,0.99349,348.73369,0.98905,347.58253,0.99692,346.64972
136,bus1A-19,0.9988,349.00443,0.99349,348.49215,0.98913,347.30745,0.99745,346.37128
137,bus1A-2,0.99691,358.78939,0.99498,358.75381,0.99638,358.58917,0.9922,358.5212
138,bus1A-20,0.99923,349.94892,0.99406,349.47685,0.98901,348.4839,0.99658,347.55175
139,bus1A-21,0.99727,349.75485,0.99214,349.28396,0.98661,348.31316,0.99446,347.35961
140,bus1A-22,0.99866,349.15423,0.99343,348.65447,0.98889,347.50941,0.99685,346.57614
141,bus1A-3,0.9991,358.85946,0.9971,358.81831,0.99868,358.64399,0.99528,358.5623
142,bus1A-4,0.99789,358.90464,0.99595,358.8689,0.99728,358.71058,0.99307,358.64239
143,bus1A-5,0.99918,358.9039,0.9972,358.86369,0.99872,358.69335,0.99515,358.61417
144,bus1A-6,0.99765,358.78137,0.9957,358.74346,0.99703,358.58727,0.99327,358.51148
145,bus1A-7,0.99595,355.43575,0.99292,355.27822,0.99224,354.84998,0.99164,354.51572
146,bus1A-8,0.99751,358.77806,0.99557,358.74091,0.99691,358.58747,0.99317,358.5131
147,bus1A-9,0.99609,354.01646,0.99291,353.83223,0.99147,353.33731,0.99172,352.93906
148,bus1B-1,0.99911,7.60129,0.99699,7.61662,0.9926,11.49942,0.99754,9.54982
149,bus1B-10,1.00766,9.42716,1.00581,9.4796,1.00346,14.25388,1.00599,12.15028
150,bus1B-11,1.01203,10.20759,1.01022,10.26572,1.00792,15.14532,1.00979,13.01628
151,bus1B-12,1.00616,8.66383,1.00411,8.70972,1.00071,13.59861,1.00287,11.48493
152,bus1B-2,0.99778,6.47181,0.99539,6.46251,0.99001,9.9551,0.99601,8.08029
153,bus1B-3,0.99819,6.56785,0.99582,6.56035,0.99061,10.06569,0.9966,8.18797
154,bus1B-4,1.00977,9.35585,1.00802,9.40221,1.00597,13.73949,1.00943,11.70707
155,bus1B-5,1.00791,9.17917,1.00615,9.22342,1.004,13.50549,1.00759,11.48372
156,bus1B-6,1.007,8.89637,1.00517,8.9364,1.00265,13.16935,1.00644,11.15695
157,bus1B-7,1.01086,8.93896,1.00897,8.98314,1.00618,13.49786,1.00938,11.43911
158,bus1B-8,1.01266,14.20616,1.01147,14.29252,1.01162,19.31549,1.01198,17.12535
159,bus1B-9,1.00873,9.93965,1.00699,9.9955,1.00517,14.6874,1.00779,12.59215
160,bus2E-1,0.99579,359.55507,0.75823,352.42009,0.42417,9.85428,0.24231,239.49881
161,bus2E-10,0.99942,357.70962,0.85148,354.3483,0.54742,1.72399,0.20232,225.03874
162,bus2E-11,0.99924,358.50051,0.7862,353.67023,0.43552,8.07017,0.19697,228.38087
163,bus2E-12,0.99824,358.56679,0.81939,354.46588,0.49194,6.76118,0.19739,219.7116
164,bus2E-13,0.99819,358.39429,0.82694,354.48294,0.50323,5.98066,0.19441,217.69598
165,bus2E-14,0.9982,358.34183,0.82858,354.47501,0.5056,5.76084,0.19352,217.3846
166,bus2E-15,0.99869,357.95293,0.84044,354.35399,0.52565,3.60839,0.19147,220.15807
167,bus2E-16,0.99892,357.68834,0.84969,354.31171,0.54269,2.07134,0.19084,222.76601
