,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99928,358.89768,0.99895,358.79484,0.99781,358.69604
1,Gen1A-10,0.99974,349.65935,0.99824,349.37228,0.98587,348.6471,1.00395,347.98075
2,Gen1A-11,1.0,349.68644,0.99856,349.41207,0.98671,348.66493,1.00421,348.00069
3,Gen1A-2,1.0,357.97005,0.99917,357.92492,0.99794,357.78047,0.99824,357.62303
4,Gen1A-3,1.0,359.33597,0.99934,359.32026,0.9993,359.24513,0.99763,359.17775
5,Gen1A-4,1.0,49.99998,0.99945,49.99437,1.0003,49.94599,0.99763,49.90539
6,Gen1A-5,1.0,349.94507,0.99848,349.65106,0.98672,348.89575,1.00405,348.31497
7,Gen1A-6,0.99873,349.07845,0.99726,348.79102,0.98453,348.03603,1.00303,347.39002
8,Gen1A-7,1.0,359.47023,0.99933,359.45421,0.99884,359.36602,0.99699,359.29198
9,Gen1A-8,0.99758,353.21166,0.9965,353.09476,0.99052,352.75833,0.99718,352.36706
10,Gen1A-9,0.99611,354.01638,0.99506,353.91074,0.98983,353.60653,0.99535,353.25949
11,Gen1B-1,1.00984,10.37858,1.00888,10.40582,1.00441,13.61325,1.0118,3.57812
12,Gen1B-11,0.99999,7.02756,0.99893,7.02127,0.99333,9.46846,1.0045,1.19391
13,Gen1B-12,0.99778,6.4718,0.99667,6.45954,0.98989,8.895,1.00289,0.67036
14,Gen1B-13,1.00873,9.93964,1.00769,9.96556,1.00206,13.25777,1.01095,3.064
15,Gen1B-14,1.01203,10.20758,1.0109,10.23431,1.00386,13.67422,1.01412,3.17047
16,Gen1B-2,1.0082,9.40245,1.00728,9.42385,1.00313,12.40463,1.01029,2.87324
17,Gen1B-3,1.01278,14.30337,1.01205,14.34964,1.01014,17.80861,1.01226,7.07858
18,Gen1B-3-1,1.01278,14.30337,1.01205,14.34964,1.01014,17.80861,1.01226,7.07858
19,Gen1B-4,1.00976,10.24269,1.00877,10.26985,1.00387,13.52224,1.01179,3.3988
20,Gen1B-4-1,1.01738,9.32605,1.01642,9.34707,1.01183,12.36598,1.01968,2.75827
21,Gen1B-5,1.00709,9.03109,1.00586,9.05179,0.9975,12.4896,1.01008,2.03932
22,Gen1B-6,1.00616,8.66382,1.00486,8.682,0.99525,12.16079,1.00914,1.64347
23,Gen1B-6-1,1.0065,8.94898,1.00524,8.96926,0.99645,12.45513,1.00978,1.91011
24,Gen1B-7,1.01203,10.20757,1.0109,10.2343,1.00387,13.67422,1.01412,3.17047
25,Gen2E-17,1.00083,358.47508,0.89926,351.3238,0.75255,260.02762,1.13803,92.44926
26,Gen2E-18,0.99988,358.55603,0.91549,352.79319,0.75506,262.44795,1.13744,92.45682
27,Gen2E-2,0.99958,358.89852,0.9218,353.73687,0.75087,265.51243,1.13908,92.59665
28,Gen2E-30,0.99954,358.06397,0.90021,350.97806,0.75031,259.69035,1.13745,92.11047
29,Gen2E-33,0.99956,357.34113,0.90773,350.72152,0.74611,259.74694,1.13635,91.45872
30,Gen2E-34,0.9996,358.89498,0.92153,353.71709,0.75238,265.4799,1.14236,92.62058
31,Gen2E-35,0.99738,357.34425,0.91288,351.36408,0.74244,260.99345,1.13435,91.40223
32,Gen2E-36,0.99783,357.35576,0.9095,351.04717,0.745,260.04019,1.13469,91.46326
33,Gen2E-37,0.99961,357.77141,0.93191,353.12381,0.74517,266.31532,1.1358,91.56537
34,Gen2E-5,0.99573,359.39226,0.88158,351.64179,0.7446,260.03637,1.12659,93.09325
35,Gen2E-7,0.99957,359.12245,0.92037,353.89568,0.75594,264.5712,1.13835,92.93059
36,Gen2W-1,0.99944,5.30047,0.74413,345.32276,0.7511,256.53976,1.13521,98.53449
37,Gen2W-11,0.99944,5.22766,0.7397,344.53986,0.75091,256.57372,1.13541,98.48253
38,Gen2W-12,0.99945,4.85749,0.75252,345.57818,0.75016,256.5148,1.13536,98.17722
39,Gen2W-21,0.99944,5.07524,0.7412,344.5459,0.75087,256.41317,1.13615,98.39167
40,Gen2W-24,0.99933,4.3638,0.74627,344.09517,0.7518,255.51941,1.13515,97.79755
41,Gen2W-25,0.99849,4.65633,0.73192,342.41005,0.74887,256.13646,1.13379,97.99282
42,Gen2W-5,0.99944,5.19041,0.74318,345.10122,0.75296,256.37387,1.13325,98.4082
43,Gen2W-6,0.99822,4.626,0.74767,344.70787,0.74886,256.32415,1.13286,97.9375
44,Gen3D-10,0.99723,5.21419,0.99368,4.82278,0.93349,341.57238,1.01265,93.60616
45,Gen3D-13,1.00098,5.46362,0.99789,5.1155,0.94194,342.05151,1.02198,93.80554
46,Gen3D-15,0.99715,5.47699,0.99282,5.01322,0.92777,341.46282,1.01232,93.88451
47,Gen3D-17,0.99349,4.7628,0.9901,4.38221,0.93074,341.12538,1.0108,93.15367
48,Gen3D-20,1.00126,6.34186,0.99841,6.03396,0.94524,343.21371,1.02444,94.68577
49,Gen3D-23,0.99638,5.41177,0.9921,4.95093,0.92688,341.41088,1.01229,93.81275
50,Gen3D-25,0.99478,5.48591,0.98992,4.96806,0.91984,341.17678,1.013,93.883
51,Gen3D-26,0.99784,5.56485,0.99358,5.106,0.92875,341.57719,1.015,93.96654
52,Gen3D-29,0.99563,5.62378,0.99069,5.09837,0.92006,341.28459,1.01468,94.01738
53,Gen3D-30,0.98896,5.10097,0.98349,4.51895,0.90735,340.42688,1.00631,93.49436
54,Gen3D-31,0.99536,5.29517,0.99108,4.83319,0.92563,341.27213,1.01137,93.69917
55,Gen3D-32,0.99369,5.15668,0.98932,4.68335,0.92282,341.05067,1.01008,93.56551
56,Gen3D-4,0.99982,5.75322,0.99564,5.30561,0.93104,341.84143,1.01574,94.15203
57,Gen3D-5,0.99832,5.59331,0.99414,5.1434,0.92962,341.6471,1.01528,93.9968
58,Gen3L-10,0.99156,6.37629,0.98718,5.94248,0.92131,342.79222,1.00475,94.68207
59,Gen3L-18,0.99793,6.99725,0.99356,6.57187,0.92878,343.5466,1.01049,95.29642
60,Gen3L-2,0.99472,6.78569,0.98977,6.30504,0.92075,342.98098,1.00913,95.07925
61,Gen3L-20,0.99962,7.43278,0.99527,7.0136,0.9315,344.07853,1.01165,95.72827
62,Gen3L-21,0.99962,7.80925,0.99532,7.39858,0.93297,344.56767,1.01098,96.10674
63,Gen3L-22,0.99962,7.89976,0.99534,7.49174,0.93323,344.68834,1.01084,96.19675
64,Gen3L-26-1,0.99565,355.64869,0.9922,355.2869,0.93578,331.05661,1.00489,82.0239
65,Gen3L-27,0.99415,353.81379,0.99047,353.44032,0.92918,328.79755,1.00066,79.98983
66,Gen3L-29,0.99961,356.00317,0.99635,355.68774,0.94116,331.73696,1.00008,82.0241
67,Gen3L-3,0.99691,6.99597,0.99222,6.54195,0.92564,343.37907,1.01023,95.29279
68,Gen3L-30,0.99785,355.86609,0.99447,355.51216,0.93857,331.34973,1.00631,82.22789
69,Gen3L-31,0.99985,13.02897,0.9953,12.65804,0.95651,351.65608,1.01646,100.90775
70,Gen3L-32,0.99745,9.51904,0.99231,9.0592,0.94284,346.52921,1.02512,97.4852
71,Gen3L-33,0.99982,344.48599,0.99047,343.43303,0.88396,312.48779,1.01495,71.07739
72,Gen3L-34,1.00519,344.31499,0.99082,342.68684,0.88499,311.24706,1.01977,70.92472
73,Gen3L-35,1.00017,344.35753,0.99215,343.47511,0.90107,314.09588,1.01481,70.21958
74,Gen3L-36,1.00967,350.7457,1.00468,350.2892,0.9528,323.54525,1.03752,74.9416
75,Gen3L-37,0.9999,358.11844,0.9964,357.73366,0.94566,333.86321,1.01829,84.86949
76,Gen3L-38,1.01988,348.04173,1.01462,347.51735,0.96286,319.99718,1.04817,72.55306
77,Gen3L-38-1,0.98956,344.33005,0.98298,343.59571,0.89511,314.61721,1.00376,70.18083
78,Gen3L-39,0.99124,6.30313,0.98661,5.8464,0.91899,342.58201,1.00504,94.60866
79,Gen3L-40,0.9912,353.17789,0.98745,352.79908,0.92476,328.02197,0.99686,79.29429
80,Gen3L-41,0.99411,358.3133,0.99071,357.93778,0.94315,334.15992,1.01417,85.01771
81,Gen3L-42,0.99075,337.41959,0.98298,336.29407,0.88214,303.60971,1.00893,64.08946
82,Gen3L-49,0.99968,338.49818,0.9923,337.45865,0.8974,304.996,1.02428,65.07696
83,Gen3L-57,0.99252,344.31218,0.98686,343.69741,0.90254,315.05796,1.00694,69.83539
84,Gen3L-58,0.99545,345.64471,0.9896,345.03705,0.90596,316.60121,1.0104,71.09904
85,Gen3L-59,0.99252,344.31218,0.98686,343.69741,0.90254,315.05796,1.00694,69.83539
86,Gen3L-6,0.99138,6.30404,0.98599,5.77615,0.91293,342.15316,1.00752,94.59947
87,Gen3L-60,0.99252,344.31218,0.98686,343.69741,0.90254,315.05796,1.00694,69.83539
88,Gen3L-61,0.99035,344.19758,0.98407,343.49817,0.89943,314.63753,1.00556,69.87923
89,Gen3L-62,0.99035,344.19758,0.98407,343.49817,0.89943,314.63753,1.00556,69.87923
90,Gen3L-63,0.99825,346.29287,0.992,345.65879,0.9077,317.23472,1.0134,71.75012
91,Gen3L-64,0.99825,346.29287,0.992,345.65879,0.9077,317.23472,1.0134,71.75012
92,Gen3L-65,0.99268,344.38733,0.98473,343.5049,0.89432,314.12568,1.00722,70.24937
93,Gen3L-66,0.99268,344.38733,0.98473,343.5049,0.89432,314.12568,1.00722,70.24937
