,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9998,358.90564,0.99798,358.83716,0.9993,358.88183
1,Gen1A-10,0.99974,349.65935,0.99973,349.46991,0.98529,348.90703,1.00075,349.31257
2,Gen1A-11,1.0,349.68644,1.0,349.50563,0.98606,348.92261,1.00098,349.3389
3,Gen1A-2,1.0,357.97005,0.99978,357.93942,0.99698,357.83924,0.99947,357.90472
4,Gen1A-3,1.0,359.33597,0.99981,359.32523,0.99834,359.27668,0.99925,359.30755
5,Gen1A-4,1.0,49.99998,0.99984,49.99491,0.99934,49.96683,0.99929,49.95057
6,Gen1A-5,1.0,349.94507,1.0,349.75066,0.98597,349.16968,1.00095,349.61352
7,Gen1A-6,0.99873,349.07845,0.99874,348.88942,0.98394,348.30109,0.99977,348.72977
8,Gen1A-7,1.0,359.47023,0.99981,359.45922,0.99797,359.40282,0.99894,359.43843
9,Gen1A-8,0.99758,353.21166,0.99739,353.13407,0.98987,352.87838,0.99746,353.04006
10,Gen1A-9,0.99611,354.01638,0.99591,353.946,0.98914,353.71747,0.99588,353.86358
11,Gen1B-1,1.00984,10.37858,1.00927,10.39573,1.00683,12.47007,1.00886,8.64457
12,Gen1B-11,0.99999,7.02756,0.99947,7.02102,0.99526,8.60454,0.99958,5.56169
13,Gen1B-12,0.99778,6.4718,0.99724,6.46109,0.99217,8.03757,0.99766,5.01117
14,Gen1B-13,1.00873,9.93964,1.00809,9.95596,1.00503,12.08632,1.00782,8.18104
15,Gen1B-14,1.01203,10.20758,1.01131,10.22454,1.00752,12.44974,1.01107,8.4026
16,Gen1B-2,1.0082,9.40245,1.00768,9.41545,1.00517,11.34362,1.00714,7.74594
17,Gen1B-3,1.01278,14.30337,1.01232,14.33392,1.01167,16.56072,1.01135,12.46338
18,Gen1B-3-1,1.01278,14.30337,1.01232,14.33392,1.01167,16.56072,1.01135,12.46338
19,Gen1B-4,1.00976,10.24269,1.00916,10.25983,1.00651,12.36373,1.0088,8.49509
20,Gen1B-4-1,1.01738,9.32605,1.01683,9.3388,1.01408,11.29181,1.0164,7.65726
21,Gen1B-5,1.00709,9.03109,1.00631,9.04391,1.00172,11.27124,1.00639,7.23262
