,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99874,358.89113,0.99948,358.74553,0.9956,358.5799
1,Gen1A-10,0.99974,349.65935,0.99659,349.29179,0.98824,348.31268,0.99971,346.815
2,Gen1A-11,1.0,349.68644,0.99698,349.33452,0.98907,348.33041,0.99882,346.84813
3,Gen1A-2,1.0,357.97005,0.99853,357.91308,0.99857,357.70653,0.99592,357.41808
4,Gen1A-3,1.0,359.33597,0.99884,359.31614,0.99977,359.20993,0.99554,359.10558
5,Gen1A-4,1.0,49.99998,0.99904,49.99572,1.00066,49.93049,0.99651,49.66589
6,Gen1A-5,1.0,349.94507,0.9968,349.5695,0.98901,348.55392,0.99983,347.06149
7,Gen1A-6,0.99873,349.07845,0.99563,348.70929,0.98704,347.69623,0.99906,346.19034
8,Gen1A-7,1.0,359.47023,0.99884,359.45002,0.99931,359.32516,0.99294,359.22346
9,Gen1A-8,0.99758,353.21166,0.99556,353.06172,0.99178,352.59501,0.99338,351.87499
10,Gen1A-9,0.99611,354.01638,0.99416,353.88126,0.99096,353.45708,0.99173,352.80625
11,Gen1B-1,1.00984,10.37858,1.00849,10.41339,1.00812,14.0451,1.01013,11.83692
12,Gen1B-11,0.99999,7.02756,0.99838,7.02169,0.9951,9.79798,1.0011,7.75137
13,Gen1B-12,0.99778,6.4718,0.99608,6.45847,0.99182,9.21404,0.99754,7.16154
14,Gen1B-13,1.00873,9.93964,1.00728,9.97236,1.00674,13.68451,1.00871,11.43012
15,Gen1B-14,1.01203,10.20758,1.01048,10.24092,1.00964,14.10319,1.01075,11.80581
16,Gen1B-2,1.0082,9.40245,1.00686,9.43031,1.00603,12.81803,1.00896,10.67091
17,Gen1B-3,1.01278,14.30337,1.01178,14.36218,1.01277,18.31376,1.01167,16.17732
18,Gen1B-3-1,1.01278,14.30337,1.01178,14.36218,1.01277,18.31376,1.01167,16.17732
19,Gen1B-4,1.00976,10.24269,1.00837,10.27719,1.008,13.95309,1.00996,11.72328
20,Gen1B-4-1,1.01738,9.32605,1.016,9.35334,1.01503,12.77886,1.01792,10.61586
21,Gen1B-5,1.00709,9.03109,1.0054,9.05649,1.0042,12.90177,1.00623,10.55501
22,Gen1B-6,1.00616,8.66382,1.00437,8.68577,1.00274,12.56791,1.00455,10.1928
23,Gen1B-6-1,1.0065,8.94898,1.00477,8.97367,1.00356,12.86649,1.00566,10.49463
24,Gen1B-7,1.01203,10.20757,1.01048,10.24092,1.00964,14.10318,1.01076,11.80581
25,Gen2E-17,1.00083,358.47508,0.85983,357.4221,0.62858,22.85877,0.34879,202.60081
26,Gen2E-18,0.99988,358.55603,0.88432,357.69027,0.66441,20.35064,0.35491,202.5871
27,Gen2E-2,0.99958,358.89852,0.89375,358.09455,0.68637,18.73814,0.36119,206.37167
28,Gen2E-30,0.99954,358.06397,0.861,357.04678,0.62682,22.28004,0.34348,201.52748
29,Gen2E-33,0.99956,357.34113,0.87145,356.30443,0.63626,19.69547,0.32968,199.83992
30,Gen2E-34,0.9996,358.89498,0.89343,358.08943,0.68721,18.7468,0.3642,206.33413
31,Gen2E-35,0.99738,357.34425,0.88041,356.35654,0.65105,18.18563,0.32896,200.91716
32,Gen2E-36,0.99783,357.35576,0.87521,356.33539,0.64188,19.14484,0.32959,199.92056
33,Gen2E-37,0.99961,357.77141,0.90692,357.01704,0.70266,15.06538,0.32089,202.13057
34,Gen2E-5,0.99573,359.39226,0.83565,358.12204,0.61135,24.32764,0.37507,207.70103
35,Gen2E-7,0.99957,359.12245,0.89166,358.3585,0.68049,19.90619,0.36228,204.12906
36,Gen2W-1,0.99944,5.30047,0.62654,5.20483,0.50532,65.99448,0.40843,220.71279
37,Gen2W-11,0.99944,5.22766,0.61608,5.03091,0.50439,65.75456,0.40848,220.24428
38,Gen2W-12,0.99945,4.85749,0.64307,4.52358,0.50415,63.51131,0.40214,219.4566
39,Gen2W-21,0.99944,5.07524,0.63156,4.87282,0.50573,66.34234,0.40631,220.22625
40,Gen2W-24,0.99933,4.3638,0.638,3.85796,0.51322,65.07937,0.40998,218.94238
41,Gen2W-25,0.99849,4.65633,0.60807,4.09188,0.50368,63.60871,0.40469,219.20302
42,Gen2W-5,0.99944,5.19041,0.62296,5.10242,0.51092,65.2029,0.42024,220.09302
43,Gen2W-6,0.99822,4.626,0.62956,4.145,0.50355,62.20033,0.4062,218.97149
44,Gen3D-10,0.99723,5.21419,0.99212,4.90661,0.97314,358.85666,0.96843,302.44703
45,Gen3D-13,1.00098,5.46362,0.99652,5.19241,0.97914,359.15475,0.98107,302.78177
46,Gen3D-15,0.99715,5.47699,0.99092,5.11134,0.96993,359.05705,0.96292,302.42798
47,Gen3D-17,0.99349,4.7628,0.9886,4.46339,0.96964,358.40075,0.96731,302.00153
48,Gen3D-20,1.00126,6.34186,0.99718,6.10637,0.98063,0.11948,0.98568,303.79756
49,Gen3D-23,0.99638,5.41177,0.9902,5.04851,0.96909,358.99637,0.96208,302.37002
50,Gen3D-25,0.99478,5.48591,0.98774,5.07714,0.96443,359.0289,0.95577,302.20507
51,Gen3D-26,0.99784,5.56485,0.99168,5.20372,0.9707,359.1591,0.96484,302.52251
52,Gen3D-29,0.99563,5.62378,0.98846,5.20945,0.96493,359.16813,0.95645,302.30986
53,Gen3D-30,0.98896,5.10097,0.981,4.63911,0.955,358.57037,0.94126,301.56731
54,Gen3D-31,0.99536,5.29517,0.98918,4.93065,0.96791,358.87408,0.96091,302.24536
55,Gen3D-32,0.99369,5.15668,0.98737,4.7826,0.96556,358.71988,0.95828,302.05563
56,Gen3D-4,0.99982,5.75322,0.9938,5.40105,0.97322,359.36249,0.96601,302.78793
57,Gen3D-5,0.99832,5.59331,0.9923,5.23915,0.97154,359.1961,0.96545,302.59783
58,Gen3L-10,0.99156,6.37629,0.98545,6.04724,0.96504,0.09799,0.95416,303.72928
59,Gen3L-18,0.99793,6.99725,0.99185,6.67629,0.97216,0.74976,0.96123,304.41998
60,Gen3L-2,0.99472,6.78569,0.98779,6.42211,0.96609,0.48395,0.95409,303.91959
61,Gen3L-20,0.99962,7.43278,0.99359,7.1177,0.97444,1.20614,0.96366,304.90515
62,Gen3L-21,0.99962,7.80925,0.99368,7.50175,0.97514,1.60097,0.96508,305.33902
63,Gen3L-22,0.99962,7.89976,0.99371,7.59454,0.97529,1.69716,0.96527,305.44865
64,Gen3L-26-1,0.99565,355.64869,0.99095,355.32785,0.97261,346.87649,0.97548,292.07492
65,Gen3L-27,0.99415,353.81379,0.98924,353.47218,0.96894,344.61067,0.97057,290.01173
