,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99942,358.89874,0.99918,358.82239,0.99928,358.90279
1,Gen1A-10,0.99974,349.65935,0.99867,349.38715,0.98673,348.86783,1.00071,349.48291
2,Gen1A-11,1.0,349.68644,0.99898,349.42629,0.98753,348.88505,1.00088,349.51064
3,Gen1A-2,1.0,357.97005,0.99934,357.9269,0.99823,357.8231,0.99954,357.93762
4,Gen1A-3,1.0,359.33597,0.99946,359.3209,0.99949,359.26433,0.9992,359.32193
5,Gen1A-4,1.0,49.99998,0.99955,49.99496,1.0004,49.95428,0.99921,49.93201
6,Gen1A-5,1.0,349.94507,0.99891,349.6662,0.98751,349.12251,1.00099,349.7797
7,Gen1A-6,0.99873,349.07845,0.99769,348.80609,0.98538,348.26167,0.99972,348.90194
8,Gen1A-7,1.0,359.47023,0.99946,359.45483,0.99908,359.38769,0.99866,359.45615
9,Gen1A-8,0.99758,353.21166,0.99675,353.10054,0.99114,352.8602,0.99753,353.12334
10,Gen1A-9,0.99611,354.01638,0.99529,353.91587,0.9904,353.69892,0.99596,353.93799
11,Gen1B-1,1.00984,10.37858,1.00895,10.40396,1.00826,13.05012,1.00824,9.20661
12,Gen1B-11,0.99999,7.02756,0.99905,7.02061,0.99607,9.07895,0.99903,6.04245
13,Gen1B-12,0.99778,6.4718,0.99679,6.4591,0.99295,8.50723,0.99704,5.49049
14,Gen1B-13,1.00873,9.93964,1.00775,9.96373,1.00677,12.67001,1.00713,8.75091
15,Gen1B-14,1.01203,10.20758,1.01096,10.23244,1.00957,13.04648,1.01037,8.98726
16,Gen1B-2,1.0082,9.40245,1.00735,9.4222,1.00637,11.89715,1.00658,8.28383
17,Gen1B-3,1.01278,14.30337,1.01209,14.3472,1.01271,17.20058,1.01102,13.05701
18,Gen1B-3-1,1.01278,14.30337,1.01209,14.3472,1.01271,17.20058,1.01102,13.05701
19,Gen1B-4,1.00976,10.24269,1.00883,10.26799,1.00808,12.94652,1.00815,9.06143
20,Gen1B-4-1,1.01738,9.32605,1.0165,9.34544,1.01536,11.84823,1.0158,8.19902
21,Gen1B-5,1.00709,9.03109,1.00593,9.05012,1.00408,11.85811,1.00555,7.81546
22,Gen1B-6,1.00616,8.66382,1.00492,8.68039,1.00259,11.51699,1.00452,7.44142
23,Gen1B-6-1,1.0065,8.94898,1.0053,8.96759,1.00339,11.81049,1.00503,7.72303
