,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99895,358.89391,0.99952,358.79795,0.99829,358.79992
1,Gen1A-10,0.99974,349.65935,0.99719,349.326,0.98701,348.69743,1.00256,348.78139
2,Gen1A-11,1.0,349.68644,0.99756,349.36736,0.98783,348.7179,1.00271,348.80247
3,Gen1A-2,1.0,357.97005,0.99877,357.91812,0.99857,357.78724,0.99876,357.78386
4,Gen1A-3,1.0,359.33597,0.99903,359.31788,0.99982,359.24654,0.99809,359.25012
5,Gen1A-4,1.0,49.99998,0.99919,49.99574,1.00074,49.94165,0.99803,49.9007
6,Gen1A-5,1.0,349.94507,0.99741,349.60433,0.98786,348.94395,1.00286,349.09226
7,Gen1A-6,0.99873,349.07845,0.99622,348.74387,0.98567,348.08814,1.00159,348.19635
8,Gen1A-7,1.0,359.47023,0.99902,359.45178,0.99936,359.36745,0.99726,359.37543
9,Gen1A-8,0.99758,353.21166,0.99591,353.07556,0.99136,352.78229,0.99736,352.76534
10,Gen1A-9,0.99611,354.01638,0.9945,353.89364,0.99063,353.62731,0.99563,353.61584
11,Gen1B-1,1.00984,10.37858,1.00861,10.40912,1.00863,13.65719,1.00822,6.76073
12,Gen1B-11,0.99999,7.02756,0.99857,7.02099,0.9959,9.54505,1.00093,3.90243
13,Gen1B-12,0.99778,6.4718,0.99629,6.45836,0.99267,8.96868,0.99897,3.36573
14,Gen1B-13,1.00873,9.93964,1.0074,9.96817,1.00723,13.2904,1.00688,6.28392
15,Gen1B-14,1.01203,10.20758,1.0106,10.23656,1.01012,13.69155,1.00973,6.47238
16,Gen1B-2,1.0082,9.40245,1.007,9.42672,1.0066,12.46468,1.00704,5.91908
17,Gen1B-3,1.01278,14.30337,1.01186,14.35613,1.01316,17.8607,1.01035,10.47452
18,Gen1B-3-1,1.01278,14.30337,1.01186,14.35613,1.01316,17.8607,1.01035,10.47452
19,Gen1B-4,1.00976,10.24269,1.00849,10.27291,1.0085,13.56088,1.008,6.60296
20,Gen1B-4-1,1.01738,9.32605,1.01613,9.34977,1.01561,12.42179,1.01621,5.82403
21,Gen1B-5,1.00709,9.03109,1.00553,9.05265,1.00468,12.5008,1.0049,5.31697
22,Gen1B-6,1.00616,8.66382,1.00451,8.68212,1.00322,12.16622,1.00371,4.93446
23,Gen1B-6-1,1.0065,8.94898,1.0049,8.96984,1.00403,12.46099,1.00429,5.21137
24,Gen1B-7,1.01203,10.20757,1.0106,10.23656,1.01012,13.69154,1.00973,6.47238
25,Gen2E-17,1.00083,358.47508,0.87418,355.99324,0.74494,356.95711,1.10107,274.9935
26,Gen2E-18,0.99988,358.55603,0.89613,356.5283,0.76919,355.70235,1.09886,275.72724
27,Gen2E-2,0.99958,358.89852,0.90469,357.03741,0.78677,355.22255,1.09065,277.0468
28,Gen2E-30,0.99954,358.06397,0.87506,355.6405,0.74284,356.494,1.09738,274.64836
29,Gen2E-33,0.99956,357.34113,0.88456,355.0132,0.74898,354.81358,1.09326,274.42478
30,Gen2E-34,0.9996,358.89498,0.90439,357.02907,0.78783,355.21397,1.09179,276.99276
31,Gen2E-35,0.99738,357.34425,0.8925,355.18429,0.75867,354.01946,1.08926,274.88445
