,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99859,358.88745,1.00225,358.67923,0.9962,358.55082
1,Gen1A-10,0.99974,349.65935,0.9962,349.24857,1.00191,347.74341,0.99862,346.62737
2,Gen1A-11,1.0,349.68644,0.99661,349.29316,1.00209,347.78661,0.99752,346.66499
3,Gen1A-2,1.0,357.97005,0.99835,357.90641,1.00206,357.59513,0.99638,357.37846
4,Gen1A-3,1.0,359.33597,0.9987,359.31383,1.00221,359.16582,0.9962,359.08335
5,Gen1A-4,1.0,49.99998,0.99892,49.99369,1.00265,49.88635,0.99742,49.63548
6,Gen1A-5,1.0,349.94507,0.9964,349.5253,1.00314,347.96213,0.99865,346.87615
7,Gen1A-6,0.99873,349.07845,0.99524,348.66587,1.00063,347.13615,0.99795,346.00135
8,Gen1A-7,1.0,359.47023,0.99869,359.44767,1.00171,359.27767,0.99325,359.20042
9,Gen1A-8,0.99758,353.21166,0.99531,353.04413,0.99783,352.34801,0.99314,351.78535
10,Gen1A-9,0.99611,354.01638,0.99392,353.86541,0.9966,353.2284,0.99158,352.72602
11,Gen1B-1,1.00984,10.37858,1.00841,10.42009,1.00764,14.46023,1.01291,11.08708
12,Gen1B-11,0.99999,7.02756,0.99823,7.02279,0.99578,10.03192,1.00344,7.12112
13,Gen1B-12,0.99778,6.4718,0.99592,6.45882,0.99256,9.4323,0.99994,6.53632
14,Gen1B-13,1.00873,9.93964,1.0072,9.97927,1.00611,14.10927,1.01177,10.68191
15,Gen1B-14,1.01203,10.20758,1.0104,10.24836,1.00877,14.55176,1.01411,11.04481
16,Gen1B-2,1.0082,9.40245,1.00677,9.43582,1.00586,13.18929,1.0115,9.95358
17,Gen1B-3,1.01278,14.30337,1.01172,14.37102,1.01222,18.81185,1.01384,15.34502
18,Gen1B-3-1,1.01278,14.30337,1.01172,14.37102,1.01222,18.81185,1.01384,15.34502
19,Gen1B-4,1.00976,10.24269,1.00829,10.28406,1.00745,14.37464,1.01286,10.97257
20,Gen1B-4-1,1.01738,9.32605,1.0159,9.35892,1.0148,13.15435,1.02058,9.89595
21,Gen1B-5,1.00709,9.03109,1.00532,9.06353,1.00327,13.33729,1.00989,9.8152
22,Gen1B-6,1.00616,8.66382,1.00429,8.6928,1.00169,13.00517,1.00843,9.45869
23,Gen1B-6-1,1.0065,8.94898,1.00469,8.98085,1.00254,13.30795,1.00945,9.75308
24,Gen1B-7,1.01203,10.20757,1.0104,10.24835,1.00878,14.55175,1.01411,11.0448
25,Gen2E-17,1.00083,358.47508,0.83938,356.29195,0.53256,28.32248,0.19518,304.06251
26,Gen2E-18,0.99988,358.55603,0.86713,356.55136,0.57903,25.50814,0.206,306.26563
27,Gen2E-2,0.99958,358.89852,0.87758,356.81539,0.60714,23.63159,0.2479,305.39227
28,Gen2E-30,0.99954,358.06397,0.8412,356.09114,0.53009,27.54611,0.19876,295.23743
29,Gen2E-33,0.99956,357.34113,0.85312,355.34971,0.54312,24.40252,0.18769,289.0324
30,Gen2E-34,0.9996,358.89498,0.87719,356.81141,0.60795,23.63665,0.25406,305.08966
31,Gen2E-35,0.99738,357.34425,0.86332,355.24924,0.56362,22.78374,0.20328,294.35842
32,Gen2E-36,0.99783,357.35576,0.85746,355.28974,0.55143,23.87551,0.1914,294.60057
33,Gen2E-37,0.99961,357.77141,0.8932,356.07882,0.62709,19.00151,0.26329,283.41517
34,Gen2E-5,0.99573,359.39226,0.81071,355.64853,0.51986,30.82984,0.26282,312.59977
35,Gen2E-7,0.99957,359.12245,0.87516,357.09299,0.6005,25.0866,0.23447,308.68418
36,Gen2W-1,0.99944,5.30047,0.56628,5.71464,0.36757,89.0913,0.34399,336.36447
37,Gen2W-11,0.99944,5.22766,0.55262,5.57438,0.36597,88.71499,0.34518,334.77805
38,Gen2W-12,0.99945,4.85749,0.58996,4.79427,0.36512,85.40591,0.33672,333.441
39,Gen2W-21,0.99944,5.07524,0.58454,5.36277,0.36867,89.46523,0.34462,334.07193
40,Gen2W-24,0.99933,4.3638,0.5914,4.26064,0.37621,87.80305,0.34518,333.03119
41,Gen2W-25,0.99849,4.65633,0.55586,4.5499,0.36437,85.635,0.33769,333.8326
42,Gen2W-5,0.99944,5.19041,0.56137,5.60443,0.37373,87.98956,0.35476,335.7896
43,Gen2W-6,0.99822,4.626,0.57016,4.37168,0.36379,83.51272,0.33779,333.7223
44,Gen3D-10,0.99723,5.21419,0.9914,4.85306,0.96896,358.73743,0.97797,280.24347
45,Gen3D-13,1.00098,5.46362,0.99588,5.14648,0.97531,359.04461,0.99049,280.5421
46,Gen3D-15,0.99715,5.47699,0.99005,5.04531,0.96513,358.93016,0.97491,280.33927
47,Gen3D-17,0.99349,4.7628,0.98791,4.4116,0.96554,358.28085,0.97698,279.78915
48,Gen3D-20,1.00126,6.34186,0.9966,6.06657,0.97708,0.02128,0.99484,281.55644
49,Gen3D-23,0.99638,5.41177,0.98934,4.98292,0.96429,358.8699,0.97398,280.27721
50,Gen3D-25,0.99478,5.48591,0.98676,5.00152,0.95909,358.89625,0.96961,280.19428
51,Gen3D-26,0.99784,5.56485,0.99083,5.13849,0.96592,359.03351,0.9769,280.42041
52,Gen3D-29,0.99563,5.62378,0.98746,5.13253,0.95952,359.03565,0.97063,280.30818
53,Gen3D-30,0.98896,5.10097,0.9799,4.5521,0.94904,358.42828,0.9567,279.67657
54,Gen3D-31,0.99536,5.29518,0.98832,4.86482,0.9631,358.7464,0.97283,280.15045
55,Gen3D-32,0.99369,5.15668,0.98649,4.71473,0.96064,358.58941,0.97057,279.97225
