,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99939,358.89851,0.99926,358.82547,0.99924,358.90841
1,Gen1A-10,0.99974,349.65935,0.99857,349.38401,0.98682,348.90107,1.00032,349.51583
2,Gen1A-11,1.0,349.68644,0.99888,349.42329,0.98762,348.91765,1.0005,349.54311
3,Gen1A-2,1.0,357.97005,0.9993,357.92649,0.99833,357.82861,0.99946,357.94558
4,Gen1A-3,1.0,359.33597,0.99943,359.32076,0.99957,359.26628,0.99917,359.32621
5,Gen1A-4,1.0,49.99998,0.99953,49.99487,1.00047,49.95448,0.99921,49.93385
6,Gen1A-5,1.0,349.94507,0.99882,349.66301,0.98761,349.15588,1.0006,349.81185
7,Gen1A-6,0.99873,349.07845,0.99759,348.80291,0.98547,348.29529,0.99933,348.93468
8,Gen1A-7,1.0,359.47023,0.99943,359.4547,0.99916,359.38977,0.99864,359.46095
9,Gen1A-8,0.99758,353.21166,0.9967,353.09931,0.99124,352.87501,0.99736,353.14077
10,Gen1A-9,0.99611,354.01638,0.99524,353.91478,0.9905,353.71221,0.99581,353.95377
11,Gen1B-1,1.00984,10.37858,1.00893,10.40412,1.00819,13.07449,1.00778,9.37546
12,Gen1B-11,0.99999,7.02756,0.99902,7.02061,0.99608,9.10057,0.99856,6.18644
13,Gen1B-12,0.99778,6.4718,0.99676,6.45904,0.99295,8.52958,0.99655,5.63323
14,Gen1B-13,1.00873,9.93964,1.00773,9.96384,1.00667,12.69575,1.00662,8.91992
15,Gen1B-14,1.01203,10.20758,1.01094,10.23251,1.00942,13.07396,1.00981,9.15974
16,Gen1B-2,1.0082,9.40245,1.00733,9.42235,1.00633,11.91987,1.00614,8.44591
17,Gen1B-3,1.01278,14.30337,1.01208,14.34754,1.01268,17.22389,1.01067,13.24365
18,Gen1B-3-1,1.01278,14.30337,1.01208,14.34754,1.01268,17.22389,1.01067,13.24365
19,Gen1B-4,1.00976,10.24269,1.00881,10.26813,1.00799,12.9715,1.00767,9.23064
20,Gen1B-4-1,1.01738,9.32605,1.01647,9.34557,1.01531,11.87148,1.01535,8.36176
21,Gen1B-5,1.00709,9.03109,1.0059,9.05009,1.00389,11.88671,1.00494,7.9837
22,Gen1B-6,1.00616,8.66382,1.0049,8.68032,1.00236,11.54654,1.00387,7.609
23,Gen1B-6-1,1.0065,8.94898,1.00528,8.96755,1.00318,11.83977,1.0044,7.89169
24,Gen1B-7,1.01203,10.20757,1.01094,10.23251,1.00942,13.07395,1.00981,9.15973
25,Gen2E-17,1.00083,358.47508,0.90557,355.97061,0.84359,334.35804,1.05144,223.0691
26,Gen2E-18,0.99988,358.55603,0.92161,356.56585,0.85731,334.25374,1.04531,223.38502
27,Gen2E-2,0.99958,358.89852,0.92776,357.16255,0.86815,334.72939,1.04182,224.0585
28,Gen2E-30,0.99954,358.06397,0.90623,355.54876,0.84172,333.99226,1.04962,222.68887
29,Gen2E-33,0.99956,357.34113,0.91335,354.95685,0.84465,333.03545,1.04707,222.16233
30,Gen2E-34,0.9996,358.89498,0.92754,357.15336,0.86935,334.7105,1.04312,224.02394
31,Gen2E-35,0.99738,357.34425,0.91846,355.21747,0.84897,332.87386,1.04304,222.3229
32,Gen2E-36,0.99783,357.35576,0.91517,355.0972,0.84532,332.90289,1.04508,222.20285
33,Gen2E-37,0.99961,357.77141,0.93703,356.12659,0.87474,333.65332,1.03409,223.37925
34,Gen2E-5,0.99573,359.39226,0.88704,356.94076,0.83172,334.74738,1.04468,223.97256
35,Gen2E-7,0.99957,359.12245,0.92637,357.37883,0.86449,334.80801,1.04183,224.06822
36,Gen2W-1,0.99944,5.30047,0.73927,358.67155,0.78413,347.10347,1.08121,227.99617
37,Gen2W-11,0.99944,5.22766,0.73158,358.2555,0.78396,347.02546,1.08146,227.9369
38,Gen2W-12,0.99945,4.85749,0.75308,358.56097,0.78505,346.27908,1.0805,227.65498
39,Gen2W-21,0.99944,5.07524,0.74765,358.66098,0.78315,347.05197,1.08313,227.78044
40,Gen2W-24,0.99933,4.3638,0.75228,357.89243,0.78488,346.06333,1.08336,227.1653
41,Gen2W-25,0.99849,4.65633,0.73142,357.484,0.78361,346.08219,1.07904,227.47388
42,Gen2W-5,0.99944,5.19041,0.73683,358.50092,0.78771,346.76937,1.07813,227.93497
43,Gen2W-6,0.99822,4.626,0.74208,357.91162,0.78524,345.77899,1.07694,227.49131
44,Gen3D-10,0.99723,5.21419,0.99442,4.92817,0.97397,352.18446,0.9802,242.32747
45,Gen3D-13,1.00098,5.46362,0.99855,5.20824,0.97989,352.53151,0.98817,242.56842
46,Gen3D-15,0.99715,5.47699,0.99371,5.14005,0.97216,352.27466,0.98023,242.53092
47,Gen3D-17,0.99349,4.7628,0.99081,4.48441,0.97065,351.73736,0.97803,241.86054
48,Gen3D-20,1.00126,6.34186,0.99902,6.11679,0.98115,353.5457,0.98909,243.5068
49,Gen3D-23,0.99638,5.41177,0.99298,5.077,0.97126,352.21801,0.97977,242.46235
50,Gen3D-25,0.99478,5.48591,0.99092,5.11137,0.96772,352.15717,0.97927,242.47154
51,Gen3D-26,0.99784,5.56485,0.99446,5.23163,0.97293,352.37661,0.98186,242.61615
52,Gen3D-29,0.99563,5.62378,0.9917,5.24405,0.96839,352.28135,0.9805,242.6009
53,Gen3D-30,0.98896,5.10097,0.98461,4.68122,0.95931,351.61619,0.97303,242.0183
54,Gen3D-31,0.99536,5.29517,0.99196,4.95957,0.97012,352.09254,0.97879,242.34171
55,Gen3D-32,0.99369,5.15668,0.99022,4.8131,0.96801,351.91835,0.97733,242.18778
