,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99859,358.88934,0.99923,358.76496,0.99851,358.7798
1,Gen1A-10,0.99974,349.65935,0.99615,349.26768,0.98651,348.54561,1.00344,348.56411
2,Gen1A-11,1.0,349.68644,0.99655,349.31162,0.98732,348.55468,1.00352,348.58981
3,Gen1A-2,1.0,357.97005,0.99835,357.90972,0.99825,357.74504,0.99904,357.74755
4,Gen1A-3,1.0,359.33597,0.9987,359.31505,0.99954,359.22146,0.99828,359.23713
5,Gen1A-4,1.0,49.99998,0.99892,49.9936,1.00049,49.92675,0.9982,49.87585
6,Gen1A-5,1.0,349.94507,0.99635,349.54475,0.98734,348.78195,1.00363,348.88932
7,Gen1A-6,0.99873,349.07845,0.99518,348.68509,0.98526,347.93213,1.00248,347.97833
8,Gen1A-7,1.0,359.47023,0.99869,359.44897,0.99904,359.33655,0.9973,359.36196
9,Gen1A-8,0.99758,353.21166,0.99529,353.05246,0.99101,352.70492,0.99777,352.66131
10,Gen1A-9,0.99611,354.01638,0.99391,353.87296,0.99028,353.55505,0.996,353.52423
11,Gen1B-1,1.00984,10.37858,1.00841,10.41619,1.00542,14.65598,1.01062,5.22637
12,Gen1B-11,0.99999,7.02756,0.99824,7.02214,0.99327,10.28855,1.0032,2.64491
13,Gen1B-12,0.99778,6.4718,0.99593,6.45854,0.98973,9.71179,1.00146,2.11264
14,Gen1B-13,1.00873,9.93964,1.0072,9.97517,1.00333,14.31873,1.00972,4.72398
15,Gen1B-14,1.01203,10.20758,1.0104,10.24387,1.0054,14.77214,1.0129,4.8597
16,Gen1B-2,1.0082,9.40245,1.00677,9.43267,1.00382,13.38462,1.00915,4.46774
17,Gen1B-3,1.01278,14.30337,1.01173,14.36599,1.01112,18.94554,1.0115,8.82162
18,Gen1B-3-1,1.01278,14.30337,1.01173,14.36599,1.01112,18.94554,1.0115,8.82162
19,Gen1B-4,1.00976,10.24269,1.00829,10.28003,1.00501,14.57524,1.01059,5.05447
20,Gen1B-4-1,1.01738,9.32605,1.01591,9.3557,1.01258,13.35552,1.0185,4.3595
21,Gen1B-5,1.00709,9.03109,1.00532,9.05916,0.99924,13.58009,1.00872,3.71515
22,Gen1B-6,1.00616,8.66382,1.00429,8.68837,0.99713,13.25932,1.00778,3.32174
23,Gen1B-6-1,1.0065,8.94898,1.00469,8.97636,0.9983,13.55714,1.00836,3.59424
24,Gen1B-7,1.01203,10.20757,1.0104,10.24387,1.0054,14.77214,1.0129,4.85969
25,Gen2E-17,1.00083,358.47508,0.84377,346.93284,0.68252,268.69103,1.15189,107.56093
26,Gen2E-18,0.99988,358.55603,0.86741,348.93104,0.6928,270.75233,1.15471,107.7421
27,Gen2E-2,0.99958,358.89852,0.87607,349.83374,0.69783,273.72271,1.15379,108.27561
28,Gen2E-30,0.99954,358.06397,0.84611,346.95592,0.67942,268.29284,1.14958,107.22705
29,Gen2E-33,0.99956,357.34113,0.85715,346.90646,0.67791,268.05449,1.14831,106.73907
30,Gen2E-34,0.9996,358.89498,0.87563,349.80859,0.69925,273.68879,1.15543,108.25322
31,Gen2E-35,0.99738,357.34425,0.86519,347.50626,0.67913,269.14235,1.14722,106.8355
32,Gen2E-36,0.99783,357.35576,0.86027,347.17971,0.6782,268.25725,1.14824,106.75428
33,Gen2E-37,0.99961,357.77141,0.89227,350.06561,0.69654,273.89759,1.14672,107.6628
34,Gen2E-5,0.99573,359.39226,0.81831,344.40901,0.6791,269.23066,1.13391,108.3228
