,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99983,358.90663,0.99766,358.81901,0.99857,358.74271
1,Gen1A-10,0.99974,349.65935,0.99979,349.48154,0.98449,348.74461,1.00355,348.34835
2,Gen1A-11,1.0,349.68644,1.00005,349.51671,0.98529,348.76091,1.00383,348.37373
3,Gen1A-2,1.0,357.97005,0.99981,357.94123,0.99659,357.80982,0.99888,357.69732
4,Gen1A-3,1.0,359.33597,0.99983,359.32585,0.99805,359.26446,0.99843,359.20836
5,Gen1A-4,1.0,49.99998,0.99986,49.99521,0.99912,49.96329,0.99842,49.93439
6,Gen1A-5,1.0,349.94507,1.00005,349.76262,0.98519,349.00499,1.00367,348.67234
7,Gen1A-6,0.99873,349.07845,0.99879,348.90101,0.98315,348.13558,1.00262,347.76048
8,Gen1A-7,1.0,359.47023,0.99983,359.45986,0.99766,359.38921,0.99807,359.32527
9,Gen1A-8,0.99758,353.21166,0.99743,353.13871,0.98926,352.80429,0.99765,352.55105
10,Gen1A-9,0.99611,354.01638,0.99594,353.9502,0.98856,353.65072,0.99588,353.42406
11,Gen1B-1,1.00984,10.37858,1.00931,10.39498,1.00453,12.6335,1.01116,4.96688
12,Gen1B-11,0.99999,7.02756,0.99952,7.02152,0.99361,8.69976,1.00325,2.39338
13,Gen1B-12,0.99778,6.4718,0.99729,6.46184,0.99037,8.13097,1.00159,1.86147
14,Gen1B-13,1.00873,9.93964,1.00814,9.95531,1.00228,12.2579,1.01024,4.46822
15,Gen1B-14,1.01203,10.20758,1.01136,10.22391,1.00424,12.63625,1.01343,4.60719
16,Gen1B-2,1.0082,9.40245,1.00772,9.41489,1.00321,11.48574,1.00958,4.20904
17,Gen1B-3,1.01278,14.30337,1.01235,14.33235,1.01003,16.74623,1.01224,8.54767
18,Gen1B-3-1,1.01278,14.30337,1.01235,14.33235,1.01003,16.74623,1.01224,8.54767
