,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99948,358.89968,0.99901,358.82472,0.99929,358.90769
1,Gen1A-10,0.99974,349.65935,0.99884,349.39862,0.98652,348.87548,1.00054,349.51288
2,Gen1A-11,1.0,349.68644,0.99914,349.43728,0.98731,348.89184,1.00072,349.54025
3,Gen1A-2,1.0,357.97005,0.99941,357.92862,0.99806,357.82584,0.99953,357.94458
4,Gen1A-3,1.0,359.33597,0.99952,359.32149,0.99933,359.26627,0.99922,359.32564
5,Gen1A-4,1.0,49.99998,0.9996,49.99528,1.00026,49.95632,0.99924,49.93589
6,Gen1A-5,1.0,349.94507,0.99909,349.67789,0.98728,349.13149,1.00082,349.80894
7,Gen1A-6,0.99873,349.07845,0.99786,348.81767,0.98516,348.26945,0.99955,348.93191
8,Gen1A-7,1.0,359.47023,0.99952,359.45543,0.99892,359.38999,0.99871,359.46019
9,Gen1A-8,0.99758,353.21166,0.99685,353.1052,0.99095,352.8638,0.99748,353.13887
10,Gen1A-9,0.99611,354.01638,0.99539,353.92005,0.99022,353.70251,0.99592,353.95202
11,Gen1B-1,1.00984,10.37858,1.00897,10.40215,1.00821,12.94024,1.00819,9.34089
12,Gen1B-11,0.99999,7.02756,0.9991,7.02019,0.99606,8.99019,0.99891,6.15646
13,Gen1B-12,0.99778,6.4718,0.99685,6.45886,0.99295,8.41938,0.9969,5.60402
14,Gen1B-13,1.00873,9.93964,1.00778,9.96186,1.00671,12.55877,1.00708,8.88656
15,Gen1B-14,1.01203,10.20758,1.01098,10.23043,1.00951,12.93204,1.01031,9.1263
16,Gen1B-2,1.0082,9.40245,1.00738,9.4207,1.00632,11.79298,1.00652,8.4123
17,Gen1B-3,1.01278,14.30337,1.01211,14.3449,1.01266,17.08088,1.01102,13.20137
18,Gen1B-3-1,1.01278,14.30337,1.01211,14.3449,1.01266,17.08088,1.01102,13.20137
19,Gen1B-4,1.00976,10.24269,1.00886,10.26613,1.00803,12.83581,1.0081,9.19652
20,Gen1B-4-1,1.01738,9.32605,1.01653,9.34391,1.01532,11.74332,1.01574,8.32832
21,Gen1B-5,1.00709,9.03109,1.00595,9.04818,1.00401,11.74492,1.00548,7.95314
22,Gen1B-6,1.00616,8.66382,1.00494,8.67844,1.00252,11.40336,1.00444,7.57953
23,Gen1B-6-1,1.0065,8.94898,1.00533,8.96561,1.00331,11.69639,1.00496,7.86163
24,Gen1B-7,1.01203,10.20757,1.01098,10.23042,1.00951,12.93204,1.01032,9.12629
