,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99852,358.88864,1.00121,358.69295,0.99625,358.55776
1,Gen1A-10,0.99974,349.65935,0.9959,349.26028,0.99622,347.89809,0.99856,346.68713
2,Gen1A-11,1.0,349.68644,0.99632,349.30424,0.99673,347.92577,0.99745,346.72488
3,Gen1A-2,1.0,357.97005,0.99827,357.90855,1.00071,357.62204,0.99645,357.38977
4,Gen1A-3,1.0,359.33597,0.99864,359.31458,1.00131,359.174,0.99624,359.08801
5,Gen1A-4,1.0,49.99998,0.99887,49.99772,1.00194,49.93112,0.99745,49.63198
6,Gen1A-5,1.0,349.94507,0.99609,349.53747,0.99718,348.12501,0.99861,346.93413
7,Gen1A-6,0.99873,349.07845,0.99495,348.67735,0.99507,347.284,0.99788,346.06156
8,Gen1A-7,1.0,359.47023,0.99863,359.44844,1.00082,359.28504,0.99326,359.20587
9,Gen1A-8,0.99758,353.21166,0.99517,353.04902,0.99547,352.40765,0.99319,351.81465
10,Gen1A-9,0.99611,354.01638,0.99379,353.86993,0.99439,353.28429,0.99164,352.75214
11,Gen1B-1,1.00984,10.37858,1.00838,10.41778,1.00735,14.49912,1.0131,11.32177
12,Gen1B-11,0.99999,7.02756,0.99818,7.0229,0.99501,10.09131,1.00337,7.32477
13,Gen1B-12,0.99778,6.4718,0.99587,6.45919,0.99171,9.49584,0.99987,6.7387
14,Gen1B-13,1.00873,9.93964,1.00718,9.97675,1.00584,14.14634,1.01202,10.92036
15,Gen1B-14,1.01203,10.20758,1.01038,10.24552,1.00854,14.58725,1.01444,11.28846
16,Gen1B-2,1.0082,9.40245,1.00674,9.43406,1.00547,13.2316,1.01161,10.17977
17,Gen1B-3,1.01278,14.30337,1.01171,14.36797,1.01207,18.84806,1.01406,15.58477
18,Gen1B-3-1,1.01278,14.30337,1.01171,14.36797,1.01207,18.84806,1.01406,15.58477
19,Gen1B-4,1.00976,10.24269,1.00827,10.28162,1.00717,14.41244,1.01308,11.20924
