,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99824,358.88344,1.00121,358.69923,0.99688,358.59019
1,Gen1A-10,0.99974,349.65935,0.99516,349.19737,0.99574,347.99605,0.9984,346.91398
2,Gen1A-11,1.0,349.68644,0.99561,349.24407,0.99629,348.02225,0.99723,346.95329
3,Gen1A-2,1.0,357.97005,0.99794,357.89908,1.00071,357.63654,0.9971,357.43961
4,Gen1A-3,1.0,359.33597,0.99838,359.31133,1.00132,359.17709,0.99686,359.10999
5,Gen1A-4,1.0,49.99998,0.99866,49.99353,1.00192,49.92411,0.99803,49.61966
6,Gen1A-5,1.0,349.94507,0.99534,349.47313,0.9966,348.22029,0.9985,347.15518
7,Gen1A-6,0.99873,349.07845,0.99421,348.6141,0.99467,347.38379,0.9977,346.29056
8,Gen1A-7,1.0,359.47023,0.99837,359.44518,1.00083,359.28816,0.99378,359.22999
9,Gen1A-8,0.99758,353.21166,0.99471,353.02373,0.99552,352.45393,0.99364,351.93151
10,Gen1A-9,0.99611,354.01638,0.99335,353.84718,0.99443,353.32509,0.99213,352.85716
11,Gen1B-1,1.00984,10.37858,1.00827,10.42835,1.00699,14.75006,1.01268,12.11468
12,Gen1B-11,0.99999,7.02756,0.99795,7.02538,0.99466,10.30289,1.00267,8.00044
13,Gen1B-12,0.99778,6.4718,0.99562,6.46066,0.99132,9.70878,0.99909,7.41353
14,Gen1B-13,1.00873,9.93964,1.00708,9.98776,1.00542,14.40089,1.01144,11.73476
15,Gen1B-14,1.01203,10.20758,1.01029,10.25741,1.00808,14.8511,1.01375,12.12166
16,Gen1B-2,1.0082,9.40245,1.0066,9.44284,1.00515,13.46958,1.01118,10.93755
17,Gen1B-3,1.01278,14.30337,1.01165,14.38124,1.01184,19.12278,1.01421,16.35612
18,Gen1B-3-1,1.01278,14.30337,1.01165,14.38124,1.01184,19.12278,1.01421,16.35612
19,Gen1B-4,1.00976,10.24269,1.00816,10.29249,1.00679,14.66529,1.0126,12.01296
20,Gen1B-4-1,1.01738,9.32605,1.01574,9.36601,1.01407,13.43692,1.02023,10.88826
21,Gen1B-5,1.00709,9.03109,1.00521,9.07224,1.00249,13.63289,1.00929,10.91416
22,Gen1B-6,1.00616,8.66382,1.00418,8.70154,1.00088,13.30205,1.0077,10.57024
23,Gen1B-6-1,1.0065,8.94898,1.00459,8.98973,1.00175,13.60496,1.00881,10.86618
24,Gen1B-7,1.01203,10.20757,1.0103,10.25741,1.00808,14.85109,1.01375,12.12165
25,Gen2E-17,1.00083,358.47508,0.80689,355.14831,0.46192,18.94375,0.01367,182.09263
26,Gen2E-18,0.99988,358.55603,0.84069,355.63751,0.51746,16.79009,0.02874,316.65763
27,Gen2E-2,0.99958,358.89852,0.85366,355.9808,0.55174,15.25922,0.08375,295.70369
28,Gen2E-30,0.99954,358.06397,0.80899,354.98166,0.46004,18.15526,0.02979,198.45912
29,Gen2E-33,0.99956,357.34113,0.82342,354.3039,0.47727,14.93628,0.02143,221.13515
30,Gen2E-34,0.9996,358.89498,0.85318,355.97433,0.55245,15.26468,0.09107,297.09962
31,Gen2E-35,0.99738,357.34425,0.83653,354.28683,0.50212,13.61691,0.03725,292.61288
32,Gen2E-36,0.99783,357.35576,0.82921,354.28149,0.48711,14.54812,0.01945,310.48411
33,Gen2E-37,0.99961,357.77141,0.872,355.35565,0.57818,10.62649,0.13656,265.91055
34,Gen2E-5,0.99573,359.39226,0.77643,354.21968,0.44519,21.10722,0.07083,268.94017
35,Gen2E-7,0.99957,359.12245,0.85079,356.25727,0.54304,16.72091,0.05601,296.3835
36,Gen2W-1,0.99944,5.30047,0.49376,2.76611,0.24546,99.95564,0.26255,184.66387
