,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99921,358.89592,0.99941,358.81789,0.99921,358.89598
1,Gen1A-10,0.99974,349.65935,0.99804,349.35146,0.9869,348.85277,1.00073,349.43751
2,Gen1A-11,1.0,349.68644,0.99837,349.39216,0.98771,348.8703,1.00088,349.4655
3,Gen1A-2,1.0,357.97005,0.99908,357.92174,0.99847,357.81792,0.99949,357.92773
4,Gen1A-3,1.0,359.33597,0.99927,359.31916,0.99971,359.26064,0.99913,359.31693
5,Gen1A-4,1.0,49.99998,0.99939,49.99423,1.00061,49.95024,0.99915,49.92563
6,Gen1A-5,1.0,349.94507,0.99827,349.62972,0.98771,349.10501,1.00102,349.73542
7,Gen1A-6,0.99873,349.07845,0.99706,348.77016,0.98555,348.24612,0.99974,348.85627
8,Gen1A-7,1.0,359.47023,0.99926,359.45309,0.99928,359.38329,0.99853,359.45071
9,Gen1A-8,0.99758,353.21166,0.99638,353.08642,0.99133,352.85281,0.99748,353.10043
10,Gen1A-9,0.99611,354.01638,0.99494,353.90321,0.9906,353.69172,0.99591,353.91739
11,Gen1B-1,1.00984,10.37858,1.00879,10.4071,1.00816,13.26341,1.00784,9.03535
12,Gen1B-11,0.99999,7.02756,0.99883,7.02052,0.99595,9.24901,0.99885,5.89667
13,Gen1B-12,0.99778,6.4718,0.99656,6.45836,0.99278,8.67607,0.99686,5.3447
14,Gen1B-13,1.00873,9.93964,1.00759,9.9666,1.00664,12.88662,1.00668,8.57599
15,Gen1B-14,1.01203,10.20758,1.01079,10.23527,1.0094,13.27029,1.00985,8.80733
16,Gen1B-2,1.0082,9.40245,1.00719,9.42484,1.00629,12.09831,1.00623,8.12009
17,Gen1B-3,1.01278,14.30337,1.01198,14.35238,1.01267,17.43334,1.01062,12.88059
18,Gen1B-3-1,1.01278,14.30337,1.01198,14.35238,1.01267,17.43334,1.01062,12.88059
19,Gen1B-4,1.00976,10.24269,1.00868,10.27106,1.00797,13.16173,1.00772,8.88833
20,Gen1B-4-1,1.01738,9.32605,1.01633,9.348,1.01526,12.05117,1.01545,8.03385
21,Gen1B-5,1.00709,9.03109,1.00575,9.05218,1.00387,12.07969,1.005,7.63387
22,Gen1B-6,1.00616,8.66382,1.00473,8.6821,1.00235,11.73973,1.00393,7.2577
