,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99984,358.90982,0.99699,358.77761,0.99967,358.72548
1,Gen1A-10,0.99974,349.65935,0.99972,349.51689,0.98318,348.37755,1.00165,348.12802
2,Gen1A-11,1.0,349.68644,0.99998,349.5504,0.98404,348.39456,1.00243,348.14792
3,Gen1A-2,1.0,357.97005,0.99983,357.94698,0.99581,357.74256,0.99999,357.66175
4,Gen1A-3,1.0,359.33597,0.99985,359.32787,0.99743,359.2366,0.99937,359.20147
5,Gen1A-4,1.0,49.99998,0.99988,49.99634,0.99865,49.95616,0.9992,49.90669
6,Gen1A-5,1.0,349.94507,0.99998,349.79896,0.98393,348.63289,1.00217,348.41854
7,Gen1A-6,0.99873,349.07845,0.99872,348.9362,0.98187,347.76157,1.00046,347.5311
8,Gen1A-7,1.0,359.47023,0.99985,359.46192,0.997,359.3581,0.99866,359.32071
9,Gen1A-8,0.99758,353.21166,0.99743,353.15313,0.98812,352.63539,0.99749,352.47659
10,Gen1A-9,0.99611,354.01638,0.99595,353.9633,0.98747,353.49846,0.99587,353.35361
11,Gen1B-1,1.00984,10.37858,1.0094,10.39156,1.00043,12.99908,1.03224,7.6194
12,Gen1B-11,0.99999,7.02756,0.99959,7.02271,0.99055,8.9094,1.02099,4.61022
13,Gen1B-12,0.99778,6.4718,0.99737,6.4638,0.98703,8.33769,1.01828,4.06286
14,Gen1B-13,1.00873,9.93964,1.00824,9.95197,0.99737,12.64528,1.03243,7.12572
15,Gen1B-14,1.01203,10.20758,1.01148,10.22038,0.99842,13.05912,1.03484,7.32524
16,Gen1B-2,1.0082,9.40245,1.0078,9.4123,0.99968,11.80211,1.0296,6.76087
17,Gen1B-3,1.01278,14.30337,1.01243,14.32651,1.00717,17.15124,1.02726,11.5453
18,Gen1B-3-1,1.01278,14.30337,1.01243,14.32651,1.00717,17.15124,1.02726,11.5453
19,Gen1B-4,1.00976,10.24269,1.0093,10.25566,0.99957,12.90826,1.03281,7.45518
20,Gen1B-4-1,1.01738,9.32605,1.01696,9.33571,1.00816,11.76269,1.03937,6.66282
21,Gen1B-5,1.00709,9.03109,1.00649,9.04074,0.99133,11.88243,1.03328,6.11504
22,Gen1B-6,1.00616,8.66382,1.00551,8.67215,0.98852,11.55539,1.032,5.72324
23,Gen1B-6-1,1.0065,8.94898,1.00588,8.95842,0.98998,11.84765,1.03388,5.99893
24,Gen1B-7,1.01203,10.20757,1.01148,10.22038,0.99843,13.05911,1.03484,7.32524
25,Gen2E-17,1.00083,358.47508,0.94129,351.06129,0.71833,226.40777,0.86379,137.34021
26,Gen2E-18,0.99988,358.55603,0.95006,352.47827,0.70952,229.92986,0.85752,138.4563
