,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99972,358.90365,0.99845,358.83899,0.9993,358.90953
1,Gen1A-10,0.99974,349.65935,0.99952,349.44656,0.98595,348.95153,1.00014,349.5138
2,Gen1A-11,1.0,349.68644,0.99979,349.48326,0.98672,348.96635,1.00036,349.54044
3,Gen1A-2,1.0,357.97005,0.99969,357.93582,0.99748,357.84469,0.99947,357.94651
4,Gen1A-3,1.0,359.33597,0.99974,359.32398,0.99879,359.27723,0.99926,359.32744
5,Gen1A-4,1.0,49.99998,0.99978,49.99491,0.99974,49.96449,0.9993,49.94928
6,Gen1A-5,1.0,349.94507,0.99978,349.72677,0.98665,349.21253,1.00038,349.80957
7,Gen1A-6,0.99873,349.07845,0.99853,348.86599,0.9846,348.34667,0.99915,348.93221
8,Gen1A-7,1.0,359.47023,0.99973,359.45795,0.99841,359.40293,0.99889,359.4615
9,Gen1A-8,0.99758,353.21166,0.99726,353.12463,0.99043,352.89902,0.99731,353.14086
10,Gen1A-9,0.99611,354.01638,0.99578,353.93749,0.98969,353.73542,0.99578,353.954
11,Gen1B-1,1.00984,10.37858,1.00918,10.39781,1.00773,12.58744,1.00805,9.43082
12,Gen1B-11,0.99999,7.02756,0.99937,7.02058,0.99589,8.71112,0.99867,6.23136
13,Gen1B-12,0.99778,6.4718,0.99713,6.46018,0.99282,8.14363,0.99665,5.6781
14,Gen1B-13,1.00873,9.93964,1.00799,9.95789,1.00611,12.20243,1.00691,8.97636
15,Gen1B-14,1.01203,10.20758,1.01121,10.22649,1.00879,12.5654,1.0101,9.21828
16,Gen1B-2,1.0082,9.40245,1.00759,9.41711,1.00594,11.45921,1.00638,8.49822
17,Gen1B-3,1.01278,14.30337,1.01225,14.33753,1.0123,16.68877,1.01092,13.30363
18,Gen1B-3-1,1.01278,14.30337,1.01225,14.33753,1.0123,16.68877,1.01092,13.30363
19,Gen1B-4,1.00976,10.24269,1.00907,10.26188,1.00749,12.48067,1.00795,9.28656
20,Gen1B-4-1,1.01738,9.32605,1.01674,9.34042,1.01491,11.40729,1.01559,8.41461
21,Gen1B-5,1.00709,9.03109,1.0062,9.04533,1.00317,11.38437,1.00525,8.04199
22,Gen1B-6,1.00616,8.66382,1.0052,8.6761,1.00159,11.04193,1.00417,7.66791
23,Gen1B-6-1,1.0065,8.94898,1.00558,8.96291,1.00242,11.33334,1.00472,7.95058
