,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99979,358.90527,0.99783,358.8403,0.99932,358.89629
1,Gen1A-10,0.99974,349.65935,0.9997,349.46558,0.98519,348.92295,1.00039,349.41541
2,Gen1A-11,1.0,349.68644,0.99996,349.50149,0.98596,348.93907,1.00063,349.44175
3,Gen1A-2,1.0,357.97005,0.99977,357.93876,0.99683,357.8432,0.99947,357.92628
4,Gen1A-3,1.0,359.33597,0.9998,359.325,0.9982,359.27908,0.99928,359.31802
5,Gen1A-4,1.0,49.99998,0.99983,49.99486,0.99919,49.96834,0.99932,49.9539
6,Gen1A-5,1.0,349.94507,0.99996,349.74622,0.98586,349.18681,1.00061,349.71355
7,Gen1A-6,0.99873,349.07845,0.9987,348.88508,0.98385,348.31709,0.99941,348.83293
8,Gen1A-7,1.0,359.47023,0.9998,359.45899,0.99783,359.40577,0.99897,359.45043
9,Gen1A-8,0.99758,353.21166,0.99736,353.13235,0.98975,352.88509,0.99737,353.09149
10,Gen1A-9,0.99611,354.01638,0.99588,353.94444,0.98902,353.7238,0.99582,353.90974
11,Gen1B-1,1.00984,10.37858,1.00924,10.39594,1.00719,12.38945,1.00852,9.08796
12,Gen1B-11,0.99999,7.02756,0.99945,7.02082,0.99547,8.54605,0.99914,5.93792
13,Gen1B-12,0.99778,6.4718,0.99722,6.4608,0.99241,7.97911,0.99717,5.38576
14,Gen1B-13,1.00873,9.93964,1.00807,9.95612,1.00548,12.00308,1.00743,8.62981
15,Gen1B-14,1.01203,10.20758,1.01129,10.22467,1.00808,12.36176,1.01066,8.8631
16,Gen1B-2,1.0082,9.40245,1.00766,9.41561,1.00545,11.26994,1.00682,8.16989
17,Gen1B-3,1.01278,14.30337,1.0123,14.33445,1.01191,16.47222,1.01121,12.93706
18,Gen1B-3-1,1.01278,14.30337,1.0123,14.33445,1.01191,16.47222,1.01121,12.93706
19,Gen1B-4,1.00976,10.24269,1.00913,10.26003,1.00691,12.28173,1.00844,8.94156
20,Gen1B-4-1,1.01738,9.32605,1.01681,9.33894,1.01439,11.2169,1.01606,8.08411
21,Gen1B-5,1.00709,9.03109,1.00628,9.04392,1.00236,11.18355,1.00588,7.6898
22,Gen1B-6,1.00616,8.66382,1.00529,8.67485,1.00071,10.84099,1.00484,7.31451
23,Gen1B-6-1,1.0065,8.94898,1.00566,8.96152,1.00158,11.13137,1.00538,7.59595
24,Gen1B-7,1.01203,10.20757,1.01129,10.22467,1.00808,12.36175,1.01066,8.86309
25,Gen2E-17,1.00083,358.47508,0.93167,355.08444,0.88647,309.5888,1.02199,171.83348
26,Gen2E-18,0.99988,358.55603,0.94322,355.79601,0.89219,310.45343,1.01806,172.10572
27,Gen2E-2,0.99958,358.89852,0.94787,356.41571,0.89579,311.85068,1.01794,172.66381
28,Gen2E-30,0.99954,358.06397,0.93166,354.70099,0.885,309.26459,1.02143,171.43049
29,Gen2E-33,0.99956,357.34113,0.93696,354.17532,0.88494,308.84568,1.02025,170.83711
30,Gen2E-34,0.9996,358.89498,0.9477,356.40491,0.89732,311.8191,1.01978,172.64641
31,Gen2E-35,0.99738,357.34425,0.94033,354.46843,0.88464,309.23934,1.01723,170.96016
32,Gen2E-36,0.99783,357.35576,0.93793,354.33013,0.88401,308.89061,1.01804,170.88313
33,Gen2E-37,0.99961,357.77141,0.95439,355.51354,0.8979,311.71673,1.01311,171.79828
34,Gen2E-5,0.99573,359.39226,0.91889,355.7476,0.87413,309.69733,1.01708,172.7122
35,Gen2E-7,0.99957,359.12245,0.94686,356.61587,0.89575,311.48783,1.0172,172.76257
36,Gen2W-1,0.99944,5.30047,0.81179,356.81607,0.86241,314.55629,1.03752,177.20358
37,Gen2W-11,0.99944,5.22766,0.80734,356.43895,0.86231,314.5187,1.03763,177.1401
38,Gen2W-12,0.99945,4.85749,0.81905,356.63371,0.86245,314.15345,1.03702,176.83491
39,Gen2W-21,0.99944,5.07524,0.81041,356.43176,0.86167,314.43292,1.03813,176.9805
