,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99986,358.91158,0.99662,358.79532,0.99806,358.61004
1,Gen1A-10,0.99974,349.65935,0.99969,349.53676,0.98293,348.49233,1.01155,347.21044
2,Gen1A-11,1.0,349.68644,0.99995,349.56929,0.98376,348.51158,1.0121,347.22731
3,Gen1A-2,1.0,357.97005,0.99984,357.95016,0.99546,357.76755,0.99891,357.46985
4,Gen1A-3,1.0,359.33597,0.99986,359.32897,0.99707,359.24947,0.99761,359.12514
5,Gen1A-4,1.0,49.99998,0.99989,49.99714,0.99828,49.96278,0.99696,49.95103
6,Gen1A-5,1.0,349.94507,0.99995,349.81946,0.98362,348.7528,1.0115,347.57669
7,Gen1A-6,0.99873,349.07845,0.99868,348.95594,0.98162,347.87816,1.01081,346.6162
8,Gen1A-7,1.0,359.47023,0.99986,359.46304,0.99668,359.37337,0.99746,359.23397
9,Gen1A-8,0.99758,353.21166,0.99743,353.16109,0.98789,352.68754,1.00021,351.97799
10,Gen1A-9,0.99611,354.01638,0.99595,353.97055,0.98722,353.54646,0.99792,352.9114
11,Gen1B-1,1.00984,10.37858,1.00944,10.38948,1.00135,12.62005,1.01655,0.01792
12,Gen1B-11,0.99999,7.02756,0.99963,7.02326,0.99126,8.63525,1.01225,358.17146
13,Gen1B-12,0.99778,6.4718,0.99741,6.46477,0.98786,8.0645,1.01056,357.66577
14,Gen1B-13,1.00873,9.93964,1.00828,9.94989,0.99851,12.25341,1.01534,359.445
15,Gen1B-14,1.01203,10.20758,1.01153,10.21815,0.99984,12.6456,1.01726,359.45841
16,Gen1B-2,1.0082,9.40245,1.00784,9.41072,1.00045,11.45502,1.01584,359.46835
17,Gen1B-3,1.01278,14.30337,1.01246,14.32318,1.00774,16.73951,1.01423,3.37414
18,Gen1B-3-1,1.01278,14.30337,1.01246,14.32318,1.00774,16.73951,1.01423,3.37414
19,Gen1B-4,1.00976,10.24269,1.00934,10.25354,1.00058,12.52254,1.01637,359.80688
