,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99913,358.90014,0.99946,358.76043,0.99926,358.87154
1,Gen1A-10,0.99974,349.65935,0.99759,349.40352,0.98788,348.40116,0.99304,349.12251
2,Gen1A-11,1.0,349.68644,0.99794,349.44064,0.98872,348.42132,0.99329,349.1628
3,Gen1A-2,1.0,357.97005,0.99899,357.92966,0.99853,357.72756,0.99933,357.88204
4,Gen1A-3,1.0,359.33597,0.9992,359.3217,0.99976,359.22082,0.9991,359.30414
5,Gen1A-4,1.0,49.99998,0.99934,50.00058,1.00066,49.93527,0.99946,49.79398
6,Gen1A-5,1.0,349.94507,0.99782,349.6848,0.98867,348.64534,0.99391,349.38368
7,Gen1A-6,0.99873,349.07845,0.99662,348.82054,0.98664,347.78631,0.99168,348.53085
8,Gen1A-7,1.0,359.47023,0.9992,359.45557,0.99931,359.33827,0.99723,359.44561
9,Gen1A-8,0.99758,353.21166,0.9962,353.10485,0.99162,352.63868,0.99424,352.99287
10,Gen1A-9,0.99611,354.01638,0.99477,353.92026,0.99083,353.49728,0.99311,353.81856
11,Gen1B-1,1.00984,10.37858,1.00869,10.39815,1.00789,13.81846,1.01907,11.657
12,Gen1B-11,0.99999,7.02756,0.99875,7.02018,0.99517,9.62893,1.00788,8.0923
13,Gen1B-12,0.99778,6.4718,0.99648,6.45885,0.9919,9.04696,1.00472,7.51815
14,Gen1B-13,1.00873,9.93964,1.00748,9.95658,1.00642,13.45447,1.01862,11.20687
15,Gen1B-14,1.01203,10.20758,1.01066,10.22387,1.00923,13.86493,1.02145,11.48889
16,Gen1B-2,1.0082,9.40245,1.0071,9.41794,1.0059,12.60675,1.01694,10.64288
17,Gen1B-3,1.01278,14.30337,1.0119,14.34198,1.01259,18.06039,1.0184,15.77242
18,Gen1B-3-1,1.01278,14.30337,1.0119,14.34198,1.01259,18.06039,1.0184,15.77242
19,Gen1B-4,1.00976,10.24269,1.00857,10.26155,1.00773,13.72433,1.01934,11.51854
20,Gen1B-4-1,1.01738,9.32605,1.01624,9.34081,1.01488,12.56562,1.02632,10.56575
21,Gen1B-5,1.00709,9.03109,1.0056,9.04031,1.00371,12.66685,1.01814,10.26296
22,Gen1B-6,1.00616,8.66382,1.00457,8.6696,1.00219,12.33186,1.01703,9.88407
23,Gen1B-6-1,1.0065,8.94898,1.00496,8.95714,1.00303,12.62917,1.01811,10.17582
24,Gen1B-7,1.01203,10.20757,1.01066,10.22387,1.00923,13.86492,1.02145,11.48888
25,Gen2E-17,1.00083,358.47508,0.87903,358.20065,0.66432,26.48883,0.8131,54.99496
26,Gen2E-18,0.99988,358.55603,0.90163,358.37885,0.69609,24.13338,0.81666,55.01506
27,Gen2E-2,0.99958,358.89852,0.91134,358.80256,0.71518,22.54682,0.82147,54.6396
28,Gen2E-30,0.99954,358.06397,0.87873,357.75213,0.66252,25.94226,0.81407,54.47634
29,Gen2E-33,0.99956,357.34113,0.88818,356.97874,0.67051,23.51938,0.81206,53.12082
30,Gen2E-34,0.9996,358.89498,0.91107,358.79865,0.71602,22.56205,0.82285,54.75591
