,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99773,358.87688,1.00255,358.67642,0.99715,358.6388
1,Gen1A-10,0.99974,349.65935,0.99362,349.11636,1.00233,347.78285,0.99988,347.23278
2,Gen1A-11,1.0,349.68644,0.99413,349.16616,1.00254,347.82609,0.99882,347.27698
3,Gen1A-2,1.0,357.97005,0.99733,357.88717,1.0024,357.59533,0.99757,357.51005
4,Gen1A-3,1.0,359.33597,0.99791,359.30721,1.0025,359.16211,0.99701,359.14438
5,Gen1A-4,1.0,49.99998,0.99827,49.99305,1.0029,49.9002,0.99787,49.61638
6,Gen1A-5,1.0,349.94507,0.99376,349.3907,1.00344,347.9972,1.00015,347.46865
7,Gen1A-6,0.99873,349.07845,0.99268,348.53195,1.00121,347.17165,0.9992,346.61342
8,Gen1A-7,1.0,359.47023,0.9979,359.441,1.00196,359.27421,0.99405,359.26889
9,Gen1A-8,0.99758,353.21166,0.99382,352.99077,0.99842,352.3557,0.99464,352.09078
10,Gen1A-9,0.99611,354.01638,0.9925,353.81772,0.99714,353.23431,0.99307,353.00025
11,Gen1B-1,1.00984,10.37858,1.00839,10.45344,1.00732,15.28468,1.00805,13.12893
12,Gen1B-11,0.99999,7.02756,0.99769,7.03708,0.99512,10.70104,0.99854,8.87347
13,Gen1B-12,0.99778,6.4718,0.99535,6.47164,0.99178,10.09727,0.99495,8.27802
14,Gen1B-13,1.00873,9.93964,1.00726,10.01522,1.00575,14.94789,1.0065,12.75694
15,Gen1B-14,1.01203,10.20758,1.01057,10.28788,1.00838,15.41911,1.0087,13.16614
16,Gen1B-2,1.0082,9.40245,1.00661,9.46404,1.00549,13.96831,1.00676,11.91283
17,Gen1B-3,1.01278,14.30337,1.0118,14.40679,1.01217,19.70274,1.01082,17.43759
18,Gen1B-3-1,1.01278,14.30337,1.0118,14.40679,1.01217,19.70274,1.01082,17.43759
19,Gen1B-4,1.00976,10.24269,1.00831,10.31873,1.00712,15.2069,1.00783,13.03239
20,Gen1B-4-1,1.01738,9.32605,1.01576,9.38794,1.0144,13.94044,1.01569,11.868
21,Gen1B-5,1.00709,9.03109,1.00552,9.1045,1.00279,14.19936,1.00372,11.94673
22,Gen1B-6,1.00616,8.66382,1.00454,8.73556,1.00117,13.8737,1.00199,11.6045
23,Gen1B-6-1,1.0065,8.94898,1.00493,9.02325,1.00206,14.17857,1.00305,11.90415
24,Gen1B-7,1.01203,10.20757,1.01057,10.28788,1.00838,15.4191,1.0087,13.16613
25,Gen2E-17,1.00083,358.47508,0.76029,352.81954,0.41501,356.94177,0.2544,317.09411
26,Gen2E-18,0.99988,358.55603,0.80114,353.79385,0.47466,357.47108,0.27388,313.0353
27,Gen2E-2,0.99958,358.89852,0.81658,354.30002,0.51468,357.33801,0.30335,306.65574
28,Gen2E-30,0.99954,358.06397,0.7637,352.73218,0.4128,356.30646,0.24719,316.13418
29,Gen2E-33,0.99956,357.34113,0.78131,352.20615,0.43347,353.91715,0.25506,307.96323
30,Gen2E-34,0.9996,358.89498,0.81598,354.28819,0.51535,357.33887,0.30659,306.52899
31,Gen2E-35,0.99738,357.34425,0.79707,352.35987,0.46099,353.8051,0.26307,304.80914
32,Gen2E-36,0.99783,357.35576,0.78831,352.26082,0.44382,354.0204,0.25448,307.72986
33,Gen2E-37,0.99961,357.77141,0.84012,353.9182,0.5455,353.68075,0.31758,292.50545
34,Gen2E-5,0.99573,359.39226,0.72076,351.2027,0.40251,357.17884,0.29808,320.43306
35,Gen2E-7,0.99957,359.12245,0.81292,354.56591,0.50347,358.42359,0.28551,312.06839
36,Gen2W-1,0.99944,5.30047,0.35639,352.52431,0.05645,121.21005,0.32848,352.61989
37,Gen2W-11,0.99944,5.22766,0.33757,351.02424,0.05313,119.50166,0.33308,350.44365
38,Gen2W-12,0.99945,4.85749,0.39195,352.99438,0.04766,98.47034,0.32662,348.63302
39,Gen2W-21,0.99944,5.07524,0.38378,353.64273,0.059,121.34278,0.33335,349.58577
40,Gen2W-24,0.99933,4.3638,0.39564,352.7462,0.0675,108.39429,0.33393,348.51176
41,Gen2W-25,0.99849,4.65633,0.34514,349.87158,0.04815,99.23133,0.32683,349.37533
42,Gen2W-5,0.99944,5.19041,0.34973,352.07313,0.06202,116.32631,0.34163,351.91887
43,Gen2W-6,0.99822,4.626,0.36508,350.83624,0.04625,84.33346,0.32698,349.07031
44,Gen3D-10,0.99723,5.21419,0.98794,4.72925,0.96599,352.34633,0.97102,242.54081
45,Gen3D-13,1.00098,5.46362,0.9928,5.04304,0.97286,352.72479,0.98301,242.76204
46,Gen3D-15,0.99715,5.47699,0.98588,4.8905,0.96245,352.42273,0.96764,242.76976
47,Gen3D-17,0.99349,4.7628,0.98458,4.29193,0.96283,351.90437,0.96966,242.0617
48,Gen3D-20,1.00126,6.34186,0.99378,5.97991,0.97488,353.76813,0.98712,243.68817
49,Gen3D-23,0.99638,5.41177,0.98519,4.82911,0.96153,352.36956,0.96705,242.69815
50,Gen3D-25,0.99478,5.48591,0.98206,4.8227,0.95638,352.30708,0.96333,242.72193
51,Gen3D-26,0.99784,5.56485,0.98669,4.98603,0.96327,352.53385,0.9699,242.85169
52,Gen3D-29,0.99563,5.62378,0.98267,4.95079,0.95683,352.43462,0.96444,242.85555
53,Gen3D-30,0.98896,5.10097,0.9746,4.34328,0.94612,351.74698,0.95147,242.27831
54,Gen3D-31,0.99536,5.29518,0.98417,4.7102,0.96034,352.24251,0.9659,242.57496
55,Gen3D-32,0.99369,5.15668,0.98226,4.55477,0.95791,352.06515,0.96369,242.42018
56,Gen3D-4,0.99982,5.75322,0.98893,5.19042,0.96544,352.75106,0.97054,243.06448
57,Gen3D-5,0.99832,5.59331,0.98742,5.02687,0.96398,352.57989,0.97017,242.88959
58,Gen3L-10,0.99156,6.37629,0.98063,5.84264,0.9564,353.52969,0.95869,243.91583
59,Gen3L-18,0.99793,6.99725,0.98706,6.47847,0.96358,354.20692,0.9656,244.58255
60,Gen3L-2,0.99472,6.78569,0.98233,6.18938,0.95728,353.84743,0.96067,244.2895
61,Gen3L-20,0.99962,7.43279,0.98883,6.92482,0.96598,354.68213,0.96785,245.05068
62,Gen3L-21,0.99962,7.80925,0.98898,7.31523,0.96699,355.10145,0.96884,245.46227
63,Gen3L-22,0.99962,7.89976,0.98903,7.40989,0.96717,355.20406,0.96895,245.56208
64,Gen3L-26-1,0.99565,355.64869,0.98938,355.08604,0.96494,340.39739,0.96893,231.71909
65,Gen3L-27,0.99415,353.81379,0.98821,353.20254,0.96036,338.09285,0.96151,229.58489
66,Gen3L-29,0.99961,356.00317,0.9944,355.49974,0.9701,340.47305,0.96776,232.05392
67,Gen3L-3,0.99691,6.99597,0.98522,6.43783,0.96127,354.13549,0.96414,244.5456
