,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9993,358.89716,0.99931,358.81967,0.99924,358.89942
1,Gen1A-10,0.99974,349.65935,0.99832,349.36721,0.98683,348.85999,1.00069,349.45958
2,Gen1A-11,1.0,349.68644,0.99864,349.40722,0.98763,348.87697,1.00085,349.48739
3,Gen1A-2,1.0,357.97005,0.9992,357.92401,0.99837,357.82006,0.9995,357.93269
4,Gen1A-3,1.0,359.33597,0.99935,359.31992,0.99962,359.26209,0.99915,359.31947
5,Gen1A-4,1.0,49.99998,0.99946,49.9945,1.00053,49.95207,0.99918,49.92844
6,Gen1A-5,1.0,349.94507,0.99856,349.64583,0.98762,349.11323,1.00097,349.757
7,Gen1A-6,0.99873,349.07845,0.99734,348.78602,0.98547,348.25349,0.9997,348.87843
8,Gen1A-7,1.0,359.47023,0.99935,359.45385,0.9992,359.38497,0.99859,359.45347
9,Gen1A-8,0.99758,353.21166,0.99655,353.09264,0.99125,352.85613,0.99749,353.11167
10,Gen1A-9,0.99611,354.01638,0.9951,353.90879,0.99052,353.69492,0.99592,353.92752
11,Gen1B-1,1.00984,10.37858,1.00885,10.40528,1.00835,13.18034,1.00795,9.12114
12,Gen1B-11,0.99999,7.02756,0.99892,7.02027,0.99609,9.18081,0.99887,5.96943
13,Gen1B-12,0.99778,6.4718,0.99666,6.45837,0.99294,8.60896,0.99687,5.41741
14,Gen1B-13,1.00873,9.93964,1.00765,9.96482,1.00686,12.80368,1.0068,8.66344
15,Gen1B-14,1.01203,10.20758,1.01085,10.23343,1.00965,13.18587,1.00999,8.89735
16,Gen1B-2,1.0082,9.40245,1.00725,9.42331,1.00644,12.01885,1.00632,8.20201
17,Gen1B-3,1.01278,14.30337,1.01202,14.34977,1.01283,17.34009,1.01074,12.97007
18,Gen1B-3-1,1.01278,14.30337,1.01202,14.34977,1.01283,17.34009,1.01074,12.97007
19,Gen1B-4,1.00976,10.24269,1.00873,10.26923,1.00817,13.07852,1.00784,8.97497
20,Gen1B-4-1,1.01738,9.32605,1.01639,9.34648,1.01543,11.97146,1.01554,8.11647
21,Gen1B-5,1.00709,9.03109,1.00581,9.05059,1.00415,11.99784,1.00515,7.72428
22,Gen1B-6,1.00616,8.66382,1.0048,8.6806,1.00264,11.65855,1.00409,7.34904
23,Gen1B-6-1,1.0065,8.94898,1.00518,8.96797,1.00345,11.95214,1.00461,7.63077
24,Gen1B-7,1.01203,10.20757,1.01085,10.23342,1.00965,13.18586,1.01,8.89735
25,Gen2E-17,1.00083,358.47508,0.89872,356.28728,0.82595,342.26739,1.06633,241.60001
26,Gen2E-18,0.99988,358.55603,0.9162,356.84172,0.84195,341.84119,1.05978,241.9356
27,Gen2E-2,0.99958,358.89852,0.92297,357.42979,0.85441,342.01789,1.05541,242.64978
28,Gen2E-30,0.99954,358.06397,0.89936,355.84969,0.82399,341.88264,1.0641,241.22894
29,Gen2E-33,0.99956,357.34113,0.90704,355.23581,0.82768,340.74114,1.06118,240.73061
30,Gen2E-34,0.9996,358.89498,0.92273,357.42115,0.85556,342.00188,1.05668,242.6122
31,Gen2E-35,0.99738,357.34425,0.91288,355.48746,0.83322,340.39711,1.05689,240.90752
32,Gen2E-36,0.99783,357.35576,0.90923,355.37275,0.82884,340.55202,1.05927,240.77119
33,Gen2E-37,0.99961,357.77141,0.9327,356.3467,0.86211,340.62098,1.04685,242.04214
34,Gen2E-5,0.99573,359.39226,0.88007,357.38334,0.8139,342.77002,1.05845,242.50105
35,Gen2E-7,0.99957,359.12245,0.9215,357.65228,0.85014,342.23809,1.05559,242.6308
36,Gen2W-1,0.99944,5.30047,0.72896,359.80419,0.75853,357.89418,1.09738,246.3376
37,Gen2W-11,0.99944,5.22766,0.72224,359.47205,0.75828,357.79805,1.09767,246.27995
38,Gen2W-12,0.99945,4.85749,0.73915,359.49278,0.7593,356.91585,1.09686,246.00662
39,Gen2W-21,0.99944,5.07524,0.72702,359.40711,0.75696,357.87416,1.10003,246.12437
40,Gen2W-24,0.99933,4.3638,0.73221,358.61509,0.7591,356.826,1.10109,245.52057
41,Gen2W-25,0.99849,4.65633,0.71131,358.3298,0.75784,356.73959,1.09538,245.82975
42,Gen2W-5,0.99944,5.19041,0.72695,359.6642,0.76241,357.51526,1.09406,246.28357
43,Gen2W-6,0.99822,4.626,0.7313,359.00848,0.75967,356.34374,1.09298,245.8513
44,Gen3D-10,0.99723,5.21419,0.99415,4.92339,0.97548,353.31571,0.98023,262.84794
45,Gen3D-13,1.00098,5.46362,0.99831,5.20451,0.9813,353.64796,0.98788,263.10204
46,Gen3D-15,0.99715,5.47699,0.99337,5.13368,0.97366,353.43322,0.98061,263.02608
47,Gen3D-17,0.99349,4.7628,0.99055,4.47981,0.97211,352.86647,0.97798,262.38368
48,Gen3D-20,1.00126,6.34186,0.99881,6.11398,0.98251,354.64727,0.98857,264.05499
49,Gen3D-23,0.99638,5.41177,0.99264,5.07068,0.97277,353.37578,0.98002,262.9599
50,Gen3D-25,0.99478,5.48591,0.99053,5.10376,0.96923,353.33832,0.97945,262.95167
51,Gen3D-26,0.99784,5.56485,0.99412,5.22537,0.97443,353.53459,0.98205,263.11296
52,Gen3D-29,0.99563,5.62378,0.9913,5.23631,0.96989,353.46577,0.98065,263.07842
53,Gen3D-30,0.98896,5.10097,0.98416,4.6721,0.96085,352.82075,0.97324,262.48333
54,Gen3D-31,0.99536,5.29517,0.99162,4.9532,0.97162,353.25133,0.97903,262.83859
55,Gen3D-32,0.99369,5.15668,0.98987,4.80644,0.96951,353.08242,0.97757,262.68053
56,Gen3D-4,0.99982,5.75322,0.99617,5.42176,0.97634,353.75155,0.98254,263.32924
57,Gen3D-5,0.99832,5.59331,0.99468,5.26022,0.97492,353.57939,0.98194,263.15627
58,Gen3L-10,0.99156,6.37629,0.98774,6.06192,0.96783,354.51965,0.97271,263.98842
59,Gen3L-18,0.99793,6.99725,0.99412,6.68911,0.97472,355.18677,0.9788,264.64145
60,Gen3L-2,0.99472,6.78569,0.99039,6.43888,0.97002,354.84582,0.97715,264.33431
61,Gen3L-20,0.99962,7.43278,0.99584,7.1292,0.97689,355.65517,0.98043,265.10004
62,Gen3L-21,0.99962,7.80925,0.99589,7.51183,0.97758,356.06853,0.98067,265.50268
63,Gen3L-22,0.99962,7.89976,0.9959,7.60425,0.97767,356.1696,0.98062,265.60058
64,Gen3L-26-1,0.99565,355.64869,0.99228,355.36368,0.97349,342.69637,0.98044,253.41165
65,Gen3L-27,0.99415,353.81379,0.99049,353.51481,0.96916,340.58228,0.97796,251.54424
66,Gen3L-29,0.99961,356.00317,0.9964,355.74981,0.97761,342.99879,0.98139,253.90322
67,Gen3L-3,0.99691,6.99597,0.99282,6.66787,0.97318,355.12296,0.97882,264.59275
68,Gen3L-30,0.99785,355.86609,0.99455,355.58712,0.97591,342.94103,0.98198,253.64806
69,Gen3L-31,0.99985,13.02897,0.99596,12.76347,0.99004,2.08029,0.99361,270.90143
70,Gen3L-32,0.99745,9.51904,0.993,9.18876,0.98324,357.87282,0.99002,267.1815
71,Gen3L-33,0.99982,344.48599,0.98967,343.6494,0.95176,328.73743,0.99407,241.13489
72,Gen3L-34,1.00519,344.31499,0.98961,342.85326,0.95091,327.48731,0.99849,241.05224
73,Gen3L-35,1.00017,344.35753,0.99157,343.5961,0.95799,328.617,0.99295,241.48771
74,Gen3L-36,1.00967,350.7457,1.00446,350.36525,0.99095,335.8575,1.00555,248.36458
75,Gen3L-37,0.9999,358.11844,0.99658,357.82419,0.98173,345.49789,0.98946,255.83506
76,Gen3L-38,1.01988,348.04173,1.01439,347.60282,1.00109,332.97102,1.01527,245.48616
77,Gen3L-38-1,0.98956,344.33005,0.98255,343.71957,0.95031,328.95113,0.98196,241.47766
78,Gen3L-39,0.99124,6.30313,0.9872,5.97274,0.96692,354.39516,0.97318,263.87685
79,Gen3L-40,0.9912,353.17789,0.98746,352.87322,0.96541,339.85637,0.97508,250.89395
80,Gen3L-41,0.99411,358.3133,0.9909,358.02589,0.97752,345.72855,0.98476,256.04739
81,Gen3L-42,0.99075,337.41959,0.98215,336.43299,0.94253,320.45094,0.98366,234.07373
82,Gen3L-49,0.99968,338.49818,0.99154,337.5977,0.95576,321.68481,0.99152,235.16493
83,Gen3L-57,0.99252,344.31218,0.98648,343.79594,0.95485,328.89727,0.98539,241.6227
84,Gen3L-58,0.99545,345.64471,0.98922,345.13602,0.95825,330.28574,0.98837,242.98806
85,Gen3L-59,0.99252,344.31218,0.98648,343.79594,0.95485,328.89727,0.98539,241.6227
86,Gen3L-6,0.99138,6.30404,0.98665,5.92389,0.96512,354.24175,0.97483,263.7669
87,Gen3L-60,0.99252,344.31218,0.98648,343.79594,0.95485,328.89727,0.98539,241.6227
88,Gen3L-61,0.99035,344.19758,0.98366,343.61138,0.9527,328.78599,0.98312,241.40212
89,Gen3L-62,0.99035,344.19758,0.98366,343.61138,0.9527,328.78599,0.98312,241.40212
90,Gen3L-63,0.99825,346.29287,0.9916,345.75998,0.9606,330.9148,0.99117,243.63503
91,Gen3L-64,0.99825,346.29287,0.9916,345.75998,0.9606,330.9148,0.99117,243.63503
92,Gen3L-65,0.99268,344.38733,0.98415,343.6259,0.95082,328.64679,0.98552,241.5175
93,Gen3L-66,0.99268,344.38733,0.98415,343.6259,0.95082,328.64679,0.98552,241.5175
94,Gen3L-67,0.99903,337.8537,0.9906,336.92587,0.95134,321.01115,0.99191,234.47191
95,Gen3L-68,0.99903,337.8537,0.9906,336.92587,0.95134,321.01115,0.99191,234.47191
96,Gen3L-7,0.99145,6.36087,0.9868,5.98695,0.96548,354.31925,0.97481,263.83754
97,Gen3L-8,0.99168,6.55358,0.98709,6.18496,0.96602,354.53452,0.97496,264.04482
98,LCC1受端,0.99956,349.8432,0.99799,349.49956,0.9857,348.93071,1.00045,349.65579
99,LCC1送端,0.99235,0.22174,0.88903,0.18969,0.80913,339.99494,1.04076,243.30525
100,LCC4受端,0.98717,5.31753,0.98163,4.82877,0.95636,352.89641,0.9715,262.60921
101,LCC4送端,0.99959,6.1992,0.91224,9.11588,0.81632,339.71242,1.03028,248.91345
102,LCC5受端,0.99765,344.36769,0.98212,342.89757,0.94371,327.52989,0.99099,241.10571
103,LCC5送端,0.99024,2.82864,0.72058,356.64647,0.74691,355.10865,1.08634,244.2632
104,LCC6受端,0.99987,346.89128,0.99347,346.39442,0.96296,331.58484,0.99281,244.26945
105,LCC6送端,1.00606,8.59365,1.00468,8.60989,1.00245,11.59006,1.00397,7.27824
106,LCC7受端,0.9864,5.2673,0.98046,4.78174,0.95503,352.84431,0.9709,262.49457
