,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99949,358.89998,0.99906,358.82897,0.99923,358.90271
1,Gen1A-10,0.99974,349.65935,0.99885,349.40225,0.98656,348.91637,1.00033,349.46648
2,Gen1A-11,1.0,349.68644,0.99915,349.44074,0.98735,348.93192,1.00052,349.49366
3,Gen1A-2,1.0,357.97005,0.99941,357.92917,0.99812,357.83302,0.99944,357.9364
4,Gen1A-3,1.0,359.33597,0.99952,359.32168,0.99938,359.26907,0.99917,359.32235
5,Gen1A-4,1.0,49.99998,0.9996,49.99519,1.0003,49.95715,0.99922,49.93772
6,Gen1A-5,1.0,349.94507,0.9991,349.68165,0.98733,349.17275,1.00058,349.76383
7,Gen1A-6,0.99873,349.07845,0.99787,348.82126,0.9852,348.3108,0.99934,348.8848
8,Gen1A-7,1.0,359.47023,0.99952,359.45562,0.99897,359.39306,0.9987,359.45623
9,Gen1A-8,0.99758,353.21166,0.99686,353.10658,0.99102,352.88218,0.99734,353.11696
10,Gen1A-9,0.99611,354.01638,0.9954,353.9213,0.99028,353.71906,0.99579,353.93253
11,Gen1B-1,1.00984,10.37858,1.00901,10.40258,1.00779,12.96294,1.00783,9.20788
12,Gen1B-11,0.99999,7.02756,0.99912,7.02078,0.99587,9.00834,0.99863,6.04459
13,Gen1B-12,0.99778,6.4718,0.99687,6.45955,0.99274,8.43872,0.99663,5.49143
14,Gen1B-13,1.00873,9.93964,1.00781,9.96244,1.00616,12.58404,1.00668,8.74902
15,Gen1B-14,1.01203,10.20758,1.01103,10.23114,1.00881,12.96039,1.00987,8.98376
16,Gen1B-2,1.0082,9.40245,1.00741,9.42108,1.00601,11.81277,1.00618,8.28624
17,Gen1B-3,1.01278,14.30337,1.01213,14.3449,1.01239,17.10031,1.01064,13.06924
18,Gen1B-3-1,1.01278,14.30337,1.01213,14.3449,1.01239,17.10031,1.01064,13.06924
19,Gen1B-4,1.00976,10.24269,1.00889,10.26662,1.00755,12.85966,1.00772,9.06135
20,Gen1B-4-1,1.01738,9.32605,1.01656,9.34433,1.01496,11.76406,1.0154,8.20065
21,Gen1B-5,1.00709,9.03109,1.006,9.04913,1.00318,11.77539,1.00503,7.8069
22,Gen1B-6,1.00616,8.66382,1.00499,8.67954,1.00158,11.43544,1.00396,7.43053
23,Gen1B-6-1,1.0065,8.94898,1.00537,8.96663,1.00243,11.72808,1.0045,7.71299
24,Gen1B-7,1.01203,10.20757,1.01103,10.23113,1.00881,12.96038,1.00987,8.98376
25,Gen2E-17,1.00083,358.47508,0.91195,355.06798,0.85581,316.30008,1.03775,179.29978
26,Gen2E-18,0.99988,358.55603,0.92676,355.81502,0.86569,316.83137,1.03247,179.67533
27,Gen2E-2,0.99958,358.89852,0.9325,356.46498,0.87324,317.93878,1.03042,180.40071
28,Gen2E-30,0.99954,358.06397,0.91251,354.66942,0.85406,315.95778,1.03646,178.90954
29,Gen2E-33,0.99956,357.34113,0.91919,354.14195,0.85543,315.32938,1.03444,178.39755
30,Gen2E-34,0.9996,358.89498,0.93229,356.4539,0.87458,317.91218,1.03209,180.37025
31,Gen2E-35,0.99738,357.34425,0.92378,354.46201,0.85752,315.53215,1.03087,178.59359
32,Gen2E-36,0.99783,357.35576,0.92073,354.3105,0.85531,315.30626,1.03242,178.45329
33,Gen2E-37,0.99961,357.77141,0.94118,355.52762,0.87735,317.44995,1.02329,179.72991
34,Gen2E-5,0.99573,359.39226,0.89481,355.84437,0.8447,316.53296,1.03194,180.19812
35,Gen2E-7,0.99957,359.12245,0.93119,356.66803,0.87124,317.72711,1.03009,180.39729
36,Gen2W-1,0.99944,5.30047,0.75588,356.04841,0.81232,324.08992,1.06211,183.94687
37,Gen2W-11,0.99944,5.22766,0.74891,355.5384,0.81223,324.04362,1.06231,183.88946
38,Gen2W-12,0.99945,4.85749,0.76878,356.10268,0.81304,323.53251,1.06148,183.61757
39,Gen2W-21,0.99944,5.07524,0.76355,356.14388,0.81159,324.02154,1.0634,183.72807
40,Gen2W-24,0.99933,4.3638,0.76802,355.43745,0.8128,323.11799,1.06285,183.10764
41,Gen2W-25,0.99849,4.65633,0.74902,354.77958,0.81164,323.29471,1.06005,183.42706
42,Gen2W-5,0.99944,5.19041,0.75379,355.85269,0.81528,323.82736,1.05958,183.88371
43,Gen2W-6,0.99822,4.626,0.75879,355.33512,0.81293,323.14389,1.05842,183.45373
44,Gen3D-10,0.99723,5.21419,0.99465,4.92314,0.9671,349.39878,0.98076,199.25132
45,Gen3D-13,1.00098,5.46362,0.99874,5.20316,0.97347,349.7872,0.98954,199.49313
46,Gen3D-15,0.99715,5.47699,0.994,5.13486,0.96487,349.41796,0.98025,199.45565
47,Gen3D-17,0.99349,4.7628,0.99103,4.47945,0.96394,348.95574,0.97886,198.7852
48,Gen3D-20,1.00126,6.34186,0.99919,6.11162,0.97504,350.84518,0.99102,200.4312
49,Gen3D-23,0.99638,5.41177,0.99326,5.07182,0.96397,349.36316,0.97998,199.38512
50,Gen3D-25,0.99478,5.48591,0.99124,5.10608,0.96004,349.24081,0.97959,199.38916
51,Gen3D-26,0.99784,5.56485,0.99473,5.22642,0.96569,349.52192,0.98224,199.53857
52,Gen3D-29,0.99563,5.62378,0.99203,5.23871,0.96066,349.35712,0.98089,199.5175
53,Gen3D-30,0.98896,5.10097,0.98498,4.67595,0.95113,348.63551,0.97307,198.93129
54,Gen3D-31,0.99536,5.29517,0.99224,4.95442,0.96282,349.23434,0.97902,199.26417
55,Gen3D-32,0.99369,5.15668,0.9905,4.80797,0.96064,349.04528,0.97756,199.10936
56,Gen3D-4,0.99982,5.75322,0.99677,5.42252,0.96745,349.75546,0.98271,199.74966
57,Gen3D-5,0.99832,5.59331,0.99528,5.26109,0.96614,349.57612,0.98224,199.57867
58,Gen3L-10,0.99156,6.37629,0.98833,6.05813,0.95848,350.57081,0.97222,200.4305
59,Gen3L-18,0.99793,6.99725,0.99471,6.68495,0.9654,351.26515,0.97818,201.08513
60,Gen3L-2,0.99472,6.78569,0.99107,6.43529,0.96044,350.83379,0.97643,200.78708
61,Gen3L-20,0.99962,7.43278,0.99642,7.12478,0.96763,351.75399,0.97966,201.54575
62,Gen3L-21,0.99962,7.80925,0.99645,7.50715,0.96847,352.19443,0.9796,201.95349
63,Gen3L-22,0.99962,7.89976,0.99647,7.59949,0.96858,352.30239,0.97953,202.05163
64,Gen3L-26-1,0.99565,355.64869,0.99276,355.36198,0.96692,339.19937,0.98073,189.73569
65,Gen3L-27,0.99415,353.81379,0.99099,353.51355,0.96242,337.08904,0.97765,187.8621
66,Gen3L-29,0.99961,356.00317,0.99682,355.74665,0.97111,339.6838,0.97999,190.24734
67,Gen3L-3,0.99691,6.99597,0.99345,6.66394,0.96378,351.15839,0.97798,201.04399
68,Gen3L-30,0.99785,355.86609,0.99502,355.5852,0.96932,339.46008,0.98224,189.96999
69,Gen3L-31,0.99985,13.02897,0.99653,12.75617,0.98225,358.57171,0.99186,207.42686
70,Gen3L-32,0.99745,9.51904,0.99368,9.18365,0.9748,354.04869,0.99041,203.63413
71,Gen3L-33,0.99982,344.48599,0.99126,343.65841,0.94638,324.01812,0.99205,177.46929
72,Gen3L-34,1.00519,344.31499,0.99201,342.93322,0.94501,322.99558,0.99644,177.36466
73,Gen3L-35,1.00017,344.35753,0.99286,343.62225,0.95186,324.54685,0.99185,177.75576
74,Gen3L-36,1.00967,350.7457,1.00518,350.36616,0.98574,332.41646,1.00543,184.53282
75,Gen3L-37,0.9999,358.11844,0.99709,357.82265,0.97544,341.91316,0.99091,192.17693
76,Gen3L-38,1.01988,348.04173,1.01516,347.60798,0.9961,329.35536,1.01541,181.67082
77,Gen3L-38-1,0.98956,344.33005,0.98359,343.73152,0.94428,324.88754,0.98097,177.74924
78,Gen3L-39,0.99124,6.30313,0.98782,5.96918,0.95749,350.4119,0.97258,200.32472
79,Gen3L-40,0.9912,353.17789,0.98796,352.87218,0.95867,336.36373,0.97453,187.21235
80,Gen3L-41,0.99411,358.3133,0.99139,358.02414,0.97146,342.17128,0.9865,192.3848
81,Gen3L-42,0.99075,337.41959,0.98353,336.47851,0.93723,315.84288,0.98129,170.35495
