,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99921,358.89647,0.9992,358.80724,0.99876,358.79068
1,Gen1A-10,0.99974,349.65935,0.99804,349.35761,0.9863,348.76091,1.00262,348.69183
2,Gen1A-11,1.0,349.68644,0.99837,349.39803,0.98713,348.77829,1.0028,348.71982
3,Gen1A-2,1.0,357.97005,0.99909,357.92272,0.99821,357.80095,0.9991,357.76992
4,Gen1A-3,1.0,359.33597,0.99927,359.3195,0.99952,359.25338,0.99863,359.24193
5,Gen1A-4,1.0,49.99998,0.99939,49.99413,1.00047,49.9479,0.99865,49.91283
6,Gen1A-5,1.0,349.94507,0.99827,349.63609,0.98714,349.01119,1.00282,349.00747
7,Gen1A-6,0.99873,349.07845,0.99706,348.77625,0.98495,348.15198,1.00167,348.1061
8,Gen1A-7,1.0,359.47023,0.99927,359.45344,0.99908,359.37516,0.99802,359.36485
9,Gen1A-8,0.99758,353.21166,0.99638,353.08884,0.9909,352.81042,0.99759,352.725
10,Gen1A-9,0.99611,354.01638,0.99494,353.90542,0.9902,353.65347,0.99588,353.58018
11,Gen1B-1,1.00984,10.37858,1.00882,10.4069,1.00577,13.48701,1.00928,6.2561
12,Gen1B-11,0.99999,7.02756,0.99885,7.02097,0.99434,9.39558,1.00123,3.51363
13,Gen1B-12,0.99778,6.4718,0.99658,6.45895,0.991,8.82268,0.99948,2.9723
14,Gen1B-13,1.00873,9.93964,1.00762,9.96649,1.00371,13.12297,1.00827,5.76279
15,Gen1B-14,1.01203,10.20758,1.01083,10.2352,1.00583,13.52644,1.01146,5.92623
16,Gen1B-2,1.0082,9.40245,1.00721,9.42472,1.00429,12.2958,1.00774,5.45365
17,Gen1B-3,1.01278,14.30337,1.01201,14.35167,1.01105,17.67232,1.01092,9.93997
18,Gen1B-3-1,1.01278,14.30337,1.01201,14.35167,1.01105,17.67232,1.01092,9.93997
19,Gen1B-4,1.00976,10.24269,1.0087,10.27088,1.00535,13.3917,1.00921,6.08993
20,Gen1B-4-1,1.01738,9.32605,1.01635,9.3479,1.01309,12.25382,1.01704,5.35064
21,Gen1B-5,1.00709,9.03109,1.00578,9.05231,0.99976,12.33919,1.00702,4.76641
22,Gen1B-6,1.00616,8.66382,1.00477,8.68234,0.99776,12.00581,1.00603,4.37635
23,Gen1B-6-1,1.0065,8.94898,1.00516,8.96973,0.99883,12.30023,1.0066,4.65119
24,Gen1B-7,1.01203,10.20757,1.01083,10.23519,1.00583,13.52644,1.01146,5.92622
25,Gen2E-17,1.00083,358.47508,0.89491,352.4026,0.78851,280.0222,1.09165,100.24429
26,Gen2E-18,0.99988,358.55603,0.91215,353.68032,0.79492,281.70274,1.08753,100.76476
27,Gen2E-2,0.99958,358.89852,0.91879,354.55123,0.79681,284.06609,1.08724,101.58334
28,Gen2E-30,0.99954,358.06397,0.89593,352.0351,0.7863,279.67827,1.09112,99.87876
29,Gen2E-33,0.99956,357.34113,0.9038,351.7006,0.78468,279.48279,1.08953,99.4786
30,Gen2E-34,0.9996,358.89498,0.91851,354.53387,0.79825,284.03254,1.09041,101.57592
31,Gen2E-35,0.99738,357.34425,0.90937,352.26237,0.784,280.34042,1.08638,99.7573
32,Gen2E-36,0.99783,357.35576,0.90579,351.98734,0.78415,279.64579,1.08746,99.56659
33,Gen2E-37,0.99961,357.77141,0.92932,353.83081,0.79551,284.39454,1.08004,101.08831
34,Gen2E-5,0.99573,359.39226,0.87588,352.89982,0.78013,280.19318,1.08358,100.98928
35,Gen2E-7,0.99957,359.12245,0.91729,354.72473,0.79842,283.36386,1.08643,101.56803
36,Gen2W-1,0.99944,5.30047,0.72795,348.22752,0.76353,281.03138,1.10247,103.55646
37,Gen2W-11,0.99944,5.22766,0.72253,347.50174,0.7634,281.0362,1.10273,103.51895
38,Gen2W-12,0.99945,4.85749,0.73755,348.42143,0.76357,280.79043,1.10253,103.32048
39,Gen2W-21,0.99944,5.07524,0.72572,347.62882,0.76275,280.93408,1.10389,103.38754
40,Gen2W-24,0.99933,4.3638,0.73104,347.09927,0.76383,279.98566,1.10329,102.82569
41,Gen2W-25,0.99849,4.65633,0.71403,345.64187,0.7621,280.45588,1.10102,103.11618
42,Gen2W-5,0.99944,5.19041,0.72662,348.01128,0.76619,280.80292,1.10002,103.48501
43,Gen2W-6,0.99822,4.626,0.73142,347.5721,0.76306,280.51237,1.09967,103.15612
44,Gen3D-10,0.99723,5.21419,0.99351,4.8362,0.9466,343.09285,0.99375,122.04927
45,Gen3D-13,1.00098,5.46362,0.99774,5.12778,0.95429,343.55508,1.00373,122.3197
46,Gen3D-15,0.99715,5.47699,0.99262,5.02884,0.94241,343.00391,0.99322,122.20744
47,Gen3D-17,0.99349,4.7628,0.98994,4.39522,0.94373,342.65169,0.99234,121.59964
48,Gen3D-20,1.00126,6.34186,0.99828,6.0455,0.95693,344.6929,1.0061,123.2845
49,Gen3D-23,0.99638,5.41177,0.99189,4.96647,0.94149,342.95234,0.99314,122.13931
50,Gen3D-25,0.99478,5.48591,0.98969,4.98538,0.93574,342.73842,0.99348,122.10447
51,Gen3D-26,0.99784,5.56485,0.99337,5.12154,0.94332,343.11583,0.99577,122.29012
52,Gen3D-29,0.99563,5.62378,0.99045,5.11599,0.93613,342.84631,0.99503,122.22498
53,Gen3D-30,0.98896,5.10097,0.98322,4.5381,0.92467,342.02098,0.98671,121.61725
54,Gen3D-31,0.99536,5.29517,0.99087,4.84871,0.94028,342.81663,0.99224,122.01843
55,Gen3D-32,0.99369,5.15668,0.98911,4.69916,0.93772,342.60265,0.99093,121.85721
56,Gen3D-4,0.99982,5.75322,0.99544,5.32081,0.94528,343.37091,0.99591,122.49539
57,Gen3D-5,0.99832,5.59331,0.99395,5.15863,0.94396,343.18176,0.99575,122.32856
58,Gen3L-10,0.99156,6.37629,0.987,5.95961,0.93568,344.2623,0.98442,123.09867
59,Gen3L-18,0.99793,6.99725,0.99338,6.58891,0.94292,344.99727,0.99012,123.74903
60,Gen3L-2,0.99472,6.78569,0.98956,6.32415,0.93624,344.4629,0.9889,123.43363
61,Gen3L-20,0.99962,7.43278,0.9951,7.03056,0.94545,345.51541,0.99138,124.20762
62,Gen3L-21,0.99962,7.80925,0.99515,7.41536,0.94671,345.98951,0.99107,124.61797
63,Gen3L-22,0.99962,7.89976,0.99517,7.50845,0.9469,346.10632,0.99095,124.71582
64,Gen3L-26-1,0.99565,355.64869,0.99202,355.29728,0.94784,332.72578,0.99136,112.03466
65,Gen3L-27,0.99415,353.81379,0.99028,353.45015,0.94202,330.51594,0.98796,110.09501
66,Gen3L-29,0.99961,356.00317,0.9962,355.69677,0.9526,333.34713,0.98822,112.45089
67,Gen3L-3,0.99691,6.99597,0.99203,6.56011,0.94049,344.84314,0.99012,123.69992
68,Gen3L-30,0.99785,355.86609,0.99429,355.52239,0.95044,333.00998,0.99263,112.26687
69,Gen3L-31,0.99985,13.02897,0.99514,12.67513,0.96682,352.86357,0.9988,130.13622
70,Gen3L-32,0.99745,9.51904,0.99211,9.07858,0.95573,347.90205,1.00361,126.17477
71,Gen3L-33,0.99982,344.48599,0.9898,343.45682,0.91012,315.25557,1.00949,99.57639
72,Gen3L-34,1.00519,344.31499,0.98979,342.67762,0.90991,314.09752,1.01477,99.46753
73,Gen3L-35,1.00017,344.35753,0.99161,343.48039,0.92194,316.51302,1.00796,99.74624
74,Gen3L-36,1.00967,350.7457,1.00439,350.29841,0.96628,325.41588,1.02192,105.95289
75,Gen3L-37,0.9999,358.11844,0.99622,357.74588,0.95749,335.49111,1.00344,114.58702
76,Gen3L-38,1.01988,348.04173,1.01432,347.52612,0.97648,322.0546,1.03232,103.27243
77,Gen3L-38-1,0.98956,344.33005,0.98255,343.60669,0.91528,316.97577,0.9964,99.75966
78,Gen3L-39,0.99124,6.30313,0.98641,5.86439,0.93395,344.06347,0.98495,122.98706
79,Gen3L-40,0.9912,353.17789,0.98725,352.80877,0.93788,329.75632,0.98471,109.4271
80,Gen3L-41,0.99411,358.3133,0.99054,357.94978,0.95443,335.77821,0.99919,114.7937
81,Gen3L-42,0.99075,337.41959,0.98237,336.29427,0.90505,306.69971,1.00269,92.64682
82,Gen3L-49,0.99968,338.49818,0.99173,337.46211,0.91929,308.04325,1.01292,93.69593
83,Gen3L-57,0.99252,344.31218,0.98649,343.70633,0.92152,317.31519,0.99981,99.79991
84,Gen3L-58,0.99545,345.64471,0.98922,345.04655,0.9249,318.81033,1.00276,101.12608
85,Gen3L-59,0.99252,344.31218,0.98649,343.70633,0.92152,317.31519,0.99981,99.79991
86,Gen3L-6,0.99138,6.30404,0.98575,5.79687,0.92956,343.67146,0.98725,122.85935
87,Gen3L-60,0.99252,344.31218,0.98649,343.70633,0.92152,317.31519,0.99981,99.79991
