,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99892,358.89093,0.99958,358.80994,0.99909,358.86946
1,Gen1A-10,0.99974,349.65935,0.99725,349.28855,0.98703,348.80387,1.00128,349.27317
2,Gen1A-11,1.0,349.68644,0.99761,349.33223,0.98784,348.8224,1.00141,349.30149
3,Gen1A-2,1.0,357.97005,0.99875,357.91253,0.99864,357.8068,0.99942,357.8899
4,Gen1A-3,1.0,359.33597,0.99901,359.31608,0.99988,359.25467,0.99898,359.29742
5,Gen1A-4,1.0,49.99998,0.99918,49.99261,1.00078,49.94513,0.99899,49.91355
6,Gen1A-5,1.0,349.94507,0.99747,349.56504,0.98787,349.05251,1.00158,349.57431
7,Gen1A-6,0.99873,349.07845,0.99628,348.70725,0.98568,348.19602,1.00029,348.69139
8,Gen1A-7,1.0,359.47023,0.999,359.45003,0.99943,359.37644,0.99828,359.4288
9,Gen1A-8,0.99758,353.21166,0.9959,353.062,0.99146,352.83033,0.99755,353.01565
10,Gen1A-9,0.99611,354.01638,0.99448,353.88121,0.99073,353.67081,0.99594,353.84088
11,Gen1B-1,1.00984,10.37858,1.00862,10.4147,1.00858,13.5697,1.00781,8.41212
12,Gen1B-11,0.99999,7.02756,0.99855,7.02116,0.99602,9.48623,0.99928,5.35723
13,Gen1B-12,0.99778,6.4718,0.99626,6.45791,0.99281,8.91207,0.99731,4.8084
14,Gen1B-13,1.00873,9.93964,1.00742,9.97422,1.00713,13.20192,1.00661,7.94704
15,Gen1B-14,1.01203,10.20758,1.01062,10.24331,1.00996,13.59991,1.00972,8.16543
16,Gen1B-2,1.0082,9.40245,1.00699,9.4311,1.00659,12.38385,1.00631,7.51946
17,Gen1B-3,1.01278,14.30337,1.01187,14.36307,1.0131,17.75871,1.01044,12.21993
18,Gen1B-3-1,1.01278,14.30337,1.01187,14.36307,1.0131,17.75871,1.01044,12.21993
19,Gen1B-4,1.00976,10.24269,1.0085,10.27876,1.00842,13.47264,1.00767,8.26168
20,Gen1B-4-1,1.01738,9.32605,1.01613,9.35427,1.01559,12.34036,1.01551,7.43025
21,Gen1B-5,1.00709,9.03109,1.00556,9.05943,1.00448,12.41173,1.00487,6.99646
22,Gen1B-6,1.00616,8.66382,1.00454,8.68911,1.00298,12.07719,1.00378,6.61822
23,Gen1B-6-1,1.0065,8.94898,1.00493,8.97686,1.0038,12.37121,1.00432,6.89835
24,Gen1B-7,1.01203,10.20757,1.01062,10.24331,1.00996,13.5999,1.00972,8.16542
25,Gen2E-17,1.00083,358.47508,0.87979,354.94632,0.78697,338.15561,1.08368,227.97898
26,Gen2E-18,0.99988,358.55603,0.90021,355.66461,0.80581,337.64359,1.07777,228.46742
27,Gen2E-2,0.99958,358.89852,0.90806,356.23711,0.82072,337.87367,1.07216,229.41014
28,Gen2E-30,0.99954,358.06397,0.88082,354.6208,0.78482,337.73943,1.0807,227.6148
29,Gen2E-33,0.99956,357.34113,0.8898,354.06972,0.78925,336.50382,1.07725,227.22492
30,Gen2E-34,0.9996,358.89498,0.90776,356.22611,0.8219,337.85531,1.07369,229.36503
