,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99929,358.89695,0.99935,358.82116,0.99923,358.90168
1,Gen1A-10,0.99974,349.65935,0.99827,349.36458,0.98687,348.87341,1.00057,349.47353
2,Gen1A-11,1.0,349.68644,0.99859,349.40471,0.98767,348.89056,1.00073,349.50125
3,Gen1A-2,1.0,357.97005,0.99918,357.92363,0.99841,357.82252,0.99948,357.93592
4,Gen1A-3,1.0,359.33597,0.99934,359.31979,0.99966,359.26307,0.99915,359.32116
5,Gen1A-4,1.0,49.99998,0.99945,49.9944,1.00056,49.95188,0.99918,49.92875
6,Gen1A-5,1.0,349.94507,0.99851,349.64315,0.98767,349.12656,1.00085,349.7706
7,Gen1A-6,0.99873,349.07845,0.99729,348.78336,0.98551,348.26711,0.99957,348.89236
8,Gen1A-7,1.0,359.47023,0.99934,359.45372,0.99923,359.38608,0.99858,359.4554
9,Gen1A-8,0.99758,353.21166,0.99652,353.09158,0.99129,352.86242,0.99744,353.11895
10,Gen1A-9,0.99611,354.01638,0.99507,353.90784,0.99056,353.70056,0.99588,353.9341
11,Gen1B-1,1.00984,10.37858,1.00884,10.40548,1.00834,13.19714,1.00782,9.18687
12,Gen1B-11,0.99999,7.02756,0.9989,7.02025,0.9961,9.19738,0.99873,6.02596
13,Gen1B-12,0.99778,6.4718,0.99664,6.4583,0.99295,8.62543,0.99673,5.47345
14,Gen1B-13,1.00873,9.93964,1.00764,9.965,1.00685,12.82019,1.00666,8.72933
15,Gen1B-14,1.01203,10.20758,1.01084,10.2336,1.00963,13.20206,1.00984,8.96444
16,Gen1B-2,1.0082,9.40245,1.00724,9.42348,1.00645,12.03574,1.0062,8.26532
17,Gen1B-3,1.01278,14.30337,1.01201,14.35013,1.01282,17.35771,1.01065,13.04154
18,Gen1B-3-1,1.01278,14.30337,1.01201,14.35013,1.01282,17.35771,1.01065,13.04154
19,Gen1B-4,1.00976,10.24269,1.00872,10.26943,1.00816,13.0952,1.00771,9.04088
20,Gen1B-4-1,1.01738,9.32605,1.01638,9.34664,1.01544,11.98829,1.01541,8.18002
21,Gen1B-5,1.00709,9.03109,1.00579,9.05069,1.00413,12.01363,1.00498,7.79009
22,Gen1B-6,1.00616,8.66382,1.00478,8.68067,1.00262,11.67402,1.00392,7.41469
23,Gen1B-6-1,1.0065,8.94898,1.00517,8.96806,1.00343,11.96779,1.00445,7.69678
24,Gen1B-7,1.01203,10.20757,1.01084,10.23359,1.00963,13.20206,1.00985,8.96444
25,Gen2E-17,1.00083,358.47508,0.89742,355.9491,0.82794,336.96543,1.06214,227.87451
26,Gen2E-18,0.99988,358.55603,0.91517,356.57073,0.84325,336.70184,1.05564,228.22796
27,Gen2E-2,0.99958,358.89852,0.92208,357.18671,0.85538,337.04991,1.05152,228.95938
28,Gen2E-30,0.99954,358.06397,0.89804,355.51475,0.82598,336.58527,1.06006,227.50027
29,Gen2E-33,0.99956,357.34113,0.90585,354.92581,0.8294,335.5275,1.05721,227.00688
30,Gen2E-34,0.9996,358.89498,0.92184,357.17729,0.85657,337.03132,1.05288,228.92181
31,Gen2E-35,0.99738,357.34425,0.91185,355.20878,0.83461,335.27918,1.05297,227.19448
32,Gen2E-36,0.99783,357.35576,0.90812,355.07822,0.83041,335.36529,1.05527,227.05163
33,Gen2E-37,0.99961,357.77141,0.93189,356.13106,0.86267,335.80311,1.04298,228.35731
34,Gen2E-5,0.99573,359.39226,0.87908,357.01355,0.81641,337.4422,1.05459,228.77775
35,Gen2E-7,0.99957,359.12245,0.92061,357.40533,0.8513,337.18981,1.05167,228.93518
36,Gen2W-1,0.99944,5.30047,0.72855,358.89668,0.76276,351.35058,1.09294,232.52796
37,Gen2W-11,0.99944,5.22766,0.72247,358.55428,0.76254,351.26288,1.09323,232.47071
