,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99973,358.90407,0.99837,358.83279,0.99929,358.87493
1,Gen1A-10,0.99974,349.65935,0.99956,349.45143,0.98568,348.89829,1.00097,349.26624
2,Gen1A-11,1.0,349.68644,0.99983,349.48794,0.98646,348.91336,1.00119,349.2931
3,Gen1A-2,1.0,357.97005,0.99971,357.93659,0.99738,357.83486,0.99948,357.89472
4,Gen1A-3,1.0,359.33597,0.99975,359.32425,0.99872,359.273,0.99923,359.30245
5,Gen1A-4,1.0,49.99998,0.99979,49.99481,0.9997,49.96317,0.99927,49.94444
6,Gen1A-5,1.0,349.94507,0.99982,349.73175,0.9864,349.15836,1.00117,349.56862
7,Gen1A-6,0.99873,349.07845,0.99857,348.87087,0.98433,348.29236,0.99999,348.68357
8,Gen1A-7,1.0,359.47023,0.99975,359.45822,0.99833,359.39819,0.99887,359.43283
9,Gen1A-8,0.99758,353.21166,0.99728,353.12661,0.99025,352.87472,0.99752,353.01702
10,Gen1A-9,0.99611,354.01638,0.9958,353.93928,0.98952,353.71348,0.99593,353.84284
11,Gen1B-1,1.00984,10.37858,1.00921,10.39789,1.00678,12.66782,1.00892,8.40982
12,Gen1B-11,0.99999,7.02756,0.9994,7.02102,0.99525,8.75945,0.99973,5.36424
13,Gen1B-12,0.99778,6.4718,0.99716,6.46074,0.99211,8.19199,0.99784,4.81445
14,Gen1B-13,1.00873,9.93964,1.00803,9.95809,1.00495,12.28822,1.0079,7.94265
15,Gen1B-14,1.01203,10.20758,1.01125,10.22679,1.00738,12.65971,1.01117,8.15752
16,Gen1B-2,1.0082,9.40245,1.00762,9.4172,1.00515,11.52874,1.0072,7.52198
17,Gen1B-3,1.01278,14.30337,1.01228,14.33714,1.01167,16.77608,1.0113,12.21481
18,Gen1B-3-1,1.01278,14.30337,1.01228,14.33714,1.01167,16.77608,1.0113,12.21481
19,Gen1B-4,1.00976,10.24269,1.0091,10.26201,1.00645,12.56373,1.00887,8.25835
20,Gen1B-4-1,1.01738,9.32605,1.01677,9.34055,1.01405,11.47899,1.01647,7.4316
21,Gen1B-5,1.00709,9.03109,1.00624,9.04585,1.00154,11.48003,1.00653,6.98822
22,Gen1B-6,1.00616,8.66382,1.00525,8.67675,0.99977,11.14052,1.00553,6.60928
