,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99918,358.89604,0.99918,358.80476,0.99866,358.77943
1,Gen1A-10,0.99974,349.65935,0.99795,349.3522,0.98624,348.74156,1.00278,348.61162
2,Gen1A-11,1.0,349.68644,0.99828,349.39285,0.98707,348.75878,1.00296,348.63908
3,Gen1A-2,1.0,357.97005,0.99905,357.92193,0.99819,357.79714,0.99902,357.75293
4,Gen1A-3,1.0,359.33597,0.99924,359.31923,0.99951,359.25165,0.99852,359.23409
5,Gen1A-4,1.0,49.99998,0.99937,49.99404,1.00047,49.94722,0.99854,49.91082
6,Gen1A-5,1.0,349.94507,0.99818,349.63057,0.98708,348.99127,1.00297,348.92911
7,Gen1A-6,0.99873,349.07845,0.99697,348.7708,0.98489,348.13225,1.00183,348.02537
8,Gen1A-7,1.0,359.47023,0.99924,359.45318,0.99906,359.37317,0.9979,359.35588
9,Gen1A-8,0.99758,353.21166,0.99633,353.08669,0.99086,352.80153,0.99755,352.68446
10,Gen1A-9,0.99611,354.01638,0.99489,353.9035,0.99015,353.64539,0.99583,353.54378
11,Gen1B-1,1.00984,10.37858,1.0088,10.40742,1.0056,13.53219,1.00939,5.96536
12,Gen1B-11,0.99999,7.02756,0.99882,7.02098,0.9942,9.42807,1.00147,3.26223
13,Gen1B-12,0.99778,6.4718,0.99655,6.45886,0.99084,8.85491,0.99974,2.7224
14,Gen1B-13,1.00873,9.93964,1.0076,9.96698,1.0035,13.16946,1.00839,5.46898
15,Gen1B-14,1.01203,10.20758,1.01081,10.2357,1.00558,13.57514,1.01155,5.62589
16,Gen1B-2,1.0082,9.40245,1.00719,9.42516,1.00415,12.33729,1.00787,5.17381
17,Gen1B-3,1.01278,14.30337,1.01199,14.3525,1.01095,17.7214,1.01092,9.63236
18,Gen1B-3-1,1.01278,14.30337,1.01199,14.3525,1.01095,17.7214,1.01092,9.63236
19,Gen1B-4,1.00976,10.24269,1.00868,10.2714,1.00516,13.43759,1.00932,5.79742
20,Gen1B-4-1,1.01738,9.32605,1.01633,9.34834,1.01293,12.2959,1.01717,5.06929
21,Gen1B-5,1.00709,9.03109,1.00576,9.05271,0.99948,12.38778,1.00715,4.46782
22,Gen1B-6,1.00616,8.66382,1.00474,8.68269,0.99744,12.05488,1.00616,4.07655
23,Gen1B-6-1,1.0065,8.94898,1.00513,8.97011,0.99853,12.34958,1.00673,4.3507
24,Gen1B-7,1.01203,10.20757,1.01081,10.23569,1.00559,13.57513,1.01156,5.62589
25,Gen2E-17,1.00083,358.47508,0.89266,352.1536,0.78123,277.53899,1.09932,96.51085
26,Gen2E-18,0.99988,358.55603,0.91029,353.48757,0.78746,279.30117,1.0954,97.02052
27,Gen2E-2,0.99958,358.89852,0.9171,354.384,0.78895,281.75497,1.09524,97.82001
28,Gen2E-30,0.99954,358.06397,0.89371,351.7853,0.77896,277.19304,1.09878,96.15067
29,Gen2E-33,0.99956,357.34113,0.90174,351.47053,0.77712,277.02118,1.09723,95.75041
30,Gen2E-34,0.9996,358.89498,0.91682,354.366,0.79039,281.72216,1.09851,97.81403
31,Gen2E-35,0.99738,357.34425,0.9075,352.06105,0.77626,277.92469,1.09415,96.0209
32,Gen2E-36,0.99783,357.35576,0.90382,351.77174,0.77657,277.1976,1.09519,95.83593
33,Gen2E-37,0.99961,357.77141,0.92781,353.6788,0.78723,282.12608,1.08813,97.32378
34,Gen2E-5,0.99573,359.39226,0.87366,352.65264,0.77313,277.71264,1.0909,97.23973
35,Gen2E-7,0.99957,359.12245,0.91558,354.55511,0.79084,281.02197,1.09439,97.81555
36,Gen2W-1,0.99944,5.30047,0.72563,347.6371,0.75772,278.1387,1.10871,99.82226
37,Gen2W-11,0.99944,5.22766,0.72065,346.9331,0.75758,278.1462,1.10899,99.78546
38,Gen2W-12,0.99945,4.85749,0.73405,347.72993,0.75765,277.91021,1.10884,99.58798
39,Gen2W-21,0.99944,5.07524,0.72036,346.68318,0.75684,278.02416,1.11019,99.65722
40,Gen2W-24,0.99933,4.3638,0.72584,346.18231,0.75789,277.06312,1.10966,99.10033
41,Gen2W-25,0.99849,4.65633,0.70933,344.67467,0.75616,277.56811,1.10733,99.38532
42,Gen2W-5,0.99944,5.19041,0.72449,347.43625,0.76036,277.91057,1.10627,99.7509
43,Gen2W-6,0.99822,4.626,0.72905,346.97479,0.75713,277.64065,1.106,99.42318
44,Gen3D-10,0.99723,5.21419,0.99337,4.82814,0.94486,342.71935,0.99567,117.85956
45,Gen3D-13,1.00098,5.46362,0.99762,5.1209,0.95265,343.18557,1.00565,118.13063
46,Gen3D-15,0.99715,5.47699,0.99245,5.0189,0.9405,342.62436,0.9952,118.01731
47,Gen3D-17,0.99349,4.7628,0.9898,4.38743,0.942,342.27774,0.99427,117.41148
48,Gen3D-20,1.00126,6.34186,0.99817,6.03956,0.95538,344.32855,1.00805,119.09446
49,Gen3D-23,0.99638,5.41177,0.99173,4.9566,0.93957,342.57287,0.99513,117.94959
50,Gen3D-25,0.99478,5.48591,0.9895,4.97399,0.93366,342.35342,0.99553,117.91569
51,Gen3D-26,0.99784,5.56485,0.9932,5.11173,0.94141,342.73659,0.99778,118.1005
52,Gen3D-29,0.99563,5.62378,0.99025,5.1044,0.93403,342.46086,0.9971,118.03619
53,Gen3D-30,0.98896,5.10097,0.98301,4.52495,0.9224,341.6292,0.98878,117.42942
54,Gen3D-31,0.99536,5.29517,0.9907,4.8388,0.93836,342.43663,0.99423,117.82906
55,Gen3D-32,0.99369,5.15668,0.98894,4.68894,0.93577,342.22101,0.99293,117.66841
56,Gen3D-4,0.99982,5.75322,0.99528,5.3113,0.9434,342.99321,0.99791,118.30487
57,Gen3D-5,0.99832,5.59331,0.99378,5.14906,0.94208,342.80322,0.99775,118.13885
58,Gen3L-10,0.99156,6.37629,0.98684,5.95046,0.93376,343.89241,0.98638,118.90176
59,Gen3L-18,0.99793,6.99725,0.99322,6.58002,0.94104,344.63067,0.99207,119.55032
60,Gen3L-2,0.99472,6.78569,0.98938,6.31376,0.93419,344.0894,0.9909,119.23643
61,Gen3L-20,0.99962,7.43278,0.99494,7.02185,0.94359,345.15119,0.99331,120.00764
62,Gen3L-21,0.99962,7.80925,0.99499,7.40689,0.94488,345.62803,0.99298,120.41683
63,Gen3L-22,0.99962,7.89976,0.99501,7.50006,0.94509,345.74556,0.99285,120.51437
64,Gen3L-26-1,0.99565,355.64869,0.99193,355.29095,0.9462,332.22227,0.99299,107.78369
65,Gen3L-27,0.99415,353.81379,0.9902,353.44388,0.94027,329.98972,0.98955,105.83915
66,Gen3L-29,0.99961,356.00317,0.99612,355.69188,0.95108,332.82799,0.98965,108.18399
67,Gen3L-3,0.99691,6.99597,0.99185,6.55045,0.93853,344.47349,0.99209,119.50172
68,Gen3L-30,0.99785,355.86609,0.99421,355.51625,0.94882,332.50731,0.99426,108.01477
69,Gen3L-31,0.99985,13.02897,0.99498,12.66776,0.96554,352.5486,1.0002,125.92378
70,Gen3L-32,0.99745,9.51904,0.99192,9.06881,0.95414,347.54908,1.0056,121.96392
71,Gen3L-33,0.99982,344.48599,0.98964,343.43651,0.90684,314.57,1.01142,95.36309
72,Gen3L-34,1.00519,344.31499,0.98959,342.65074,0.90672,313.39502,1.01667,95.25439
73,Gen3L-35,1.00017,344.35753,0.99148,343.46563,0.9194,315.84477,1.00963,95.4983
74,Gen3L-36,1.00967,350.7457,1.00431,350.29148,0.965,324.76057,1.02372,101.62228
75,Gen3L-37,0.9999,358.11844,0.99611,357.73846,0.95592,335.02206,1.00521,110.34876
76,Gen3L-38,1.01988,348.04173,1.01423,347.51774,0.97515,321.38445,1.03428,98.9572
77,Gen3L-38-1,0.98956,344.33005,0.98244,343.59388,0.9128,316.31839,0.99806,95.5107
78,Gen3L-39,0.99124,6.30313,0.98624,5.85463,0.93197,343.69103,0.98692,118.79072
79,Gen3L-40,0.9912,353.17789,0.98717,352.80247,0.9361,329.22336,0.98627,105.17007
80,Gen3L-41,0.99411,358.3133,0.99043,357.9426,0.95296,335.31064,1.00096,110.55386
81,Gen3L-42,0.99075,337.41959,0.98226,336.27493,0.90221,305.96419,1.00497,88.45246
82,Gen3L-49,0.99968,338.49818,0.99162,337.44407,0.91663,307.30243,1.0156,89.49721
83,Gen3L-57,0.99252,344.31218,0.9864,343.69615,0.91926,316.65475,1.00133,95.53655
84,Gen3L-58,0.99545,345.64471,0.98912,345.03654,0.92266,318.15305,1.00427,96.85835
85,Gen3L-59,0.99252,344.31218,0.9864,343.69615,0.91926,316.65475,1.00133,95.53655
86,Gen3L-6,0.99138,6.30404,0.98555,5.78518,0.92737,343.2906,0.9893,118.66434
87,Gen3L-60,0.99252,344.31218,0.9864,343.69615,0.91926,316.65475,1.00133,95.53655
88,Gen3L-61,0.99035,344.19758,0.98356,343.49574,0.9165,316.30123,0.99947,95.37124
89,Gen3L-62,0.99035,344.19758,0.98356,343.49574,0.9165,316.30123,0.99947,95.37124
90,Gen3L-63,0.99825,346.29287,0.9915,345.65766,0.9246,318.78052,1.00712,97.49425
91,Gen3L-64,0.99825,346.29287,0.9915,345.65766,0.9246,318.78052,1.00712,97.49425
92,Gen3L-65,0.99268,344.38733,0.98406,343.49543,0.91252,315.87456,1.00207,95.5281
93,Gen3L-66,0.99268,344.38733,0.98406,343.49543,0.91252,315.87456,1.00207,95.5281
94,Gen3L-67,0.99903,337.8537,0.99071,336.76145,0.91064,306.44358,1.01396,88.85083
95,Gen3L-68,0.99903,337.8537,0.99071,336.76145,0.91064,306.44358,1.01396,88.85083
96,Gen3L-7,0.99145,6.36087,0.98572,5.85078,0.92808,343.40156,0.98924,118.73618
97,Gen3L-8,0.99168,6.55358,0.98601,6.05088,0.92894,343.6549,0.9893,118.9426
98,LCC1受端,0.99956,349.8432,0.99757,349.48214,0.98518,348.7962,1.00244,348.82247
99,LCC1送端,0.99235,0.22174,0.88021,355.75398,0.77463,275.49915,1.07213,97.86387
100,LCC4受端,0.98717,5.31753,0.98031,4.6603,0.91464,341.48655,0.98688,117.52277
101,LCC4送端,0.99959,6.1992,0.90088,5.01927,0.79392,275.50015,1.0606,102.8813
102,LCC5受端,0.99765,344.36769,0.98209,342.69494,0.89985,313.43894,1.00903,95.30735
103,LCC5送端,0.99024,2.82864,0.71564,343.93695,0.74497,275.71573,1.09673,97.85632
104,LCC6受端,0.99987,346.89128,0.99337,346.29592,0.92734,319.56255,1.00863,98.10023
105,LCC6送端,1.00606,8.59365,1.00463,8.61197,0.99717,11.9866,1.00605,4.00488
106,LCC7受端,0.9864,5.2673,0.97911,4.60158,0.91132,341.29997,0.98615,117.38853
107,LCC7送端,0.99987,6.38932,0.90002,5.12223,0.79493,275.83429,1.06206,103.06277
108,bus-9001,0.99242,0.24501,0.88024,355.77743,0.77475,275.52066,1.07224,97.88443
109,bus-9003,0.99999,6.41224,0.90009,5.1453,0.79509,275.85554,1.06223,103.08385
110,bus-9004,0.99962,6.22243,0.90086,5.04264,0.79401,275.52172,1.06066,102.90274
111,bus-9006,0.99911,2.6094,0.88895,359.30427,0.78681,275.81288,1.07383,99.86833
112,bus-9007,1.00402,5.45588,0.89796,3.36763,0.79739,276.41094,1.07288,102.30527
113,bus-9031,1.0008,7.07498,0.90094,5.92671,0.79737,276.26258,1.06302,103.68076
114,bus-9032,1.00052,6.84165,0.90066,5.65156,0.79658,276.11914,1.06275,103.4706
115,bus-9033,1.0007,6.99723,0.90084,5.83502,0.79711,276.21486,1.06292,103.61073
116,bus-9034,1.00033,6.68599,0.90045,5.46803,0.79604,276.02363,1.06255,103.33041
