,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99983,358.90695,0.99756,358.84465,0.99936,358.90112
1,Gen1A-10,0.99974,349.65935,0.99979,349.48511,0.98507,348.93988,1.00034,349.45131
2,Gen1A-11,1.0,349.68644,1.00005,349.52012,0.98583,348.95834,1.00059,349.47788
3,Gen1A-2,1.0,357.97005,0.99982,357.94181,0.99657,357.84809,0.9995,357.93349
4,Gen1A-3,1.0,359.33597,0.99984,359.32606,0.99794,359.28247,0.99932,359.32152
5,Gen1A-4,1.0,49.99998,0.99987,49.99544,0.99893,49.97126,0.99935,49.9577
6,Gen1A-5,1.0,349.94507,1.00006,349.76628,0.9857,349.20612,1.00056,349.74833
7,Gen1A-6,0.99873,349.07845,0.99879,348.90459,0.98374,348.33392,0.99936,348.86865
8,Gen1A-7,1.0,359.47023,0.99984,359.46006,0.99759,359.41009,0.99904,359.45444
9,Gen1A-8,0.99758,353.21166,0.99743,353.14019,0.98957,352.89147,0.99739,353.10897
10,Gen1A-9,0.99611,354.01638,0.99595,353.95154,0.98883,353.73007,0.99584,353.92539
11,Gen1B-1,1.00984,10.37858,1.00929,10.39357,1.00732,12.24376,1.00843,9.27952
12,Gen1B-11,0.99999,7.02756,0.99951,7.02092,0.99556,8.43464,0.99902,6.09844
13,Gen1B-12,0.99778,6.4718,0.99728,6.46127,0.99255,7.86783,0.99702,5.54555
14,Gen1B-13,1.00873,9.93964,1.00811,9.95372,1.00567,11.85428,1.00731,8.82421
15,Gen1B-14,1.01203,10.20758,1.01134,10.22212,1.00833,12.20653,1.01052,9.06306
16,Gen1B-2,1.0082,9.40245,1.0077,9.41372,1.00555,11.13434,1.00675,8.35232
17,Gen1B-3,1.01278,14.30337,1.01234,14.33096,1.01198,16.31167,1.01121,13.1411
