,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99845,358.88762,0.99945,358.75499,0.99844,358.79785
1,Gen1A-10,0.99974,349.65935,0.99573,349.24636,0.98726,348.48942,1.00257,348.69472
2,Gen1A-11,1.0,349.68644,0.99615,349.29111,0.98808,348.49713,1.00262,348.71836
3,Gen1A-2,1.0,357.97005,0.99818,357.90659,0.99851,357.73044,0.99894,357.77497
4,Gen1A-3,1.0,359.33597,0.99857,359.31397,0.99975,359.21418,0.99822,359.24995
5,Gen1A-4,1.0,49.99998,0.99881,49.99356,1.00066,49.92309,0.99818,49.87309
6,Gen1A-5,1.0,349.94507,0.99592,349.52312,0.98804,348.72582,1.00279,349.01541
7,Gen1A-6,0.99873,349.07845,0.99477,348.66347,0.98607,347.87278,1.00161,348.10893
8,Gen1A-7,1.0,359.47023,0.99856,359.44787,0.99925,359.32843,0.99717,359.37658
9,Gen1A-8,0.99758,353.21166,0.99505,353.04375,0.99148,352.67096,0.99745,352.7279
10,Gen1A-9,0.99611,354.01638,0.99368,353.86518,0.99071,353.52421,0.99572,353.58388
11,Gen1B-1,1.00984,10.37858,1.00834,10.41914,1.00655,14.82243,1.00895,5.91695
12,Gen1B-11,0.99999,7.02756,0.99811,7.02286,0.99383,10.41819,1.00163,3.22942
13,Gen1B-12,0.99778,6.4718,0.9958,6.4589,0.99033,9.83922,0.9998,2.6924
14,Gen1B-13,1.00873,9.93964,1.00713,9.97809,1.00471,14.48718,1.0079,5.41862
15,Gen1B-14,1.01203,10.20758,1.01033,10.24692,1.00708,14.94561,1.01099,5.57187
16,Gen1B-2,1.0082,9.40245,1.00669,9.43517,1.00471,13.5419,1.0076,5.12921
17,Gen1B-3,1.01278,14.30337,1.01168,14.37,1.01198,19.13014,1.01033,9.57821
18,Gen1B-3-1,1.01278,14.30337,1.01168,14.37,1.01198,19.13014,1.01033,9.57821
19,Gen1B-4,1.00976,10.24269,1.00822,10.283,1.00625,14.74294,1.00885,5.74802
20,Gen1B-4-1,1.01738,9.32605,1.01582,9.3582,1.01356,13.5138,1.01687,5.02424
21,Gen1B-5,1.00709,9.03109,1.00524,9.06191,1.00116,13.75184,1.00657,4.41397
22,Gen1B-6,1.00616,8.66382,1.00421,8.69103,0.99926,13.4324,1.00557,4.02114
23,Gen1B-6-1,1.0065,8.94898,1.00461,8.97912,1.00034,13.73031,1.00613,4.29606
24,Gen1B-7,1.01203,10.20757,1.01033,10.24692,1.00709,14.9456,1.01099,5.57187
25,Gen2E-17,1.00083,358.47508,0.83232,346.82879,0.68565,277.48518,1.14393,111.03478
26,Gen2E-18,0.99988,358.55603,0.85795,348.87028,0.69835,279.02982,1.14483,111.50341
27,Gen2E-2,0.99958,358.89852,0.86739,349.78693,0.707,281.62573,1.14189,112.40329
28,Gen2E-30,0.99954,358.06397,0.83483,346.85753,0.68238,277.05967,1.14157,110.7047
29,Gen2E-33,0.99956,357.34113,0.8467,346.81668,0.68208,276.61173,1.13971,110.36826
30,Gen2E-34,0.9996,358.89498,0.86692,349.76142,0.70839,281.59181,1.14379,112.36229
31,Gen2E-35,0.99738,357.34425,0.85562,347.43116,0.68507,277.44703,1.1377,110.6447
32,Gen2E-36,0.99783,357.35576,0.85026,347.09643,0.68275,276.71756,1.13946,110.42549
33,Gen2E-37,0.99961,357.77141,0.88465,350.02926,0.70766,281.43698,1.13288,112.12796
34,Gen2E-5,0.99573,359.39226,0.8054,344.25017,0.68292,278.28714,1.12581,111.8086
35,Gen2E-7,0.99957,359.12245,0.86498,349.94111,0.7063,280.8559,1.14015,112.21773
36,Gen2W-1,0.99944,5.30047,0.59044,331.99606,0.63453,282.72129,1.11314,114.60798
37,Gen2W-11,0.99944,5.22766,0.58365,330.13479,0.63471,282.73154,1.11361,114.5778
38,Gen2W-12,0.99945,4.85749,0.60837,333.96244,0.63613,282.19592,1.11476,114.34202
39,Gen2W-21,0.99944,5.07524,0.60171,333.86601,0.63548,282.85971,1.11501,114.49592
40,Gen2W-24,0.99933,4.3638,0.60851,333.57174,0.6412,281.44313,1.11757,113.90721
41,Gen2W-25,0.99849,4.65633,0.58911,329.7395,0.63507,281.92344,1.11367,114.14407
42,Gen2W-5,0.99944,5.19041,0.58817,331.43213,0.6398,282.26355,1.11194,114.44534
43,Gen2W-6,0.99822,4.626,0.59787,331.35305,0.63641,281.78269,1.11304,114.14902
44,Gen3D-10,0.99723,5.21419,0.98996,4.67771,0.94408,340.88045,1.00505,141.64437
