,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9991,358.89559,0.99892,358.7414,0.99404,358.43927
1,Gen1A-10,0.99974,349.65935,0.99771,349.34589,0.9868,348.27866,0.99311,345.68757
2,Gen1A-11,1.0,349.68644,0.99805,349.38677,0.98767,348.29194,0.99393,345.70014
3,Gen1A-2,1.0,357.97005,0.99896,357.9211,0.99792,357.7003,0.99364,357.20224
4,Gen1A-3,1.0,359.33597,0.99917,359.31896,0.99925,359.20722,0.9941,359.00802
5,Gen1A-4,1.0,49.99998,0.99931,49.99308,1.00023,49.93285,0.99501,49.84116
6,Gen1A-5,1.0,349.94507,0.99794,349.62424,0.9876,348.52015,0.99331,346.04061
7,Gen1A-6,0.99873,349.07845,0.99673,348.7643,0.9856,347.65936,0.99209,345.05848
8,Gen1A-7,1.0,359.47023,0.99917,359.45291,0.9988,359.32183,0.99287,359.10542
9,Gen1A-8,0.99758,353.21166,0.99619,353.0841,0.99083,352.57671,0.98913,351.2889
10,Gen1A-9,0.99611,354.01638,0.99476,353.90121,0.99007,353.441,0.98769,352.29523
11,Gen1B-1,1.00984,10.37858,1.00876,10.40819,1.00185,14.3411,1.00866,0.53677
12,Gen1B-11,0.99999,7.02756,0.99875,7.02133,0.9912,9.96973,1.00436,358.33839
13,Gen1B-12,0.99778,6.4718,0.99648,6.45912,0.98755,9.39143,1.00185,357.81637
14,Gen1B-13,1.00873,9.93964,1.00756,9.9677,0.99901,14.01035,1.00661,359.98974
15,Gen1B-14,1.01203,10.20758,1.01077,10.23641,1.00024,14.46993,1.0077,0.05434
16,Gen1B-2,1.0082,9.40245,1.00714,9.42585,1.00089,13.06542,1.00843,359.88908
17,Gen1B-3,1.01278,14.30337,1.01197,14.35354,1.00845,18.61034,1.0085,4.01811
18,Gen1B-3-1,1.01278,14.30337,1.01197,14.35354,1.00845,18.61034,1.0085,4.01811
19,Gen1B-4,1.00976,10.24269,1.00864,10.27216,1.0011,14.26335,1.00814,0.34141
20,Gen1B-4-1,1.01738,9.32605,1.01629,9.34902,1.00941,13.03769,1.01738,359.76273
21,Gen1B-5,1.00709,9.03109,1.00572,9.05331,0.99335,13.28404,1.00318,358.89969
22,Gen1B-6,1.00616,8.66382,1.0047,8.68324,0.99063,12.96653,1.00094,358.48041
23,Gen1B-6-1,1.0065,8.94898,1.00509,8.9707,0.99209,13.26376,1.00252,358.75189
24,Gen1B-7,1.01203,10.20757,1.01077,10.2364,1.00024,14.46993,1.0077,0.05433
25,Gen2E-17,1.00083,358.47508,0.88491,348.20492,0.63829,230.3556,0.79938,180.82964
26,Gen2E-18,0.99988,358.55603,0.90261,350.23156,0.63746,234.18096,0.79365,178.31165
27,Gen2E-2,0.99958,358.89852,0.90959,351.38039,0.62624,238.49485,0.7665,175.54963
28,Gen2E-30,0.99954,358.06397,0.88617,347.92845,0.63552,230.01432,0.79918,180.48386
29,Gen2E-33,0.99956,357.34113,0.89451,347.87989,0.62803,230.34783,0.78721,178.17581
30,Gen2E-34,0.9996,358.89498,0.90926,351.35458,0.6277,238.48377,0.76851,175.49224
31,Gen2E-35,0.99738,357.34425,0.90032,348.74374,0.62123,232.27101,0.7754,176.34687
32,Gen2E-36,0.99783,357.35576,0.89656,348.30978,0.62657,230.88462,0.78581,177.63777
33,Gen2E-37,0.99961,357.77141,0.9211,351.07785,0.61542,239.75798,0.74231,171.21004
34,Gen2E-5,0.99573,359.39226,0.86691,347.94615,0.63335,230.09761,0.77222,180.86694
35,Gen2E-7,0.99957,359.12245,0.90799,351.50693,0.63582,237.25263,0.77985,176.8763
36,Gen2W-1,0.99944,5.30047,0.73032,337.06629,0.6666,219.80397,0.86643,204.46609
37,Gen2W-11,0.99944,5.22766,0.72756,336.11208,0.66616,219.88212,0.86521,204.29216
38,Gen2W-12,0.99945,4.85749,0.73705,337.3622,0.66392,220.02879,0.85899,203.26375
39,Gen2W-21,0.99944,5.07524,0.7255,335.36979,0.66649,219.54955,0.86615,204.22805
40,Gen2W-24,0.99933,4.3638,0.73053,335.1319,0.66693,218.47656,0.86807,203.22645
41,Gen2W-25,0.99849,4.65633,0.72095,332.70129,0.66265,219.53544,0.86058,203.17162
42,Gen2W-5,0.99944,5.19041,0.72991,336.84024,0.66798,219.65591,0.86797,204.16747
43,Gen2W-6,0.99822,4.626,0.73459,336.4947,0.66164,219.93664,0.85649,202.70878
44,Gen3D-10,0.99723,5.21419,0.99258,4.74462,0.91656,339.99358,0.9671,76.89306
45,Gen3D-13,1.00098,5.46362,0.99691,5.04716,0.92596,340.47209,0.98089,76.96404
46,Gen3D-15,0.99715,5.47699,0.99151,4.91916,0.90842,339.90054,0.95689,77.4692
47,Gen3D-17,0.99349,4.7628,0.98904,4.30618,0.91384,339.53419,0.96561,76.38657
48,Gen3D-20,1.00126,6.34186,0.99751,5.97371,0.93022,341.64336,0.9887,77.75548
49,Gen3D-23,0.99638,5.41177,0.9908,4.85747,0.90767,339.85183,0.95735,77.36781
50,Gen3D-25,0.99478,5.48591,0.98846,4.86191,0.89887,339.64527,0.95075,77.63753
51,Gen3D-26,0.99784,5.56485,0.99228,5.01299,0.90961,340.025,0.9605,77.52947
52,Gen3D-29,0.99563,5.62378,0.98919,4.99061,0.89888,339.76234,0.95162,77.80843
53,Gen3D-30,0.98896,5.10097,0.98184,4.39837,0.88438,338.89959,0.93528,77.41956
54,Gen3D-31,0.99536,5.29518,0.98977,4.73936,0.90637,339.71135,0.9562,77.2517
55,Gen3D-32,0.99369,5.15668,0.98799,4.58686,0.90317,339.49107,0.95332,77.15133
56,Gen3D-4,0.99982,5.75322,0.99437,5.2152,0.91264,340.29891,0.9644,77.67483
57,Gen3D-5,0.99832,5.59331,0.99287,5.05234,0.91096,340.09946,0.96282,77.52539
58,Gen3L-10,0.99156,6.37629,0.98591,5.85237,0.90313,341.318,0.95367,78.43504
59,Gen3L-18,0.99793,6.99725,0.99229,6.4841,0.91098,342.08435,0.96072,79.07183
60,Gen3L-2,0.99472,6.78569,0.98834,6.20445,0.90082,341.52416,0.95119,79.02709
61,Gen3L-20,0.99962,7.43279,0.99402,6.92753,0.91396,342.62298,0.96275,79.52096
62,Gen3L-21,0.99962,7.80925,0.99408,7.31472,0.91569,343.11258,0.96258,79.91433
63,Gen3L-22,0.99962,7.89976,0.99411,7.40855,0.91606,343.23522,0.96281,80.00449
64,Gen3L-26-1,0.99565,355.64869,0.99157,355.22555,0.91879,328.94759,0.97073,64.39529
65,Gen3L-27,0.99415,353.81379,0.98989,353.37998,0.91044,326.61025,0.9644,62.50008
66,Gen3L-29,0.99961,356.00317,0.99585,355.63949,0.92499,329.60399,0.97063,64.47058
67,Gen3L-3,0.99691,6.99597,0.99087,6.44761,0.90664,341.91819,0.95577,79.17552
68,Gen3L-30,0.99785,355.86609,0.99385,355.45249,0.92197,329.24601,0.97314,64.57524
69,Gen3L-31,0.99985,13.02897,0.99401,12.58479,0.9461,350.34488,0.98975,83.1866
70,Gen3L-32,0.99745,9.51904,0.99085,8.96477,0.92714,345.08442,0.98746,81.05125
71,Gen3L-33,0.99982,344.48599,0.98952,343.24254,0.8374,309.31803,0.87888,54.76817
72,Gen3L-34,1.00519,344.31499,0.9897,342.48268,0.83815,307.8293,0.88399,54.50593
73,Gen3L-35,1.00017,344.35753,0.99141,343.35287,0.86363,311.08066,0.92364,53.86469
74,Gen3L-36,1.00967,350.7457,1.00416,350.22675,0.92957,320.94392,1.01007,59.3654
75,Gen3L-37,0.9999,358.11844,0.99561,357.66195,0.92969,331.86151,0.98204,67.15043
76,Gen3L-38,1.01988,348.04173,1.01406,347.44214,0.9388,317.15817,1.01564,56.08765
77,Gen3L-38-1,0.98956,344.33005,0.98231,343.48197,0.85974,311.68033,0.91945,53.65605
78,Gen3L-39,0.99124,6.30313,0.98527,5.75097,0.89984,341.10823,0.94995,78.444
79,Gen3L-40,0.9912,353.1779,0.98688,352.73873,0.90538,325.80668,0.95939,61.8536
80,Gen3L-41,0.99411,358.3133,0.98995,357.86821,0.92807,332.15211,0.98062,67.21008
81,Gen3L-42,0.99075,337.41959,0.98235,336.13804,0.83806,299.7399,0.88724,45.786
82,Gen3L-49,0.99968,338.49818,0.99169,337.30962,0.85499,301.20752,0.91188,46.69892
83,Gen3L-57,0.99252,344.31218,0.9863,343.60834,0.86893,312.15986,0.93369,53.63303
84,Gen3L-58,0.99545,345.64471,0.98902,344.94928,0.87245,313.7784,0.93814,55.11345
85,Gen3L-59,0.99252,344.31218,0.9863,343.60834,0.86893,312.15986,0.93369,53.63303
86,Gen3L-6,0.99138,6.30404,0.98443,5.66439,0.89134,340.69362,0.94279,78.65111
87,Gen3L-60,0.99252,344.31218,0.9863,343.60834,0.86893,312.15986,0.93369,53.63303
88,Gen3L-61,0.99035,344.19758,0.98344,343.39331,0.86524,311.69377,0.92747,53.39931
89,Gen3L-62,0.99035,344.19758,0.98344,343.39331,0.86524,311.69377,0.92747,53.39931
90,Gen3L-63,0.99825,346.29287,0.9914,345.56835,0.87375,314.43699,0.93951,55.87212
91,Gen3L-64,0.99825,346.29287,0.9914,345.56835,0.87375,314.43699,0.93951,55.87212
92,Gen3L-65,0.99268,344.38733,0.984,343.38267,0.85716,311.11045,0.91673,53.89448
93,Gen3L-66,0.99268,344.38733,0.984,343.38267,0.85716,311.11045,0.91673,53.89448
94,Gen3L-67,0.99903,337.8537,0.99079,336.6166,0.84553,300.24107,0.89496,46.26081
95,Gen3L-68,0.99903,337.8537,0.99079,336.6166,0.84553,300.24107,0.89496,46.26081
96,Gen3L-7,0.99145,6.36087,0.98462,5.73212,0.89253,340.80925,0.94396,78.68841
97,Gen3L-8,0.99168,6.55358,0.98492,5.93404,0.89377,341.07188,0.94515,78.87822
98,LCC1受端,0.99956,349.8432,0.99731,349.47508,0.98598,348.2859,0.99142,345.80982
