,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.99886,358.89163,0.99982,358.73295,0.99592,358.60902
1,Gen1A-10,0.99974,349.65935,0.99701,349.29677,0.98957,348.241,0.99934,347.0629
2,Gen1A-11,1.0,349.68644,0.99738,349.33985,0.99038,348.25673,0.99841,347.09603
3,Gen1A-2,1.0,357.97005,0.99867,357.91386,0.99898,357.68859,0.99627,357.46547
4,Gen1A-3,1.0,359.33597,0.99895,359.3165,1.00008,359.20075,0.99585,359.12526
5,Gen1A-4,1.0,49.99998,0.99912,49.99125,1.00091,49.92828,0.9968,49.66201
6,Gen1A-5,1.0,349.94507,0.99722,349.57394,0.99032,348.4807,0.99952,347.30145
7,Gen1A-6,0.99873,349.07845,0.99604,348.71499,0.98843,347.62348,0.99867,346.44036
8,Gen1A-7,1.0,359.47023,0.99894,359.45044,0.99962,359.31418,0.99319,359.24617
9,Gen1A-8,0.99758,353.21166,0.99577,353.06465,0.99251,352.5577,0.99357,351.99775
10,Gen1A-9,0.99611,354.01638,0.99436,353.88374,0.99163,353.42266,0.99197,352.91576
11,Gen1B-1,1.00984,10.37858,1.00853,10.41136,1.00808,14.16922,1.01181,12.78675
12,Gen1B-11,0.99999,7.02756,0.99847,7.02018,0.99509,9.88599,1.00163,8.57962
13,Gen1B-12,0.99778,6.4718,0.99617,6.45699,0.99181,9.29957,0.99802,7.98698
14,Gen1B-13,1.00873,9.93964,1.00731,9.97032,1.00674,13.80868,1.01064,12.39281
15,Gen1B-14,1.01203,10.20758,1.0105,10.23879,1.00967,14.23172,1.01297,12.78933
16,Gen1B-2,1.0082,9.40245,1.00691,9.42847,1.00599,12.93333,1.01029,11.58836
17,Gen1B-3,1.01278,14.30337,1.0118,14.35995,1.01268,18.46315,1.01327,17.16763
18,Gen1B-3-1,1.01278,14.30337,1.0118,14.35995,1.01268,18.46315,1.01327,17.16763
19,Gen1B-4,1.00976,10.24269,1.00841,10.27516,1.00798,14.07766,1.01177,12.67987
20,Gen1B-4-1,1.01738,9.32605,1.01605,9.35148,1.015,12.89476,1.01933,11.53865
21,Gen1B-5,1.00709,9.03109,1.00543,9.05439,1.00428,13.02459,1.00863,11.53903
22,Gen1B-6,1.00616,8.66382,1.0044,8.68366,1.00285,12.69002,1.0071,11.18379
23,Gen1B-6-1,1.0065,8.94898,1.0048,8.97155,1.00365,12.98977,1.00818,11.48545
24,Gen1B-7,1.01203,10.20757,1.0105,10.23878,1.00968,14.23171,1.01297,12.78932
25,Gen2E-17,1.00083,358.47508,0.84396,356.35123,0.62478,9.84219,0.01778,145.9495
26,Gen2E-18,0.99988,358.55603,0.87156,356.89325,0.66185,7.64876,0.02668,324.85065
27,Gen2E-2,0.99958,358.89852,0.88224,357.46593,0.6861,6.48012,0.06695,303.39576
28,Gen2E-30,0.99954,358.06397,0.84551,355.92712,0.62286,9.25763,0.02423,175.64075
29,Gen2E-33,0.99956,357.34113,0.85733,355.27108,0.633,6.84319,0.02588,257.35894
