,Bs_Name,故障前节点电压幅值,故障前节点电压相角,故障中节点电压幅值1,故障中节点电压相角1,故障中节点电压幅值2,故障中节点电压相角2,故障后节点电压幅值,故障后节点电压相角
0,Gen1A-1,1.0,358.92264,0.9989,358.89303,0.99944,358.76195,1.00071,358.70181
1,Gen1A-10,0.99974,349.65935,0.99705,349.31559,0.98769,348.41759,1.00402,347.84457
2,Gen1A-11,1.0,349.68644,0.99742,349.35736,0.98853,348.43707,1.00392,347.88772
3,Gen1A-2,1.0,357.97005,0.99871,357.91654,0.9985,357.73044,1.00129,357.61692
4,Gen1A-3,1.0,359.33597,0.99898,359.31732,0.99974,359.22176,1.00034,359.18688
5,Gen1A-4,1.0,49.99998,0.99915,49.99581,1.00065,49.93525,1.00042,49.76858
6,Gen1A-5,1.0,349.94507,0.99726,349.59373,0.98848,348.66175,1.00515,348.07679
7,Gen1A-6,0.99873,349.07845,0.99608,348.73336,0.98644,347.80279,1.00287,347.24092
8,Gen1A-7,1.0,359.47023,0.99898,359.45121,0.99928,359.33927,0.99848,359.31187
9,Gen1A-8,0.99758,353.21166,0.99583,353.07129,0.99153,352.64615,0.99846,352.38617
10,Gen1A-9,0.99611,354.01638,0.99442,353.88981,0.99075,353.50404,0.99692,353.26438
11,Gen1B-1,1.00984,10.37858,1.00857,10.41022,1.00799,13.83394,1.01279,13.15173
12,Gen1B-11,0.99999,7.02756,0.99852,7.021,0.99521,9.64616,1.00355,8.97435
13,Gen1B-12,0.99778,6.4718,0.99623,6.45817,0.99194,9.06421,0.99999,8.3909
14,Gen1B-13,1.00873,9.93964,1.00736,9.96922,1.00655,13.46886,1.01093,12.78555
15,Gen1B-14,1.01203,10.20758,1.01056,10.23764,1.00937,13.87799,1.01221,13.1971
16,Gen1B-2,1.0082,9.40245,1.00696,9.42764,1.00598,12.62315,1.01161,11.94978
17,Gen1B-3,1.01278,14.30337,1.01183,14.35788,1.01265,18.07733,1.01452,17.41872
18,Gen1B-3-1,1.01278,14.30337,1.01183,14.35788,1.01265,18.07733,1.01452,17.41872
19,Gen1B-4,1.00976,10.24269,1.00845,10.27401,1.00784,13.73933,1.01246,13.05642
20,Gen1B-4-1,1.01738,9.32605,1.01609,9.35067,1.01497,12.58174,1.02052,11.90647
21,Gen1B-5,1.00709,9.03109,1.00549,9.05352,1.00388,12.67891,1.00739,11.99079
22,Gen1B-6,1.00616,8.66382,1.00446,8.6829,1.00238,12.34303,1.00503,11.65576
23,Gen1B-6-1,1.0065,8.94898,1.00486,8.97068,1.00321,12.64077,1.00677,11.9488
24,Gen1B-7,1.01203,10.20757,1.01056,10.23763,1.00937,13.87798,1.01221,13.1971
25,Gen2E-17,1.00083,358.47508,0.86897,357.38397,0.67076,19.56199,0.53279,250.89847
26,Gen2E-18,0.99988,358.55603,0.89224,357.65482,0.70238,17.38453,0.51958,250.13585
27,Gen2E-2,0.99958,358.89852,0.9014,358.05782,0.72218,16.00293,0.48448,250.46506
28,Gen2E-30,0.99954,358.06397,0.8697,357.00996,0.6689,19.02767,0.5305,250.06953
29,Gen2E-33,0.99956,357.34113,0.87961,356.2758,0.67701,16.71434,0.51028,247.87649
30,Gen2E-34,0.9996,358.89498,0.9011,358.05263,0.72305,16.00792,0.48728,250.3465
31,Gen2E-35,0.99738,357.34425,0.88829,356.32986,0.68983,15.38086,0.49336,247.272
32,Gen2E-36,0.99783,357.35576,0.88326,356.30818,0.68172,16.22333,0.50756,247.64222
33,Gen2E-37,0.99961,357.77141,0.91333,356.99127,0.73636,12.70281,0.4393,246.21585
34,Gen2E-5,0.99573,359.39226,0.84817,358.06733,0.65474,20.81183,0.53042,253.00958
35,Gen2E-7,0.99957,359.12245,0.89946,358.31809,0.71662,17.03545,0.50371,251.10632
36,Gen2W-1,0.99944,5.30047,0.65905,4.98891,0.55681,56.19751,0.63391,270.14508
37,Gen2W-11,0.99944,5.22766,0.65142,4.82852,0.55593,55.97195,0.63201,270.05519
38,Gen2W-12,0.99945,4.85749,0.66841,4.32083,0.55593,54.06884,0.62524,269.24556
39,Gen2W-21,0.99944,5.07524,0.64859,4.60685,0.55449,56.41109,0.62992,270.09249
40,Gen2W-24,0.99933,4.3638,0.6552,3.61886,0.55962,55.01395,0.63222,269.0298
41,Gen2W-25,0.99849,4.65633,0.62895,3.84642,0.55469,54.04034,0.6276,268.99233
42,Gen2W-5,0.99944,5.19041,0.65664,4.88522,0.56196,55.50522,0.63978,269.81243
43,Gen2W-6,0.99822,4.626,0.66117,3.97486,0.55592,52.92396,0.62625,268.67428
44,Gen3D-10,0.99723,5.21419,0.99265,4.91738,0.97437,358.71234,1.00066,76.43174
45,Gen3D-13,1.00098,5.46362,0.99699,5.20094,0.98027,359.00016,1.00952,76.69281
46,Gen3D-15,0.99715,5.47699,0.99155,5.12531,0.97136,358.92692,0.9903,76.62474
47,Gen3D-17,0.99349,4.7628,0.98911,4.47377,0.97086,358.25444,0.99694,75.98728
48,Gen3D-20,1.00126,6.34186,0.9976,6.113,0.98167,359.95568,1.01295,77.62711
49,Gen3D-23,0.99638,5.41177,0.99083,5.06238,0.97051,358.8657,0.98922,76.55529
